nmax,nmax,nmax,nmax,krb(0),krb(0),krb(0),krb(0),krb(1),krb(1),krb(1),krb(2),krb(2),krb(2),cfall(0),cfall(0),cfall(0),cfall(0),cfall(1),cfall(1),cfall(1),cfall(2),cfall(2),cfall(2),nfall(0),nfall(0),nfall(0),nfall(0),nfall(1),nfall(1),nfall(1),nfall(2),nfall(2),nfall(2),micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
3.289999467573019,1.4450057965317684,0.8667419579330234,3.089649901160019,-5.07643323771306,-3.141062110045447,-2.365897334252714,-4.454272809560561,-4.627557991213105,-5.304676278031398,-7.153803960188466,-8.224331688650592,-6.449678369445539,-2.86440861479923,0.0013053870193318012,0.05968009753278217,0.020109439412917283,0.023843933816783475,0.0028973858992721938,0.004972921573706699,0.0034262823382931323,0.004573949129536107,0.0011238450280857347,0.021561759263664465,0.009120812092770407,0.052328492403868034,0.020752122560870924,0.008144625005628698,0.0011561959494803705,0.001645538193093844,0.004528442657272298,0.002980925493351167,0.00816674231800889,0.007559941116179196,0.39576213758302115,0.6523784334108677,0.49089629062355794,0.0023546297461273153,7.355504099343621e-05
2.9465007552319493,1.4308281002741199,1.1136991696941692,4.143735535623234,-5.230044197990965,-3.495914329935961,-2.7769838317457807,-3.7903193658978385,-3.9068294010021694,-4.191141703931272,-5.886390695954926,-7.01270895833764,-5.890448748910297,-3.558290287192441,0.0010802791649047712,0.04828276466728713,0.023470097780701055,0.018846511900829456,0.003549394133002857,0.005210233246698032,0.003949252432402988,0.005515315912479119,0.0010457346656162604,0.022401236129210127,0.011068343129231616,0.04098016309703559,0.014813973385614543,0.005903080977612163,0.0014997296624073176,0.0017043253901382267,0.004380346839390121,0.003475176026070834,0.007895536008396143,0.006786580648349857,0.37536915915107005,0.5859601492343086,0.5074660527498498,0.0017431598256944414,7.962016905525538e-05
3.2808044651758475,1.7485662273657328,1.0394358839899414,3.8101969849408492,-5.3640763421017565,-2.770348763418354,-2.8962052854262264,-5.209142447043044,-5.340785150504763,-5.476291039649392,-6.963930844062779,-7.418434559658987,-5.028504250723537,-3.0822692340412474,0.0009794986554541398,0.04837881196679961,0.020161977845675444,0.019175681336221766,0.0027751723391016975,0.004402151796846471,0.0030960824514734203,0.005134555326652875,0.0011779060659714855,0.029009511310267883,0.01137129412821823,0.04505642680151695,0.017141070538313,0.006972334752976941,0.0013677254813591509,0.001346065611819688,0.0053339933316250785,0.0037099465487824826,0.006924075939301465,0.007526118594698723,0.4789420400533413,0.5088524206908208,0.5651941652157234,0.002021131993755028,6.465592627390501e-05
2.7886496340010045,1.3464115962167533,1.0233197583010094,4.106228186332822,-6.459096704876045,-2.787168260831254,-3.3103443798810384,-3.781802728316355,-4.671361670495143,-4.600213098657506,-5.8573464692428745,-6.632060094340037,-5.593435432924667,-2.6540142398625717,0.001013805260198717,0.05366204601469925,0.02550031549944558,0.022404024433604633,0.004014797252400884,0.004944609314813899,0.003938542840463953,0.005672946419088778,0.0011758502272624142,0.023045026967164393,0.009462446870396497,0.0521489223936411,0.017479394790578594,0.0061303169527909115,0.0013245167235088103,0.0014897972302761863,0.004887865209140253,0.0032958661799414816,0.007480487181627374,0.007153025239572508,0.37053149469016006,0.5497537689242588,0.44065298772212325,0.0018865089531926965,7.528834399580095e-05
3.5504779228270436,1.2688977673054704,0.8142679407535823,3.5700451028587277,-5.5052269857512846,-2.7612008354468838,-3.1602860646464994,-4.022301776950435,-4.536403104755771,-5.964117368567255,-7.862902043174918,-7.033836946471025,-6.382583148303717,-3.128255710449464,0.0012072224546740748,0.05933181071982286,0.028066142138912828,0.01802865466569448,0.00406101424142904,0.004344648824461766,0.003769418864789856,0.0042737111932608625,0.0011384649518655346,0.02260965467428824,0.010127087478860944,0.052386709627062766,0.019469246239912915,0.007268123490651093,0.0010934167146900802,0.001512251376362013,0.005987227498268173,0.0028158243043739043,0.008539313271443645,0.007996863202258522,0.44728760402575063,0.634417484081754,0.5765406014837061,0.0019725107468565534,6.1013598985894196e-05
3.7454703592415424,1.5096905507627296,1.1928978265597423,4.1855200474574055,-6.625585118995757,-3.7564355115744,-3.340842561344105,-4.109766075741656,-5.152163674907999,-6.118778001770222,-6.236119847313476,-6.718497423565024,-5.022153816819608,-2.995679006779672,0.00101572461272642,0.051628601746516845,0.029751182897891255,0.01776837208427397,0.003995402679636246,0.004914919919543336,0.003356098493129105,0.005172347051583764,0.0012693487886518313,0.02678469654172538,0.008737310884159548,0.03905660722331727,0.020679431781566407,0.008182307458071915,0.0013923734552168266,0.0011543362428935548,0.004477044464756528,0.003393775071334905,0.006967337075505085,0.007932498758528314,0.4089803610087942,0.5926832735294729,0.516196114669926,0.0019353687297569238,6.337396272768935e-05
3.4834529571369925,1.807601613848376,0.835609089908743,3.8856839107877263,-5.849450129918755,-3.93895485318084,-2.587842348933644,-5.364197077461638,-4.886634717955657,-4.995598718006474,-7.4632016497864235,-7.789992298126093,-5.235655918330718,-2.9572589595101846,0.0013034307083489274,0.04294116021241534,0.029673911285472365,0.019428890001049557,0.003010108368122253,0.0056665281559146324,0.003631511629479345,0.005184854485735926,0.001043174582430472,0.021970029442221498,0.010614356334135964,0.03986470552716183,0.01661220685457882,0.006138703569955784,0.0011713408709153803,0.0011404940306471891,0.006014218208468512,0.0034882154617277205,0.006837374125786689,0.008699052639679324,0.4894893115708927,0.7597866798045221,0.46086678288068056,0.002094462604054565,7.954430436703161e-05
3.6223314125730575,1.7993369580764011,1.0772786071417817,3.9150168980501636,-6.896559730657206,-3.6138867384539775,-2.705549446614467,-3.9617025591916937,-5.537755692278465,-4.618907050131179,-6.113894255776826,-8.344001434575993,-6.750625148444497,-3.2080012652601826,0.0012496839328281998,0.05433203770586799,0.02150695279143294,0.02276114930232003,0.003982147736784401,0.005297571021048192,0.0029456606579266464,0.004199583779343658,0.0012083012880543384,0.028963811563660166,0.008299450661501761,0.03683421056875047,0.018622424060167234,0.006401076324733475,0.001093973136117589,0.001420955261548674,0.004187090982973006,0.0026804872131330685,0.008368118197575953,0.00629593403808631,0.4841877419025137,0.7427073418425345,0.4960942129343714,0.002086138253458907,6.612069936916073e-05
2.958463188112634,1.8457240482017045,1.15991238775343,3.9579927339729033,-5.655375617815082,-4.012173624629329,-3.0817517651123825,-5.375840839633787,-4.084686665534279,-5.6970861848433465,-6.524724726326741,-9.245004329734506,-5.800375632512434,-2.9988466932934488,0.0009500748695721825,0.045099429176376056,0.020723258534026106,0.018254805621847427,0.0032608728568153163,0.0050704798178539505,0.0029919827027970803,0.006073778750045054,0.0011281640654121638,0.03038682314350923,0.010382855519995187,0.04432124744049905,0.02078794008455801,0.00729242299887714,0.0013543182452205697,0.0014125191133978145,0.004665012876441497,0.003095051219758807,0.007108752147818723,0.006145929842772522,0.43146095997994266,0.5241795766835986,0.5426696461372386,0.0021799886110266055,7.011985087769016e-05
3.8078422836267554,1.6282302583266828,0.8765977042663792,2.8735455559729894,-6.253124568309851,-3.092600084360708,-3.0646493074585504,-5.356098042764357,-4.264783210414066,-5.568537978512685,-5.718916062480885,-8.713763478056917,-5.102863974755732,-3.2173576309382104,0.0011329996292980282,0.047811357367563964,0.028377789777434385,0.019046975467799154,0.0029184792803563153,0.004663508770134386,0.003535605730425366,0.004363207275503453,0.0010346121514818226,0.022254525651589717,0.009763508028052908,0.04806126471697415,0.01919020548753988,0.006235694210562095,0.001431621163949796,0.001374295175874321,0.00580583682006248,0.002810401197450605,0.008504907038074732,0.007508464935781792,0.49641751875202345,0.6266561011186023,0.4437225491229236,0.00229351820035903,7.692617688792828e-05
3.1021730031591397,1.4649608911521055,0.9925206006658727,2.9726596605536653,-5.267431953796521,-3.4849126255959972,-3.278638366173701,-5.15088891156195,-4.679001780647099,-4.6415791958828585,-7.140153524013058,-8.21062811865018,-5.478918807719716,-3.797865064150299,0.0012388782998026908,0.05912580029755015,0.027408328031413666,0.01733307796922713,0.003153798235938615,0.004590010582284569,0.0029191590764749763,0.0046673709348197005,0.0011650027256991217,0.024414696713434405,0.010190275381705737,0.037798542690458334,0.015921763476381336,0.006333240728874109,0.0014124683160143554,0.001584325578227347,0.005058872531714897,0.002774996553159494,0.006560796771285704,0.007818529130065326,0.3622844395615069,0.507325164489474,0.6222241569750968,0.0017968512889204754,6.538747584871653e-05
3.081984242587579,1.5112820675498242,0.8036982657907311,3.9200654329126827,-6.143238326354603,-3.5757744675567844,-3.4916456534032374,-4.236173935673205,-4.344037013183868,-4.8027533892506735,-5.503825557567321,-7.496210084962846,-6.858150017786316,-3.049950863277576,0.0009453855582241239,0.04935649734049524,0.026352089587062283,0.01958943596012639,0.0029278074135797006,0.004084001670879002,0.003593292807853453,0.004860892073136944,0.0010679992199097127,0.02206444327254028,0.00901910561038243,0.03857342172377746,0.018057158418699256,0.0084419585146603,0.001131006282100481,0.0013024431050525666,0.004272968144310681,0.003135988182238833,0.006941081072236526,0.008241157293695523,0.4121219002003958,0.6358428620231114,0.4618666090479659,0.002163068817021537,7.990447716142005e-05
3.8591358117723167,1.654974213649377,0.9940187154193931,3.0241363011523164,-5.8286164211417075,-3.943873157249964,-2.8079219118561336,-4.089700228182817,-4.8962536192522705,-5.904847413849313,-6.10928296522994,-6.793157641516631,-6.860418039521319,-3.4677080448399282,0.0010314874975403292,0.05992910287024049,0.020218273459887127,0.02316922207462526,0.00366665603233656,0.0040807713202757785,0.003660799598534692,0.00552542139498295,0.0013582651181394503,0.0302814808292423,0.010707726580226702,0.05181154772162268,0.020281541313393603,0.008086943025063222,0.0015042198071134126,0.001609828196241838,0.004970808248654516,0.002738682287106953,0.0077565555511706465,0.0063284590589996114,0.4013528625535205,0.6209096941147285,0.49362410406047236,0.001729827076879339,6.240111054533852e-05
3.221814572881245,1.7489249974458467,1.121566264838768,3.3588287218246626,-5.20652602010809,-3.2727736902095756,-3.1573470068194367,-4.015173160168153,-4.003041920713246,-5.661651044211898,-5.397513616789765,-7.716026929827908,-5.37621423729771,-3.2700182662839,0.0011238463045986006,0.060570583462341884,0.025912557385938294,0.021746924889610462,0.0034562468280731054,0.004326230339451829,0.0035574658730004724,0.004754706503576582,0.001153993593912594,0.027759645753520676,0.009629634605480192,0.04093774156473222,0.019834359012471162,0.006372022076109849,0.0014951288429135632,0.001641447622631781,0.005555080610233575,0.0032089992719163862,0.005973085742101336,0.007268440812948121,0.48310682148593687,0.6144599031310665,0.5119094131985105,0.0018410196335036917,7.964711881524865e-05
3.804387647769084,1.3768904419002685,1.077787349616887,3.9103648127314843,-5.541651026853149,-4.084288614302234,-2.5849306882512426,-4.714854206242201,-5.02388901114998,-5.217208471396651,-6.67939043036408,-6.86112156539991,-5.81187575398641,-3.503379388284532,0.0012390037721906795,0.05068707420833779,0.023916308421148134,0.02173913191978626,0.0037023374885643973,0.005159299242297627,0.0031586686992726774,0.0043823967746069534,0.0010969751216781502,0.02127752799549628,0.01045994298170888,0.044685653131065754,0.020166357561495547,0.006909295887569727,0.0015478713864450757,0.00158600449215302,0.005018618460064428,0.003350838377032179,0.005969462578141509,0.006477766033014001,0.4158718132906607,0.6904940505062132,0.6432759717272534,0.001633809672608106,8.224617703265493e-05
3.694436736718421,1.5808486565398114,1.1232180080448457,3.418276652068155,-5.12999776345624,-3.3525607756414497,-2.49706680378964,-5.505588742316502,-4.946404389921032,-5.753907850475559,-5.5441330311816195,-9.666308270800817,-5.7778913554513585,-3.24984629033899,0.0009830168680183265,0.04593435570494884,0.02098748222330042,0.023435155379903545,0.0038576691627956266,0.004058420187683981,0.002894553225752136,0.004139957078866049,0.0013053237460098914,0.029818578694169973,0.009159924912547267,0.05165466349334884,0.016080299069088175,0.007493834618642326,0.0011178122340591622,0.0014981398966713542,0.004903635388469079,0.0026986355794102425,0.00780149838022407,0.008623498410510088,0.4797412709497231,0.5525190743126318,0.5189899246136003,0.0021387471120622448,7.040289971395214e-05
3.9069790540876452,1.6365591559444592,0.8949204270688501,4.1793863632395025,-6.215099812863381,-3.7593465729638096,-2.6107592651432046,-4.602244873559963,-4.484997666430052,-4.296437784484997,-7.291419763212284,-8.120928184306578,-5.928630509748585,-3.2663448380348954,0.0012885766027327834,0.04636417441408475,0.029216904088363804,0.016197872963642643,0.002879501846107529,0.004145063735644229,0.003078773716457094,0.0049670110237718555,0.0009603352525648663,0.02668989974026776,0.00863523580319753,0.05079586810140675,0.015202681846423562,0.006175803204273254,0.0014073486645305687,0.001687592446980243,0.00501448575365788,0.0026886764386879615,0.00797563779753767,0.008657687348105039,0.5383526458186626,0.7310658622690575,0.479947006869011,0.0022666183595871072,6.14284780177273e-05
3.5865904547931526,1.795785925167842,1.1866400043821357,3.1862874644727013,-6.912582831602769,-2.9145054257188763,-3.289580925011645,-4.887778989013883,-5.52046669619309,-6.1140388446701746,-6.077367038196839,-8.314648324895126,-5.1612984496488705,-3.5879257518850434,0.0009737636518639785,0.06005315834180412,0.024097831343538857,0.021171774471106925,0.00321907378330587,0.004260659801731938,0.0034178757140257915,0.005328231287074815,0.00121379320113009,0.0246276890921178,0.010861371194871974,0.03880940353721437,0.018077667876532148,0.007128176018057503,0.0013338231237515587,0.0011982698577467476,0.005814027957732877,0.0038770491252949797,0.00818155541777958,0.006365191068787159,0.43857075161726644,0.7458104999141736,0.4488570405040447,0.0019073162917795526,7.07679523620032e-05
2.7712716671404802,1.6091410240828932,1.1326329802645025,2.9061347861053863,-5.401260959238425,-3.4557139521038156,-2.5952065653431995,-3.8224421105726734,-4.836181159234074,-5.2687450614600015,-5.417130172849517,-7.400577483723757,-6.179185936138343,-2.7972075647332484,0.0008880653122663171,0.04821770992429548,0.02801617857961096,0.01922946360937034,0.0029197169569512432,0.00514902643645296,0.003385664604679002,0.0052428925743715216,0.001241383191141358,0.022550538567930118,0.010957070998648389,0.036745545848247664,0.020942874453930678,0.007609347373751831,0.001310525810232205,0.0011575366115307148,0.005992821162495429,0.002997072842930159,0.006595983368112656,0.006342770721465535,0.4453793477898053,0.5336989497330891,0.4359105901930031,0.0019218886563664318,7.121610551516662e-05
3.6766722829256397,1.5143520819890446,0.8123331077702604,3.5110021773008615,-6.135634580201746,-2.918303367022432,-3.436071163603312,-5.463412189555746,-4.782360671288175,-5.555789590819602,-6.79438350852731,-7.86128651906095,-6.514542182510967,-3.106038477658539,0.0009883755733286707,0.05150835225202427,0.02460266650609915,0.020759166416875946,0.0027951152641976836,0.0053592644141891455,0.004052197780908748,0.004498792843622553,0.0010036031739609247,0.027030447994278763,0.01120498130543515,0.03597092927576656,0.014465119382172103,0.008333902546335792,0.0012818635815837682,0.001680503648823405,0.005269647618844655,0.0029794838639874304,0.008074291442158658,0.008332528237883583,0.4983091766140434,0.7548392251506273,0.5881099016109835,0.0017340220947212864,6.747533928158518e-05
3.889701163188776,1.4549936508391415,1.1153274597478369,3.5636768610007916,-5.222617241783204,-3.5322678487803363,-2.4238175002961544,-4.278327919695281,-5.491938204216934,-4.3366129734435805,-5.520387817777316,-7.455724315493443,-5.537046301087206,-2.5942074212988437,0.0010479067796185066,0.051404463151454,0.020908623958601207,0.0213106524037514,0.00386442349208151,0.004416556177563458,0.004063706748379994,0.004184694672032731,0.0012620712905971256,0.02296105972269412,0.008860192711215374,0.03694201298639273,0.019512764581880067,0.00600733505273456,0.0013794675945651576,0.0016093674708849372,0.00442958452218747,0.003618346088941289,0.0059527719803569605,0.007157845078889833,0.3925793651624171,0.6873603469342682,0.4995417460100935,0.0017726292166386028,7.165521549324478e-05
3.573827872917869,1.2627947791422376,1.0833107616222135,3.9052208277001768,-6.0621987896043255,-2.8077801086477074,-3.3307885115262974,-5.523560666261505,-4.804005618858896,-5.744446818868485,-7.116662406026453,-8.20126902814436,-6.782329245436773,-3.4405805916219245,0.0010418735914341224,0.04481293954374301,0.029604235596386114,0.01877382224144093,0.0037752012974036197,0.0038785188171001107,0.004216200620435823,0.004264811413581913,0.0013327258070287694,0.02113868701733729,0.008543320550962236,0.040125348990781864,0.01634462524244101,0.006288139296153538,0.0014176543496183926,0.0016864119621052844,0.005200010127518448,0.0037851673604766276,0.006284598005308535,0.00828437070548968,0.45463648743109536,0.5851390779986754,0.43752088213599044,0.0018341895331777688,6.69171864971165e-05
3.274199823474418,1.67895619882597,0.9004893159905674,3.544503539848456,-5.6426775667128615,-2.7976225307655733,-2.5922440576768784,-4.136972896737978,-5.524673479229299,-5.328078698637136,-6.414948794748348,-9.42938356102938,-7.413399328003081,-2.9506796226717293,0.0010339439681407,0.04262828912217694,0.028398407365757824,0.01613502270125335,0.003562631527876497,0.005028400562526403,0.004160549314098476,0.005083001642231169,0.0011004094990364577,0.02101898781263609,0.011737996639096073,0.04008254969131539,0.018466333763949405,0.008538503558628528,0.0013045241252468004,0.0015784375864160696,0.005217095450553083,0.003591738438471989,0.006219871782353733,0.006996884468755975,0.4321185816590596,0.7157888164926121,0.6153391482652437,0.0022423237850209424,5.7023493919948574e-05
3.802206777869478,1.7288852184224897,0.9445542610999261,3.9826644062500405,-5.492258876435351,-3.9934303962677884,-2.4575437787522514,-5.370504996136982,-4.61084854599475,-5.649105847114535,-5.62227184023928,-9.178137851187918,-6.003431566633721,-3.484927689260032,0.001292679248240207,0.05555208658838684,0.027313154590013884,0.020902339198895226,0.0030883139756127413,0.004886444935709194,0.0036211932435256406,0.00523865422635956,0.000998939423104073,0.02326777682955376,0.00928459027532132,0.05213173466924908,0.017994668892414495,0.007477068126892598,0.0011615415428251536,0.0016044169140797782,0.004181139781850708,0.0038876698686031354,0.0073688433341041575,0.006918369009008188,0.5162316045208304,0.5706130707272233,0.5043074732802946,0.0019188430405161433,7.181212355098911e-05
3.252122708714561,1.2878936892989579,0.9651038884586906,4.102787635710755,-5.801113767757002,-3.4991718765756548,-2.8986790344548607,-4.276648278489271,-5.642854749499998,-5.7618942757855125,-6.272254292859155,-7.221853485492667,-6.945091373094339,-2.5601815054278956,0.0010716416060514292,0.05712025976138653,0.02617819320154283,0.017803855759618677,0.0038716964465793586,0.004542482770829782,0.003085067721793635,0.005098943166064734,0.0010264924728513264,0.024915869858628835,0.008713075108327105,0.04050377843292556,0.014770105880708387,0.006898865752244603,0.001108240337265175,0.0016199137005900028,0.00448810527226088,0.0037457300674398767,0.006948073190763665,0.008317385399099332,0.4890593575015191,0.7432692409798823,0.5437229624833938,0.001670351042622566,5.733204941011387e-05
2.8809423113547226,1.4570382498946621,1.0861999159243094,4.220033994069306,-5.471178885849619,-3.222472789975592,-3.0478408271453,-4.943839189083849,-4.15546358988448,-4.3308472563010865,-7.3109619737494445,-7.438761044299018,-5.240275113050795,-2.82011444894357,0.0009544708400280677,0.041511569507352575,0.027347132744000413,0.01604144437316791,0.0032085253578551342,0.004792025990012736,0.0032412708633415515,0.004144054490566656,0.0009431538540759772,0.03068749131000228,0.00848816939319621,0.04113745244167688,0.014861564648714487,0.006806160820084284,0.001314196982562429,0.0015434574233934007,0.004551893901215154,0.0029757977458042466,0.008305629624674862,0.006781238253275167,0.507187957289596,0.5815021516397507,0.45304344988720807,0.0022261117304621155,7.378561380599704e-05
