micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.49687717560981104,0.36565139198528246,0.29900153850980543,0.014036400026680627,7.678000608894004e-05
0.89135842061737,0.8141359080614426,0.6810266608903168,0.05378651961996586,6.576961286879585e-05
0.9973354279096652,0.8714750138043488,0.17651383994528103,0.169775486877201,6.081443701304699e-05
0.6610728073864822,0.1360982937110097,0.5230536095794349,0.18491076707495033,3.1631171641958665e-05
1.3251819476423963,0.39178446762777674,0.5719994722096812,0.05060460344861922,8.903247876335383e-05
0.6460782332846015,0.3647403418908352,0.05118310190387808,0.028766540867997823,5.1634604080961584e-05
0.6084260857831458,0.8272899432590303,0.016681243980688307,0.09539441811931211,3.380082012223236e-05
0.13672249874344197,0.12400034661150461,0.33384592656031503,0.12372328152741421,4.0488545750761426e-05
1.1087815889829784,0.5895852264817191,0.012889437796629325,0.11655969470392247,9.635357416467008e-05
1.0861613322461425,0.6710893025169047,0.2529317670439222,0.19372385316003787,7.73148560394239e-05
1.090462490542864,0.9662776712231422,0.10481242073630945,0.005219968557505668,7.703880535453389e-05
1.6335955209932769,0.11988494960024991,0.21613835220209185,0.005370538478290598,2.940153021697841e-05
1.5689695604454759,0.5132629619077406,0.28173599656878906,0.09356308443167624,2.352272089752686e-07
0.6696210023739482,0.6403476954799132,0.7794845828340039,0.21191814591899097,2.4571369680883595e-06
1.8072651488821947,0.775583230752341,0.6253990182389294,0.1150409439918893,3.986072876615483e-05
0.6755398847830659,0.06597221550586775,0.1864471139774908,0.06240430510952813,4.845929926404914e-05
1.5201443725337185,0.4695979202855692,0.05098633731049268,0.23948966044606276,9.427815947750182e-05
1.5918601319819758,0.9814232946470142,0.43786345457620907,0.2407293192130483,7.652943557613402e-06
0.7947934216966055,0.22390207405869142,0.16068730188674468,0.036059934274276347,6.227912279244307e-05
1.5845115259198796,0.5729371170267367,0.1218353541226267,0.20296981871343425,6.363187524565648e-05
0.8375148416412914,0.6677148622851663,0.21162445849805211,0.08695285991505841,9.175683572888583e-05
0.6519585607756987,0.4658183972081993,0.7126622042298317,0.17722261621661434,6.314102293853805e-06
0.37987578413004364,0.008755333273425732,0.506582823232185,0.11247068292719416,1.3514057605137326e-05
1.9200748300078638,0.5248334669822181,0.1973051688197469,0.12565028921752217,6.799407124023727e-05
0.2448545141497725,0.2726820730823652,0.646537565252775,0.11545655273026265,5.470305648902627e-05
0.9223504041979915,0.04441704327393206,0.13677107495702398,0.11193986804673084,2.0997627994251987e-05
0.1949601544533896,0.8353695177472537,0.7850480606854721,0.19849257562518813,8.539311367829624e-05
0.5597565476023862,0.9510600787825545,0.16155593504047558,0.23790602278009623,9.948244746719852e-05
1.4522733309174927,0.9713511507421119,0.45778412475584745,0.06562590401084649,4.375588897799553e-05
1.2277657772196933,0.07327766484471783,0.49976289537071067,0.24531328135381134,1.909175421339439e-05
1.6059307209479283,0.8989119070480436,0.7552427662920755,0.24007376549695636,5.219381790827505e-05
1.956885025183857,0.74997979485596,0.13352879180838473,0.11974812651052452,7.18612844196632e-05
0.5699466000562583,0.6345684165298496,0.5349473808420623,0.04151223620833291,5.6552022714030353e-05
1.5660911308593546,0.4944078122260466,0.014621977837005404,0.003250578800743752,3.576723146260422e-05
1.8597687300203858,0.22716133502796906,0.5093191326529913,0.05629689180263683,3.223483196698891e-05
1.7112799702428196,0.7218439664049775,0.08084242546400246,0.10774680322562197,3.0140593881619202e-06
1.013691278545717,0.6561472375723564,0.0992095857605305,0.07293234978838226,3.984387888766548e-05
1.8471089468464945,0.9833292102533114,0.040704482701514604,0.1904909729503526,3.7235234233594094e-05
0.845670553836012,0.7469680586402054,0.7351490135555999,0.23778122003113455,5.775454634522825e-05
0.7785302026709553,0.7798860459143326,0.20454609969352872,0.14145443317954592,3.592198830633483e-05
1.3475990400449647,0.23875452485167833,0.1573163918591865,0.22964153258218384,1.0270187926658737e-05
1.06132002469637,0.21942340235041582,0.035949320843905626,0.009968685754565172,1.760465503337215e-05
1.7468636735614005,0.28037147779327937,0.7606150406073602,0.1458239509543092,4.3717757557899734e-05
1.2021687858719639,0.5120147029887788,0.6082271217370735,0.07134152042724021,3.536973412087021e-05
1.7987791748131763,0.937045491505751,0.7145837908517473,0.10544255049537109,7.805851375038748e-05
1.0050378932720878,0.49306691377249506,0.16772068670054074,0.1481914455113706,1.8694976185559458e-05
0.7299729282276681,0.8466248694021159,0.16962526832262992,0.018718413008184772,6.993858502020349e-06
1.887490588955905,0.5023443131442544,0.3304825970945296,0.20290876667097169,8.359901019826055e-05
0.7311629629196487,0.6869882588415834,0.6180426386022498,0.16400802102962267,1.5244347972529929e-05
1.7641778586824084,0.5341645126559126,0.22956557896415294,0.10688181817398579,3.853351930850847e-06
0.3429469223225934,0.7581257362601864,0.005009249630516082,0.10472489129209075,5.229876709045029e-05
0.20380539800184735,0.9633743031796371,0.1847696383434892,0.07674548118943393,3.046385697427723e-05
0.5377916580229648,0.0024576100433619905,0.5848291112999572,0.24174452945002206,2.2506918980176002e-05
1.3597896644265026,0.7347354673621692,0.6794981763769672,0.10623467005638867,3.036279747347888e-05
0.7180607546437591,0.7057824984344292,0.6543396758719807,0.046221877971394064,3.7157006714960744e-05
1.813686373823385,0.7988198909780971,0.7879624301961683,0.1888078166608381,3.938020058268944e-05
1.2222118845898118,0.6547430974505998,0.06737237397211354,0.13657974281686242,7.09611507644137e-05
0.4179104776020147,0.773044768533876,0.46909936050871875,0.23810322463870107,4.3379875908684806e-06
0.6041196613553872,0.595936786627526,0.24076513020371493,0.1788916168537393,7.592462772394092e-05
0.29478033172630147,0.5092020651004933,0.40956799169488944,0.09295091178366972,9.329919377071025e-05
1.6722620077591204,0.6905400787086308,0.5728896754093231,0.11596731980946666,9.210735265754793e-05
1.4197313117812422,0.7219622699776025,0.6900442685109395,0.06924382574620556,8.072638329628363e-05
0.4709571456173348,0.3425431907701941,0.271810311144525,0.244652841628896,8.566806865241789e-05
1.4322227370214935,0.7200591372376208,0.451847871550044,0.23682557611002125,4.967624941294792e-05
0.8229836487527995,0.1622419482253435,0.6300334935475411,0.18387653908682228,3.849706834856108e-05
0.14786748652253578,0.8307683571131126,0.01407729684598854,0.17622124512763368,9.70286852616331e-05
0.9315565234815866,0.23338869754099728,0.5653724529844885,0.2044649073618807,5.468838857617695e-05
1.9373670229866777,0.05210036571972353,0.4063125006520999,0.17989503288331496,8.627778306780298e-05
0.44058566262480103,0.792203443464281,0.4444021251962435,0.09974186681550085,1.3258331355051447e-05
1.7440619419269336,0.15654320288973847,0.2512813480712339,0.07322133745864678,8.715426201566635e-05
1.3781356889969063,0.7889179018222672,0.2041219795400367,0.15659365080214274,5.72174237160605e-05
1.6823777158977151,0.8971201028159667,0.014664633324522513,0.16883095984563937,5.278396332060929e-06
1.1428314636469763,0.28546876902419777,0.24888739662010229,0.08888666735963678,6.216711566005605e-05
0.7346949347706615,0.7256393610337873,0.3265992715312264,0.018019946877179695,7.839760826416232e-05
0.6429408167261413,0.42900644392367077,0.5499278871614117,0.0837815831300293,5.752907049056891e-06
0.8104499893243458,0.935059648284666,0.5151788458523537,0.1681983080181345,6.326498714840022e-05
0.47808506402292994,0.414732191597155,0.6019971396988381,0.02624185149073663,2.7857492331362254e-05
0.6250063060851219,0.42826671939096644,0.7843931490490371,0.017808134124271666,5.1918229338621444e-05
0.4407928958231998,0.960999103410237,0.09507628625833404,0.10149664958803623,7.381470998497716e-05
1.438653413252146,0.41907862188809897,0.280486713522411,0.10000548225966477,2.6501198689548063e-05
0.49013258354291966,0.47872626088574216,0.21848433607374784,0.07257795455941528,6.570993074110825e-05
1.9402209302297952,0.5979971913532219,0.06619867631664819,0.01982031984966268,9.514717976247204e-05
0.6648525015839338,0.09205424923556821,0.48124044678455336,0.15628854579427626,6.488563152985695e-05
0.6080638529293284,0.01594446668811581,0.7721872187163051,0.06347236837708452,6.76350261764495e-05
1.4425967527695482,0.6042973354916114,0.25376137839985036,0.06850296718725238,5.9807061442000046e-05
1.745581703862214,0.9373196579052382,0.08919511450098733,0.039552324536832245,9.447915225242966e-05
1.4994169338361059,0.8742808927566456,0.16609294413759781,0.14730888190624106,7.014384548230562e-05
1.3922125823492482,0.4046620222671644,0.01723893889459024,0.14614858814426152,2.5384843764042914e-05
0.9554830676714916,0.9480476239178953,0.3222330775257356,0.21011060005944227,1.8935206514350187e-05
1.3776749462475548,0.9672598779401151,0.08600501519398476,0.003071665614570811,4.341492098399818e-05
0.27598841779759764,0.7411521218297928,0.7320661877596044,0.10907122220448096,2.594529305132855e-05
0.9253663061125585,0.716489891853651,0.012198058456394928,0.1477740433816896,6.136783932024918e-05
1.3116076691022776,0.24035983710108758,0.5726719150856108,0.023756480096612326,2.00071066130334e-05
1.7671930886435157,0.7315971960685741,0.015927715439019476,0.06284568883208025,2.1519207651017138e-05
0.6145320232702478,0.24583661280680766,0.05470840511556236,0.11527618863260826,7.330007413113791e-05
1.2527902769631292,0.6664700802435009,0.06951359693631014,0.23792118683402003,8.386533420091818e-05
1.6296716051417592,0.8149309831863081,0.7465048539655453,0.1365192375623107,2.0108173584975825e-05
1.2718888549198282,0.7357097972375917,0.5916443277164503,0.13084080701755316,6.939026061424448e-06
0.8051145830172428,0.9116381757702604,0.4696368832571537,0.13504465387067263,2.695846608678113e-05
0.8000529478414998,0.8864972821724844,0.5348381227838345,0.1970593696613309,4.548910776445875e-05
1.2974697169667,0.24665138904703224,0.5658413600753717,0.10747273209213098,4.4310296929993086e-05
1.3337124166960752,0.9269815346327684,0.05588504555385363,0.20636106609940488,2.930907273017809e-05
0.9434469635621178,0.022672282158483856,0.2443316318782789,0.12615517941490248,5.711990127009157e-06
1.0330818858280137,0.9179124119409846,0.08878760839570515,0.1913457412908006,4.1026138232261666e-05
1.3448300575962422,0.2583739954073918,0.13179634872037985,0.040955190953535385,7.1421453697501505e-06
0.4527287393123617,0.6579129717540896,0.7059440364155889,0.2037172957121993,6.854491755646096e-05
0.3098205404810951,0.2870063843866944,0.25129646588136284,0.06323927965300769,5.1549065405001345e-05
1.117552248271378,0.353960229444228,0.28626238119546665,0.20731034387861424,7.89503555471366e-05
0.6848120801934167,0.9047367709906534,0.7624879385169924,0.08235889296548017,3.550705238442618e-05
1.0607048915017219,0.9317684835958031,0.7016739493481378,0.02653942268331386,3.933380125281448e-05
1.1514052605245666,0.4985980153534731,0.1591211390098297,0.21484537602087053,6.772638422138406e-05
1.692025912218427,0.850317872276628,0.5999429036642632,0.11036343971117962,6.109362082604092e-05
0.4046942716275119,0.6672353178826838,0.14750633831272822,0.17379344803702904,2.303685625932147e-05
0.32334747028541794,0.1644663607513849,0.006583747499160863,0.17996616484552902,7.326686480093208e-05
1.078373364835193,0.16058781024377447,0.07142569832099836,0.005763112642884465,1.6658242878825547e-05
1.7926255164679787,0.23987993644296327,0.28664570513768645,0.027231025635851964,2.231389434434221e-05
1.0865266844823898,0.6020674035816004,0.20005508976213782,0.015375307647054186,3.916418362582713e-05
0.5449864047600349,0.21813883007427412,0.7680909281571969,0.15445882099550529,5.573215647289238e-05
0.8899726966943116,0.4252259457624127,0.4350194780512743,0.1744110219519907,7.024439500856477e-05
0.4262184246403542,0.4956115118037841,0.3325066855521111,0.21776121460107667,6.31787502297158e-05
1.1117577261903655,0.11512530111494929,0.4864821220121121,0.030183772514378125,3.378693689901864e-05
0.3713997331472305,0.6854608369071008,0.16897043049974134,0.09857298392381847,8.957791028411599e-05
0.48820112845804353,0.5032192082552326,0.3383209706269875,0.0055128862203867035,7.929653554592401e-05
0.23118722199773947,0.47003821574620713,0.45073924447646524,0.15747818769703217,6.889429976785677e-05
0.5812175286931587,0.01086901011520643,0.5801377115721551,0.13437849323754708,8.362815855040416e-05
1.6606378895113192,0.8350495799422164,0.39065025468373443,0.08407347056337955,7.917666443887786e-05
0.9574588147555843,0.18242433224299673,0.6847043455513722,0.22075740931631446,4.6684344638402996e-05
0.24382948188859618,0.384560002927845,0.6438124392727697,0.22554173310801093,2.0426926975509824e-05
0.2272498628480159,0.8686995981483774,0.3145769264882059,0.13589848010262326,9.680977462387083e-05
0.22647298303702343,0.6421865093701224,0.06391381094701933,0.09449176318815859,8.040107306482534e-05
0.9235972422357053,0.9872133480100179,0.44945213153254876,0.08096937600635241,2.2089121457884838e-05
0.7659890151437074,0.3694354077481957,0.05962737379054898,0.09302397565726651,4.647742812194857e-05
1.473201729253729,0.6505054603896703,0.5684686959071776,0.0030825567873374177,2.1844973218095552e-05
1.3572001479597273,0.4796654851297699,0.009224213156335027,0.20131916596552377,7.730367637170471e-05
1.141996409687769,0.06673222919273313,0.6143794643784048,0.1463446833451096,7.821780171808012e-05
1.5283192855520968,0.7951690491663009,0.41681641279167675,0.035940805030185236,6.71486315906309e-05
1.2789001915987441,0.7350884021398972,0.14005539981033457,0.049548824775172015,8.905191077021092e-05
1.5249578170589346,0.8992379753246194,0.608178680325317,0.14969167119158516,6.544786042908459e-05
1.7893430554860188,0.5734398802123092,0.5077511028410681,0.03996270228489655,4.7444729889598666e-05
1.461154512720388,0.2689623286348854,0.16579207351700528,0.07914287524787947,2.4225912736484062e-05
0.508334010369152,0.421177483596538,0.7267316185374096,0.12725785203794085,1.887324604345077e-05
0.24624617182366074,0.689498427541408,0.30932501772692833,0.20563590569975446,6.598512578721295e-05
1.6128587560286003,0.2699546329848458,0.5554253433565413,0.06675143418873597,9.391294109708414e-05
1.3091111349134115,0.32194217037341333,0.21926193052235676,0.04854071968283923,6.949463179348341e-05
0.5155596646960618,0.5897549300022866,0.2153848464056591,0.16583026725367328,8.151247888119987e-05
1.578247961974841,0.7534819662905431,0.1542393125253404,0.02300785179914516,6.992498796588982e-05
0.7998597062092675,0.42859041791291047,0.0297635287707459,0.06563453586948725,3.464272747058956e-06
1.7704529679423706,0.24171931970312663,0.4480830498105414,0.010705850844621473,6.671805439143525e-05
0.7137519569327783,0.8890420759011315,0.7110539602025585,0.0819973639720752,9.010599347947774e-05
1.9926995796476799,0.8173360918185847,0.6766727214654071,0.06300317529116338,5.771256964588986e-05
0.22778623653799893,0.09487383951663135,0.7991196265664661,0.08233317310705182,7.484357281367976e-05
1.6326636007509512,0.8495850150261497,0.7981144964347144,0.06113262482896009,4.131047603284001e-06
0.8812638841897132,0.12964978246082853,0.022828581883833826,0.09074627995823004,7.839545128241612e-05
1.1757433133276347,0.3103374313290401,0.5252018943667122,0.05877252689689387,1.5367064626012938e-06
1.552271434229212,0.6178819109305049,0.6110305864782632,0.010695566155228736,8.372825082028216e-05
1.2770997800689763,0.5581980018548011,0.5015681682510527,0.21624387847022267,5.873495700523482e-05
1.2038057217875409,0.9807816863380424,0.6066004828195116,0.11113115755733269,7.076896030328948e-05
0.839537896214398,0.22735783239618051,0.4794972421257688,0.2321173424303739,9.292103804954473e-05
0.7496200284004315,0.5228730140932564,0.17325053936303966,0.24891214626522198,9.811367899600679e-05
1.33406696644415,0.7965655050210212,0.5735046282205416,0.14869639654082759,5.42946489919088e-06
0.964052250850056,0.668363652843569,0.5436376330375293,0.09390753198717351,9.417502946713725e-05
0.41797836124988386,0.49585549230718945,0.5542527613579041,0.1745868156670605,6.489903178120468e-05
0.6230476055585342,0.15548829643106912,0.5105725598272352,0.15022622691872,1.8017665427895173e-05
1.4397643765840704,0.4511650998245862,0.5358696703245066,0.20950440286276753,1.7055870014834625e-05
0.1363752491939897,0.7715324579454331,0.4897094529963297,0.1752102528359083,8.383168200136539e-05
1.625340776166551,0.9513500253126076,0.431068387687434,0.12263541253231644,4.024853126908394e-05
0.39201298140398866,0.5673085533203202,0.22522495683915314,0.2304055705410309,5.836076134728205e-05
1.2263963429654094,0.35202048960736293,0.046331534822277455,0.008904197577874168,4.239118090090443e-05
0.2606742183847519,0.6011716390291976,0.7053735394835277,0.22084578931316182,6.593863647221002e-05
0.5013404797985689,0.8545038662139245,0.7094442810740005,0.04996674265328672,7.376886596849066e-05
0.6443871429615335,0.7948112689170475,0.7978041304233642,0.00847647532701881,8.974684999251411e-05
1.2829980138374504,0.9636754103540082,0.37468256643350994,0.21199959471227206,6.333167452967895e-06
0.7370301951487618,0.06727935583594666,0.7803977911158612,0.20442650291068734,8.526948738247246e-05
1.882133939724399,0.08516734777246772,0.31155008604810003,0.01868768737195653,2.115823084484786e-05
0.5357949763715775,0.46494703172605534,0.21850692312564587,0.026143548597622513,1.6832359800501358e-05
0.37982357074897277,0.9633729531352629,0.6086375430001866,0.24197260485212094,4.403007460214007e-05
0.6289001151590475,0.7905119720398857,0.2643718648427117,0.07554646005263173,2.3327348621562335e-05
0.34639005862604716,0.25464196734558153,0.2874792000367407,0.16882455782828687,6.350227737723213e-06
0.49996318536415163,0.801124380248468,0.12180292924909777,0.08631864148410787,8.64794262936282e-05
0.39435809117254106,0.08282673042638981,0.3902077060886086,0.07630245830835557,5.638449561193703e-05
1.6272292919186029,0.13663985478306298,0.4666557722206566,0.1268716813370761,1.4493470722718639e-05
1.2855971225050666,0.27163037326430317,0.39282828324249,0.02148580874498841,4.601244731564095e-05
0.6822805892813586,0.8143350178623154,0.05029808796290778,0.10523321145466416,4.589729927073066e-05
1.4775115449683256,0.5689704117642187,0.535433808069374,0.19448527212728728,8.623407706845306e-05
0.6963634437726939,0.5331044556049,0.6728859223591639,0.24737333161029906,8.896297917327194e-05
0.8057877989863158,0.19401968552924526,0.39406706723823803,0.1856687215071745,4.9307650168254434e-05
1.01804364029597,0.8300098864499007,0.29231600435841315,0.21508887402809976,4.0739799615077186e-05
0.7236429007888449,0.4499960221765023,0.6111453321465204,0.032374504938134575,1.9722279665614535e-05
1.9077451687598748,0.17456121948016246,0.45634321775518844,0.14524930219882254,4.901348375881946e-05
1.3250159722959554,0.22829863181384463,0.44436650288251484,0.09367114055647739,6.620055923695599e-05
0.368324732408984,0.565597765254242,0.15228993252974235,0.07038212271564406,2.1949109052325963e-05
0.44739178175075245,0.8176281310934996,0.23213751629040782,0.23185382168424787,9.699565988198457e-05
1.185394892880485,0.1424281103164034,0.3027658534867671,0.19963533357370528,3.680233379683734e-05
0.26533271477529863,0.5516602769079779,0.6768710769393477,0.19918567039873208,1.7594801699022287e-05
1.3782527673836868,0.219078716537855,0.17847498996897693,0.21864387155299111,2.504192837874899e-05
0.6001699583842212,0.00164620346292526,0.6971818821297866,0.19835610848907453,6.277016061555873e-05
1.5255049514838004,0.1513760331828224,0.3693672576971225,0.08845362744984644,9.468274973075949e-06
1.0236479219083559,0.9116115141888664,0.03684699964530211,0.07357376745995468,2.0833339526949777e-05
0.552478641964823,0.8994417718087021,0.3771148981162607,0.11710855382201488,7.608150668128271e-05
0.393535187609359,0.4829054352049502,0.3468382452262425,0.14963076194611738,9.995581455471882e-05
1.5619528987558895,0.39448918028423546,0.6629046765578673,0.043506382464807564,3.1433222622651163e-06
0.48845190768211877,0.3376670289970028,0.4109117021803501,0.15416715599475875,9.106951114972074e-05
1.0687226181458696,0.49676161253484635,0.044943192809270796,0.009692976611399728,5.5160880195445576e-05
0.9325393651718545,0.8309494106355153,0.13274026984591694,0.0072179438671453496,4.495897291621958e-05
0.5512092578292892,0.05006861523211024,0.5810556380438651,0.028786656989354623,6.0871118050776396e-05
0.6339945253170893,0.17258759380111677,0.3069024607208574,0.20055999827951546,3.9270148332766814e-05
1.526462333501006,0.12510594753436002,0.6193532786337379,0.05999639790175551,6.77715736758984e-05
1.1749849541978932,0.9199241253223588,0.3129214017903747,0.01747513201977567,2.013633006570165e-06
1.671031265848231,0.5199635456471564,0.6213190212087847,0.05937197440286716,3.4573866176772054e-05
0.157197357201506,0.951915909003797,0.5359549858271467,0.23336806685206724,2.6623091102164325e-05
1.2617808613287556,0.6720364686414187,0.2574520117047828,0.2121791995188919,9.472143014373476e-05
1.7812247236224081,0.7319372392040394,0.22558442038133847,0.0711223944843023,9.633969601255919e-05
0.11954054227781485,0.7091734235364808,0.5664656992314334,0.15604969569649957,9.90118737240779e-05
0.6925709279510779,0.33723217329152244,0.06775682534251166,0.11125673599939062,2.6178747770861323e-05
0.7524347341375239,0.8263915005628157,0.7487101882543592,0.04724753492929122,3.7313642262191245e-05
1.8643980680192487,0.062128567621641186,0.07842661984854593,0.041534956312351115,5.956176212927479e-05
0.38589731491139523,0.9584275412547754,0.3601380491705237,0.12587797212719143,2.4741195718960108e-05
0.9948244796259936,0.6556325826780044,0.602185823878464,0.18871315259476834,5.783132215813943e-05
1.8182835724883288,0.8094163609857422,0.6068532511854072,0.014845774898434694,7.871084257429665e-07
0.5036498266713986,0.6572248343804044,0.3319020036616239,0.10119915856552862,8.847023013413842e-05
1.8015694114504937,0.9001743361489962,0.2545330708294467,0.17307289737207618,2.7236154809309528e-05
0.46215868284145456,0.18360150031654815,0.27697555858655726,0.10805944732517561,8.311182218840133e-05
0.327793077598153,0.7278416630735504,0.42750665678049776,0.07269839032632212,4.933267649482918e-05
0.669889932576343,0.5905250537306846,0.34990591866991916,0.041936976740640806,1.1746649148114103e-05
1.1387217959370473,0.8934864899199563,0.27844636081336005,0.18351702669843317,6.590026935848272e-05
1.8699543371880138,0.8129502261088503,0.4554511808298431,0.16460059406029273,8.984880801174509e-05
0.859085690715176,0.32419996409334184,0.013594811489981089,0.2068112174736746,8.011797197029615e-05
0.29846358439028764,0.5715119499402406,0.3738654500426755,0.030558564781768754,9.805876588336629e-05
0.5079221861803753,0.06749460410956497,0.4779036667040181,0.18497780260612515,3.3411002601139778e-06
1.3515635135813422,0.5274366653159884,0.0870956820556635,0.043958445359644154,5.6840632301876444e-05
0.6630794656752479,0.9289942556361516,0.6558984824398204,0.2459082344219021,2.6041116811146358e-05
1.9424749023161563,0.42749029722385073,0.28127744227443496,0.013537032215368956,5.3712492601743015e-06
1.4148213862986438,0.4538917754952536,0.18508469269870406,0.15387860627498293,2.5360526013186107e-05
1.197500333254403,0.3562574507658807,0.6597240201563962,0.20535334403092806,4.77873047724279e-05
0.7665563077365296,0.3595716387969445,0.6455430479062333,0.08271669121660538,2.0985031433313915e-05
0.260907849563083,0.4625594965546799,0.3882950186412743,0.21038626889032389,2.220174577496179e-05
0.8238834199699597,0.8005132757658603,0.6597807705454339,0.09676815791871328,4.596648992633943e-05
0.6762431926136375,0.9232967747566996,0.09932179376455635,0.23350360632736603,6.84182585383508e-05
1.1099870901047892,0.03329981111586642,0.3830989724984966,0.10252927814568034,1.620575931631474e-05
1.347178246651248,0.9614682473872347,0.4519401047962975,0.17897356583454252,6.938200211345077e-06
0.8935672920522899,0.11607854182768641,0.4921726892515258,0.2346820573953245,6.62115954739167e-05
0.2459257917974009,0.3517648767302469,0.442777386655477,0.1013987312771798,8.338103664646972e-05
1.6478749089489795,0.606100878882086,0.3018990663805007,0.0645787570670478,1.0676844389491619e-05
0.7743055986244526,0.4096276195184346,0.5422792254577385,0.1648817962500958,7.103803150161569e-06
0.8509926993191997,0.18077929967797093,0.12966610072686052,0.20699823528457423,4.287330149954127e-06
0.8964474642140304,0.1673534155530865,0.7040675214643869,0.13970308780548374,2.321492557404712e-05
1.054611845616115,0.7244400097463816,0.7667038170909499,0.05589105505710931,8.862955903572159e-05
1.8751778169182316,0.9073399185422135,0.5101544137052183,0.15782534295424222,4.03807422550639e-05
1.529555976377197,0.5264497841490716,0.5435632666264941,0.10768601805835007,7.317649675790959e-05
1.6664958834486432,0.14582545778018513,0.6671791238815113,0.1355338364157865,8.448212431811342e-05
0.9194732420479277,0.37587104004382166,0.7324732823511919,0.06354114761955193,8.44368112960857e-05
1.0196390877678678,0.5094403926831959,0.2502322837841398,0.1436875079541349,3.258859850799351e-05
0.17461188705913938,0.27000662068556813,0.01007133950823959,0.2446103419771573,9.657814626099277e-05
0.8507950651973796,0.7213587749419099,0.2799158482362879,0.16810219611440805,8.056246130029331e-05
1.8988368649152574,0.3968099408153256,0.6277218964500579,0.06721618420739758,9.903419714898548e-05
0.14896223765226718,0.5978899896296086,0.5293072554128051,0.17232334371145808,1.2126719121029994e-05
1.8832065885989477,0.1801902629805319,0.5000889555756737,0.05644634370164815,3.0790920060424964e-05
1.1382712292834363,0.41360429096036616,0.1323793527763225,0.04356316420279122,4.187266433746369e-05
1.5388376587234514,0.8890870357324628,0.07188149149620937,0.09888287298229087,1.0114531815915377e-05
0.13152571320193598,0.6554397771348731,0.4839473063634373,0.041591759339906664,2.3457902025997105e-05
0.14504473192458492,0.8267627864317653,0.7798790238585984,0.03472942466187801,2.3224373855153283e-05
1.7499780954991746,0.9172726961786668,0.33860376933141423,0.013604995594999458,4.035244185912658e-06
1.19050474553112,0.38957326269535403,0.02777867992423534,0.14622984568582664,1.2291234052433448e-06
1.5960067204836186,0.3040620616536345,0.03700511239233952,0.14749970302480517,3.9828673001862164e-05
1.950220785378584,0.5392124772161615,0.22381514892442161,0.1776502772938597,2.722205105401686e-05
1.8180622536743738,0.37160002883179527,0.4421455074070832,0.013592702852232987,4.266951167142786e-05
