nmax,nmax,nmax,nmax,nmax,krb(0),krb(0),krb(0),krb(0),krb(0),krb(1),krb(1),krb(2),krb(2),krb(2),cfall(0),cfall(0),cfall(0),cfall(0),cfall(0),cfall(1),cfall(1),cfall(2),cfall(2),cfall(2),nfall(0),nfall(0),nfall(0),nfall(0),nfall(0),nfall(1),nfall(1),nfall(2),nfall(2),nfall(2)
7.717770457636049,9.929362917070433,6.521632144457612,5.169309439550524,1.8106647665220201,-0.16842775167425117,-9.024540006647571,-6.06049835316618,-11.905826494892905,-9.100457407233208,-1.2427031353315456,-16.688253185161106,-14.181785571827934,-16.974011417217156,-4.234903514284985,0.012418431631761694,0.016335513653769146,0.05970583761634587,0.10284249430239303,0.0812608973639117,0.008972813971054745,0.1914987366586116,0.19057437537641317,0.05587847108491957,0.14630780779756364,0.11571512441910363,0.04749541525345532,0.05243438413116792,0.09823068574677267,0.08384744637577789,0.05824593652332003,0.16150233850987017,0.09629263538118522,0.13096964699301933,0.03785478110622508
5.80156896264838,3.8617844450195937,5.737722493553904,8.027432500698353,7.920218890821355,-12.951008507117908,-6.183885370115183,-1.2683299871538907,-7.549180334494363,-17.04663854468552,-6.473798277346008,-17.912402711648706,-2.6450028650187605,-9.71845613354139,-12.335699347399569,0.011410748863991979,0.076162939081076,0.18064230151647873,0.004206389427297772,0.09493488507478316,0.18623230664121337,0.07897425154300657,0.08564085573555545,0.11571622543927199,0.09259283734210091,0.03372042138734137,0.0037112059584181742,0.12196237061457453,0.18416132532090373,0.021272915969019823,0.04219062275527875,0.07404596014204612,0.16174846493000106,0.053852136368163876,0.1764108926503133
1.4946208718505978,9.468609591330413,6.046723700863884,6.928999106389341,4.309205702827178,-4.438313718329901,-16.68533162332032,-19.02665467695811,-12.129212832159613,-3.0114552917773167,-4.976955950909877,-9.708596187269736,-8.614458831409467,-17.415132756654767,-3.2704379785101167,0.15739406699600975,0.1312975140734497,0.0932435453554244,0.19289220906321972,0.17580760405557547,0.12888965439798858,0.07436648153348041,0.12360827551351566,0.11509243089686776,0.07885445514710492,0.06133486367021805,0.08140221774638526,0.11478232381553898,0.08562702612873442,0.052714971282827955,0.15219268745582998,0.106293546044733,0.01353512587760367,0.07366336429357455,0.176982702951053
7.797128780799567,3.909221055496064,9.443648368400583,1.6894261752238915,9.6511123350297,-15.110468659554954,-19.819025811981856,-11.367220073285297,-12.856488449228529,-9.272128796384804,-4.144220074660078,-3.235627037206104,-12.015523007727333,-11.446069700243632,-17.051263166443473,0.009519046300143887,0.1282465858971026,0.012896880734282929,0.14676868558309697,0.10782263810299927,0.03972460981543442,0.1079091934730948,0.03660771334325375,0.0877530541300073,0.15991406764528338,0.09238391249019814,0.02973994878957782,0.14476576398172086,0.037353764577160144,0.14771000101903445,0.09587050990793775,0.09074840644468442,0.17028702242799118,0.14172073400778132,0.006582256099908157
3.6655688314144212,8.838285947649087,1.1649355169067879,5.907281016357733,7.550431022565495,-7.625063898856942,-4.865409178121716,-5.558732206596559,-6.228589166453046,-3.651356767579525,-7.150755697854187,-11.991871964286057,-10.609008712699708,-5.7371768246391355,-2.561510009630801,0.05445103797994674,0.06842193842625444,0.1861485718785189,0.11570657336396498,0.03580057380882886,0.13274239083108744,0.19815252348632054,0.1646924783584353,0.14915076989891504,0.041617250386711185,0.17522796932282297,0.10515781612822495,0.17785801548538893,0.06596563290219293,0.012410304321981288,0.09519524613435236,0.05396759397981506,0.14304588643233065,0.1914213148605512,0.13819486113289767
8.982405367382832,5.077216122410857,7.944766634757715,8.58739093004533,7.397880648251881,-9.895232007215665,-7.5452644186541775,-6.059910785990283,-14.963620375893605,-3.8893727077918037,-1.0885416745512622,-10.741737627919274,-6.048763056113442,-5.333184474771956,-6.8212738043225425,0.10942755051464381,0.1763307744354164,0.08979085258668619,0.012229980267755848,0.16891282957867493,0.13479951465058698,0.16985323271366431,0.027718103014514415,0.0061602805725381685,0.18687556433109645,0.029545746397284273,0.16193048544885716,0.16464200611513297,0.14174106923928056,0.02625252909235308,0.13347975817229907,0.1778173277567148,0.08510638640701218,0.08270342952403434,0.08857171763005287
1.740447016085858,9.028230121269761,8.822645775824594,9.981183896112576,6.266648273485721,-5.051286434617424,-15.966829064484637,-6.7161765173390275,-7.070316309727927,-2.065946156751913,-3.4672248155024263,-1.3245173939065147,-2.710213893238013,-2.712991491512849,-18.731905798894505,0.16919393091966423,0.1214996041166786,0.07609508590867457,0.011312359731368583,0.13553797821586167,0.06564706809001811,0.09356057523455709,0.1363488701266563,0.18235579165935834,0.16508912875184364,0.09011948076100706,0.07755669271096005,0.04795602379083561,0.07448541299251854,0.022209366353740934,0.19422110456240008,0.11478353140017139,0.0255612557784583,0.07056126657258023,0.10940787402021684
5.795970729767827,1.3195303184676912,9.557569308062002,3.4783811332745014,1.1456620203870207,-18.478764221889378,-8.45412142536526,-17.258068138565573,-19.169676622215285,-12.445433318387044,-7.6070522724302485,-17.774387883651915,-13.764776140188822,-11.68656263467161,-16.826744054043335,0.10121971895435736,0.017051965239485163,0.00931323408405028,0.1039718750773554,0.04958691558044762,0.019083807841526523,0.08478827837165158,0.18302899649608378,0.14484124740636445,0.16312502691025205,0.17438281056032842,0.19452555101650967,0.15264933837817726,0.12168162354710375,0.07308523951786142,0.03632872914721957,0.13733200613067148,0.19898999772938977,0.09347179018791535,0.14473590125062472
5.455832049938405,4.88740081027129,4.692750522039236,5.541622146385278,4.302060956788376,-5.099410895746026,-2.601986670828822,-2.430582397760837,-15.468795602826065,-2.171408139243333,-13.20313048608341,-13.844777456842579,-5.537554457775107,-13.936542832282841,-18.94596852836677,0.0747298182843385,0.14429590541566623,0.0653984144698326,0.12591551560846936,0.13202728765818347,0.14674986498515397,0.1794271219575242,0.0865185742086936,0.03329475101172479,0.06379195382922356,0.08643350781807167,0.1427783224764757,0.0026245238001141443,0.06315714510943744,0.15596853821960527,0.13417157358036874,0.14634802154312368,0.162362172706762,0.15664716545202056,0.136436665012239
4.956953791335315,9.852384959903386,6.121658760310663,2.824922884319552,3.6353156959430595,-6.198107126187649,-1.5976826525306755,-16.44346942880264,-18.36130473465885,-2.4575321439640803,-1.7859682196345972,-14.500051028213601,-12.492014085012327,-6.862258849792619,-13.434392585234752,0.1754329700669279,0.021524664755745406,0.00760606436982944,0.04170515648649047,0.05722469476321176,0.02259418899186212,0.013147428963835939,0.15112398662322463,0.032863670414792455,0.18278530059127016,0.07359999548965307,0.13412119488368812,0.04508050041354857,0.04806462966609652,0.11494188310259479,0.11212862896490472,0.15374586872949347,0.15156268535752263,0.13413758586395577,0.08982616826564162
9.015763476525555,6.603206411991689,9.911786414161215,8.374328361409226,1.398788301144936,-13.620181249101677,-8.619673242228062,-5.642756196357407,-9.048303694537365,-4.356004593002584,-14.375152510128842,-16.340150180466782,-18.927057992583574,-8.591056483026712,-6.296869538557646,0.06523668192670112,0.12272070112932676,0.010440924598357314,0.01986767632589776,0.1403539369039771,0.07362026034640758,0.1342700928802901,0.16634590684478082,0.17052596127084862,0.03444180741643555,0.09725716584171207,0.14678537133382494,0.15479614185532245,0.15693521767817745,0.045633544059383455,0.0385070442912729,0.11800253465349236,0.14821718543906418,0.0638279711928871,0.020941120901968622
7.450717446190698,3.6972804824200405,2.4972645188054967,2.3295117555741847,3.834185927740447,-8.205706488316466,-12.86779544999305,-19.58882915329071,-18.07152214991156,-14.21898538074748,-6.871880805272873,-18.039550037976177,-8.842928615336433,-17.614271170602315,-15.788854985747308,0.034445983625876996,0.01345505482780639,0.1342692501791442,0.09268607544173303,0.1662123776450587,0.01978717908806357,0.028955139338281068,0.06129848169277662,0.15317553872789225,0.061158707042908204,0.08168380065786777,0.060320783099076285,0.016044950337776812,0.1878867306358752,0.10970784356033857,0.15756665885378054,0.13167145260135,0.10285090438696712,0.017935742364050357,0.12854674478070635
2.398333203431489,4.729448524206489,6.662018291323873,8.040061004249111,7.165406581377576,-6.636482771812888,-17.034060037413372,-13.1120420525754,-19.146045774062138,-5.682409825788357,-1.0435389717833594,-14.744203235436391,-18.254835487670043,-10.536155472602294,-2.9517053597613803,0.11039931931240322,0.00936496226652076,0.19485470538318395,0.1657316954934205,0.02632749946953152,0.18436033332313675,0.09014315083815166,0.07438587913508249,0.09221605557213237,0.16691604565462073,0.13189596970938933,0.011849784555100266,0.19152087846279708,0.029556911917250205,0.14911361579027504,0.12722734247197318,0.03750569083650738,0.03414649814940232,0.17406553170817904,0.08393904273042709
6.891188627567247,5.536639034710059,7.546181653683636,5.313181375353975,3.5864192373001154,-12.768670917169722,-2.904353880438183,-10.686109610837732,-15.752358288332275,-1.4013527772626624,-4.1476509156823,-18.89224369348164,-0.1210350565876972,-6.170958740841964,-16.81069467909232,0.04744116458290631,0.138492171793497,0.1559544134452716,0.047814798270529736,0.05140120109131518,0.06143106776746345,0.11960769278367897,0.03437151749847238,0.020857597344966654,0.13577602917621187,0.15581961004884004,0.10018593079036066,0.07276660567040605,0.08640859950102393,0.077681627933607,0.19199698564904424,0.15361800423483754,0.041617522161300574,0.07683789199188082,0.10880250387139283
6.516872758573196,5.213655064258904,8.291139715107633,7.908454175124085,5.546421267653501,-2.996855203043566,-5.053318344196521,-4.5062212104592,-0.9676244892750105,-14.697307869936868,-14.673801568899702,-2.3098501117562655,-4.632695169624981,-1.5617437254310147,-18.743709809543383,0.1255551378815467,0.028934221341308252,0.10078440068653359,0.031157828901370314,0.025624421011886004,0.00244354739295281,0.12605146008845705,0.07181093311185031,0.02104660509294555,0.06457432716848466,0.03378890139590785,0.18833897213084874,0.06400104515178105,0.06679077126252565,0.16797161669411678,0.12955118748162472,0.14203435046343954,0.12720039719761173,0.1892392621700847,0.04140024561152588
9.90135317580216,8.478605598008619,6.30075329988708,6.9613446195662405,6.839432888505526,-18.837915141222837,-15.661471679214422,-0.8667293979574922,-9.366147865698354,-12.470763295087952,-4.835434578557409,-9.562073041149391,-19.73806084850524,-5.348871825369155,-5.428870554948061,0.03303809093487378,0.19133245108395844,0.04478938722690746,0.09155529598276603,0.022956044892570325,0.12066043106692317,0.07509646950024192,0.07064116070731899,0.16539710567541727,0.0019222469529671438,0.1595893743838074,0.11428975600475917,0.19721970408618847,0.11788868517652776,0.011075921291678168,0.01012916022421262,0.17663060895906776,0.16824284498079609,0.06917808052739709,0.12360653503297903
5.4063222135004025,9.70447649622447,9.549648107892024,9.85455107686697,8.798039025708377,-1.8999233435754874,-15.676152302533986,-3.4629648991034863,-5.893743447234934,-0.8405484743214053,-8.631889613991875,-18.30517338245993,-8.111762065375657,-6.337039532376375,-15.615611528622676,0.07882873556871055,0.11970469777619547,0.07482740640592794,0.0749957939705604,0.02662599696816775,0.18814993714830244,0.15010137195517437,0.0002586753388317408,0.15312500067159282,0.14796160058164518,0.0019462910580085833,0.07392092256232316,0.12134957739033711,0.09055018509654199,0.1555972459454896,0.08509172398105354,0.030772678504470463,0.1952831272132033,0.04840807435121005,0.14353849033903543
2.2884068049766473,3.961113524055394,4.978248475873814,2.730088040743575,5.0496361873174855,-16.872459822464176,-8.875769874180786,-6.792106274848141,-18.757557747842586,-2.6644707904648577,-16.315696387663493,-15.515287736125558,-6.839138182347048,-10.671853897355161,-10.062027576495794,0.025639715362780903,0.1611491070170629,0.12341467867838095,0.02708505484145811,0.07480613341144894,0.16208388244767868,0.11367532564686426,0.021738669338794765,0.07456168138739945,0.048546452747162364,0.10349315898418991,0.16867224143828502,0.08725348333417049,0.08666846273946159,0.18107018993031718,0.11523712488291324,0.11323826086037264,0.052382052184088694,0.12154458879515048,0.11518213589243254
4.571663233076776,9.916260093092625,8.93701868453278,7.74627661069134,5.836110295717004,-10.80500994229686,-16.320541835058332,-13.915824267108988,-4.598180083518118,-10.970395816642727,-2.442836620266924,-17.056568386723978,-9.883892789328634,-7.125382887975958,-9.714715719472274,0.1778464860480816,0.19791276073300967,0.023175773321690536,0.025999681266343434,0.026073519470888616,0.1362386074431448,0.07454149233821263,0.14666559910656857,0.08110023986266687,0.12552506819919942,0.15397162414997814,0.10964322730939306,0.10790076413964217,0.017646956233694364,0.08215640750371268,0.1091554760672722,0.09239621893519943,0.1801564099594851,0.18130613577083468,0.16438349392601428
4.37768267835808,7.455692365187809,4.557596149626488,3.0933423907818316,4.0861237919579345,-18.587803797617845,-13.397627570807522,-10.831229876502686,-0.9859301938614848,-13.763129334229465,-2.041174569810142,-15.44572031111241,-16.199718934590937,-9.671990416999918,-6.617023750981623,0.008876006837948262,0.04422096235079287,0.09114217646359826,0.06620755715327646,0.1425270896588709,0.10223700760230295,0.03208021752972401,0.17889413120922495,0.05858820603991708,0.14622891048179507,0.15598317782950408,0.1926315437354504,0.09970154345407363,0.12316714150933489,0.06697532520827741,0.13563589086448397,0.09267675083491536,0.08753052917964799,0.17109352027646818,0.010033863682853382
8.937661850486815,8.668628540457012,5.557296282056102,5.411825687850654,4.256266312319411,-0.21594154553348588,-17.78773027819856,-8.254716810990722,-6.4345363567629015,-1.4068328364828062,-4.4739504125504475,-7.187440664050218,-17.67543489543876,-12.562703015053799,-17.237051313295094,0.1762437343657781,0.14992673490117298,0.15150978199157789,0.1304547809895311,0.10141363695197256,0.030002712182104804,0.0659456803921433,0.027391789337453343,0.14498537943904014,0.032054152916640787,0.1404227398229821,0.138451108693642,0.09186094986780989,0.027045817300745047,0.06296023374672473,0.06401868980579939,0.14007705659014538,0.022748692508442924,0.16581374633635354,0.15220148193645378
2.6767622635684654,7.472479436010005,7.016618633210396,7.7330872009983365,2.70035699903825,-16.863952589086274,-15.29396868013719,-12.719153107335384,-4.206066877387558,-5.315313644170887,-1.5835133136571926,-18.833271773937554,-19.770030007817706,-6.087137288954098,-14.442178833696104,0.06682243831780817,0.1093649371626433,0.020491600494128435,0.12854245636544448,0.06503623777176773,0.12654669770895532,0.16680304254554643,0.03423055555415256,0.18617530985197492,0.10614232133107812,0.18458556074201715,0.04154609566734741,0.12091257246458106,0.08077748307600922,0.15484446080898354,0.12118182805176496,0.098903141940118,0.1825970899876611,0.07542347512262963,0.04399611898161581
6.472910681668825,6.616255934555324,4.951851594146879,5.379490393204441,9.6359807286991,-5.419554741203655,-17.799025145496717,-15.778611589674842,-0.5860249747323785,-5.543335479508729,-1.7906019897214023,-13.953156866624433,-5.236849484276814,-5.791346100382123,-14.135669289756436,0.11016775692688656,0.12548674810294635,0.09623155084738473,0.16543746954453598,0.16657547966917993,0.17012160365482834,0.1606866795839416,0.09762181460465695,0.07629384524681995,0.16627694298003698,0.09804034269110752,0.04927435508845651,0.10146875573009004,0.02837005019886623,0.13832592895681073,0.06718432273265311,0.052131833623611026,0.1913017535960744,0.15537622146356195,0.15741392183783606
6.613497723512651,8.552555294592674,7.832462330470431,6.388963337202549,9.650119616665457,-16.187260501279983,-1.226743592004457,-12.011380576222589,-9.484860230310417,-17.55748754106825,-9.251861965456362,-7.836985638021952,-0.14573931801037432,-0.5936710196766235,-0.7686938917016839,0.06968412813981045,0.19825338708402127,0.09110107553750621,0.1703687333897925,0.043271830604104215,0.1011715775995239,0.1932027591045598,0.18940680907071628,0.13675013821550713,0.15956488636738644,0.035285421677810624,0.14433173773097654,0.12361019986199363,0.018310437995075642,0.022631890002034593,0.0216888127058906,0.14487141453027366,0.028343127477993665,0.09354650744966699,0.07139642547737096
5.95453726693196,7.3582883849746255,7.162502834991988,5.63967924322939,5.17901386249347,-12.083469657067052,-2.8479920287428513,-13.416049083034366,-14.838620158766853,-5.208021676260103,-12.840707112235144,-3.144727864830358,-13.475014499120821,-6.031297990965696,-19.10233077492181,0.0771187203932629,0.06865260269176061,0.16333758106779192,0.19341141009162974,0.09218164652582535,0.1649690070679801,0.13994194324446346,0.19347752367286203,0.16222359178342152,0.015504838412086467,0.142656373148275,0.10709998953450318,0.0032873099428596393,0.05026266661379287,0.18435105682985412,0.1852122819512133,0.15977011215508088,0.19635592247763756,0.16130906427031852,0.0020409364366303097
3.590509062713606,1.2756176401398658,1.846971718638035,2.9695673525569846,5.532026916929702,-3.134113131105849,-2.846861552473552,-7.7375830147098,-1.5292988125819242,-10.048759700854859,-2.30818272174929,-10.964101398992959,-14.483222352304544,-1.763382929801491,-12.280091993990501,0.10068578772780387,0.06577883789981014,0.13257089168214306,0.19900629468895706,0.00511245463746528,0.17997060272136023,0.000795172137283188,0.07285193395043076,0.03372967518983997,0.15147078271670356,0.01012226309035062,0.11069703536837024,0.05898529727644915,0.02673413640591554,0.15436366523870695,0.04348344510936792,0.04473512004346658,0.05501542951990609,0.1173533940889291,0.1319332203715565
1.1584227133121048,3.176826725024113,4.878737582547545,3.987792569451098,8.957535926597973,-4.324596255360268,-7.544784710777334,-13.272955921658909,-6.056620337561421,-3.2116035443686926,-8.162875490556166,-4.389216808821756,-5.09281126814502,-8.622427507909588,-13.787553985251932,0.14915897377867435,0.041367205307857716,0.15589987441084205,0.16091129296158518,0.1644307544652789,0.09458846503598173,0.03850422874640663,0.019953722777213086,0.14867481648508,0.17725341429211736,0.13016770668354546,0.02883209766166788,0.18697929621386997,0.19782040399766246,0.0866757786491234,0.11896509837222533,0.15544572627747957,0.14727798437102993,0.19355744160797067,0.022976706727448674
6.226523795285251,7.227382777057829,9.010885817689031,8.866986649463357,9.801998142051609,-9.809638766640187,-3.4678587504167915,-11.49709400826618,-11.595953830664959,-14.958367546990106,-3.717077988317328,-0.3822793943110412,-14.898799605889568,-18.88298139838066,-3.7707054953617565,0.12404980820642589,0.1919401631221954,0.05045532142319968,0.014214821323676203,0.09849352775069165,0.017102349932799847,0.052365382320530465,0.025204312385225466,0.04483419461021914,0.021237869117750156,0.19078120449485714,0.05571261483367576,0.0887795728087545,0.1797223716656637,0.13546434986013609,0.12360753430860681,0.1411126675158484,0.16576446853885066,0.17553386580342542,0.12852796986903825
9.01006547224652,5.818577746829292,3.495617706415811,8.9206903799546,5.873255446717784,-1.9678620074120374,-19.200660502383435,-12.089436544329413,-1.1386801345868847,-15.031963154109775,-1.2634287038339984,-1.0173410235279263,-2.4453679469053675,-8.783005902643357,-7.125904963295294,0.17392470351998934,0.15518165750701302,0.12602246895258779,0.19645205898006182,0.1371384705003755,0.19509664366962776,0.011487121036672076,0.02780068454473507,0.09029725461163811,0.07698204338225417,0.15654698999792144,0.032122889232438105,0.1952190382127798,0.06301324354559529,0.08578479865566112,0.054949079013501344,0.11587276552894774,0.011725834221646747,0.0299355861463392,0.14915956610397452
2.6785052506432354,3.1196300640099657,8.136840121523539,1.8397106052152825,4.937264404937569,-19.541038598755183,-13.098532753573714,-6.090270088045987,-18.206944733627157,-2.3221409271026765,-1.9009690454797514,-17.91069153500981,-0.2844245161220442,-14.07916188742977,-18.32637674448104,0.0010233722283074815,0.08171049392381488,0.12596569904136648,0.06644252818816361,0.1673451059212698,0.14332408905025437,0.07003880477828685,0.14686459022505485,0.18809814251648027,0.018628268748617987,0.061220861421127364,0.09266524149074475,0.09959807575194095,0.10843917475765025,0.06012545124503906,0.13345196247050523,0.12901693619751559,0.11556434347217216,0.022752432966003152,0.0953936305223998
4.20604198740438,5.4193462285431035,9.296797919635233,5.324782088425675,1.1258271265556066,-11.267148912125796,-3.669101217017296,-4.476787627958453,-9.783537536789199,-15.029596644099627,-10.744735608000553,-8.782325833577987,-0.1025583783447388,-7.180856005629392,-6.1841278917539935,0.0982959141721747,0.07090436526099814,0.16259246719960474,0.09899151554460384,0.19893807909160538,0.09142954364786614,0.013609376726679,0.13651880163664565,0.009337823770652955,0.050107814360971815,0.07074771518215539,0.14789674317590698,0.09884723585792993,0.005729283397458192,0.12337000857019932,0.08228730634170874,0.18436690980997045,0.09991251227181598,0.14179505829035322,0.04377377657906014
7.848762080784879,7.488597794353051,9.136735376871775,1.304394775472793,5.027506278557061,-6.484807485481362,-18.10623838840372,-11.828979063736643,-1.251282598982712,-11.32490363126655,-0.39044480873543463,-18.86890268451159,-5.715187454796265,-8.437776898659438,-10.039260425070704,0.19416977182298703,0.025938783594220815,0.17920083034666587,0.1382511698232107,0.051806624699193546,0.18033481243500238,0.08586469062302404,0.16284732334133345,0.07777341504430951,0.1701876561783739,0.1273258600260979,0.028209412612082072,0.12993266772758919,0.03826903340589826,0.08238458438656975,0.034059199820848325,0.0044033209318121505,0.04237738670133756,0.10727445110762278,0.09631224539937243
5.513473859824574,3.229181906019412,7.166450805527676,7.3383695813831125,4.22171043003699,-2.464715239363933,-7.183937988952598,-5.81051842235323,-14.480935633015106,-19.98782846040382,-2.7790253191680208,-3.633754746861811,-17.548481427947678,-12.555307814369502,-6.839347763067208,0.13042565033517345,0.17207146345836322,0.028062229645469356,0.08599365015954591,0.01945391134110569,0.07792515373524124,0.0030313380430849993,0.1796556302913743,0.10541352892576793,0.16996195413786272,0.011981034210202652,0.04549169934877308,0.051876073106236605,0.07733836025860816,0.160573294192872,0.07731163609051116,0.04093078546391244,0.012998145568727651,0.015898441721362656,0.1520094651874749
