cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(0)_pft3,cfall(0)_pft4,cfall(1)_pft2,cfall(1)_pft3,cfall(1)_pft4,cfall(2)_pft2,cfall(2)_pft3,cfall(2)_pft4,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(0)_pft3,nfall(0)_pft4,nfall(1)_pft2,nfall(1)_pft3,nfall(1)_pft4,nfall(2)_pft2,nfall(2)_pft3,nfall(2)_pft4,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(0)_pft3,krb(0)_pft4,krb(1)_pft2,krb(1)_pft3,krb(1)_pft4,krb(2)_pft2,krb(2)_pft3,krb(2)_pft4,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.03019235173145554,0.028974921389561304,0.26684408312517116,0.04033584369752236,0.023244959628595074,0.02159265963795645,0.02851404857159106,0.0,0.025429916595034692,0.005557886318571674,0.01155431816389829,0.025926596927670287,0.03406937608472278,0.16218251788943228,0.24069586068198276,0.008097797502813626,0.00441624775357271,0.017406222514839892,0.0,0.14235294937586876,0.05742548424497522,0.013286394537210313,-1.2971256210173947,-1.5833260896458028,-3.2684350330450456,-2.0479929713870084,-2.4089313500961813,-2.457188889325703,-2.4574414514832945,0.0,-2.7089253254504744,-4.392170771411903,-5.334268858777662,0.5133112572227195,0.11528814357765313,0.10399711083846433,0.0004047870794003644,7.130855029594286e-06
0.028480416153354653,0.03024231914399089,0.2777310554910475,0.04166163247580762,0.022342308092131953,0.020434438418219018,0.0265128968637319,0.0,0.027051026982889186,0.005699002457168655,0.011418539137457,0.02626266634541093,0.03419615383737707,0.15851912754618824,0.24687607099669776,0.007810578411965033,0.004531798479559871,0.017598949550289542,0.0,0.14381217453472223,0.05817860691025992,0.0129333410882455,-1.3362860804833698,-1.5490057086437945,-3.457624178624014,-2.053177775531631,-2.3513780111145426,-2.524574670547432,-2.447718847973702,0.0,-2.82299601283375,-4.209380611218104,-5.572285080434801,0.51452378807497,0.11396382592129088,0.1020994030066869,0.00040879331407640265,7.137026547874034e-06
0.030127384731172116,0.02909147642648778,0.2702122908849547,0.041715022625387746,0.023108032301510675,0.020958602787509883,0.02732492973398704,0.0,0.027091342391774315,0.005624736445847393,0.011530224765477853,0.027457766976646487,0.03437719442791721,0.1678281241798202,0.23724733048320656,0.008340772530617487,0.004443677029723105,0.018361939820702767,0.0,0.1410895458896769,0.06143333670186636,0.012612507314823277,-1.252407083133196,-1.589895351237285,-3.3052179477671655,-2.010733498970232,-2.2519542711402436,-2.6398015015982135,-2.5752553248548455,0.0,-2.7918137885467007,-4.043199322206798,-5.102588156336829,0.5241737806019482,0.11755316905465396,0.10612240177534574,0.0003934846560358357,7.191471391531786e-06
0.029326076903007488,0.029558622216880243,0.28102137701600344,0.039744401183428854,0.023646488117180786,0.019886788665850044,0.02776668041556592,0.0,0.025486575590139445,0.00525859865145397,0.011564649445404872,0.02654013772257297,0.03435399597397963,0.1607265935045771,0.23666415572725208,0.007760653247006943,0.004211189074811266,0.01794667215999034,0.0,0.14668218763051358,0.06068984092353176,0.012910575715770405,-1.3089886231027315,-1.557140198514818,-3.133335560211805,-2.0371401242226193,-2.479129268467114,-2.613052177226063,-2.644476337273638,0.0,-2.7400811773493596,-4.376931119746897,-5.130645248378769,0.4925869826090006,0.12212787345435382,0.10790901903648449,0.00037103908571683433,7.012070296175337e-06
0.029801103643552488,0.028989416762499436,0.27853150938015026,0.0396920672302684,0.02344537276210009,0.02000936971773205,0.027845649879666496,0.0,0.025449762835838143,0.005577984184341424,0.011512402727605751,0.026996481787111035,0.034104363047603926,0.16003894044112218,0.2383511040616012,0.008420726104125526,0.004196740846616381,0.017247625134809715,0.0,0.1429399321519918,0.05806778716076213,0.01267567932567963,-1.2559695632960164,-1.5094957258352448,-3.268772462881162,-2.194351449941263,-2.364925473656196,-2.4682620640290978,-2.499201377564363,0.0,-2.7857215810523015,-4.172743627576299,-5.202009138671281,0.5040164038592575,0.11702107868607756,0.10605045284876698,0.0003832021162056379,6.651848700959328e-06
0.030621889509881255,0.028090972878067194,0.27748524673288416,0.041439148584792765,0.023965431666477355,0.021514970413657953,0.02808186150635023,0.0,0.02599897906043257,0.005215570305073042,0.01145513086580831,0.02637895557893022,0.03350092449509552,0.16512143674953747,0.23692432803062763,0.008253628865755841,0.004234100195737687,0.018154117037941588,0.0,0.1426729060723254,0.06206251881196724,0.012544173954342298,-1.2833507311769172,-1.5251820426396028,-3.233023218950549,-2.077616152306736,-2.266660509727099,-2.4311995708130882,-2.429200373537964,0.0,-2.7548599918851036,-4.2079230101404,-5.154901062696221,0.47603197410979997,0.11667420816435724,0.10189185062000432,0.0003917637436873914,6.706234290231813e-06
0.028427180408974215,0.029129078870077263,0.26355318200538547,0.042195062629150015,0.023489846664273152,0.020578383562178434,0.02644968593209112,0.0,0.026404010212974872,0.005287609738723035,0.012030304888605563,0.02524746107217363,0.0331445089962249,0.16418520350157462,0.2528341825487752,0.007730410221633208,0.0042679520963523135,0.018205925071852126,0.0,0.14991102152218538,0.05873122027778739,0.013175203478654507,-1.3295448928573774,-1.6427955175212519,-3.216556328227364,-2.075374355743978,-2.476783886030202,-2.4091893857523434,-2.611281491037046,0.0,-2.812547804435705,-4.150246161013957,-5.49510582673401,0.4817415917111621,0.12003191438555272,0.10561873061943346,0.00039504754074450634,7.060018418840037e-06
0.03038412475188929,0.02925952456993791,0.2700582731314,0.039914319093704756,0.0224826486153626,0.020066714970725773,0.027006574986119754,0.0,0.026920156591606136,0.005307077933604024,0.011166101210090821,0.026479305310190427,0.033199423124564274,0.17137121053668647,0.24449888646847345,0.008288766443156381,0.004149121374092693,0.018827108362548625,0.0,0.14327604287954676,0.062329773115363675,0.013372371643458777,-1.3210634666781709,-1.5313228188769743,-3.2689568078917,-2.0060019032317333,-2.3481253605629977,-2.455823483741921,-2.6482237228709504,0.0,-2.687776907770852,-4.305395729858059,-5.406704391433409,0.4992186220956329,0.11496866405789086,0.10374090782575475,0.00037237838463154686,7.2716253993315044e-06
0.030582839081308346,0.0302334492064232,0.2794598059117827,0.041333394032562455,0.02351704573629289,0.021249033028914358,0.02675898337159323,0.0,0.02766541279665495,0.0056053121357277,0.01114669977007666,0.026084326735468226,0.03285543865355594,0.16266528822466675,0.24229645593305865,0.007739372443432998,0.004429987111902007,0.018373514591656436,0.0,0.15028468773082249,0.0586913432621183,0.013139260907774298,-1.2704944029021676,-1.5601731216465065,-3.249929910509561,-1.9958102413438372,-2.459220053255198,-2.506260097353314,-2.492182904694656,0.0,-2.5848561266794654,-4.136437820660567,-5.068492994699325,0.48094177330967924,0.12015779662507091,0.10328189329503831,0.0003787202427599904,6.82327910600971e-06
0.028525687720082425,0.029178746664113527,0.27155932623583545,0.0388721191365239,0.02280599427556234,0.020088417133805644,0.027152651443332763,0.0,0.027545432605031835,0.0057229156142866,0.011534432197902149,0.026502510061091146,0.03434990962017742,0.17268948141723317,0.238034555973199,0.007977987614496347,0.004137503786712133,0.018632669891316116,0.0,0.1455349958391609,0.05969527940678811,0.012606618842934564,-1.2515616007574424,-1.6289938193704967,-3.18130041749183,-2.169701511856351,-2.3234504302147676,-2.4451374230159075,-2.487670738303989,0.0,-2.714405680643709,-4.349556455684093,-5.393065138002023,0.4839991700537254,0.11903908556915754,0.10403151060128356,0.00040442501063300075,6.710654482913616e-06
0.03046408543969861,0.027808777890442678,0.2870789370200215,0.03920716969413552,0.022748648391923466,0.020981231383911277,0.027740607733286463,0.0,0.025743599664838197,0.005255221153332768,0.011399624859919456,0.027511312988441207,0.03354761711141024,0.16860157481906202,0.23839783734129774,0.008010577521001103,0.004329604141518537,0.01777147431941374,0.0,0.13906324200477427,0.05821461884958169,0.013313454177672077,-1.368109291453104,-1.5119681866506576,-3.4235045609963968,-2.102162515164565,-2.463250315747221,-2.4242361294675483,-2.5234572727194475,0.0,-2.621976298659339,-4.032276654508907,-5.2424541329673575,0.5146714561845698,0.11925990014978333,0.10868174191397463,0.0003948032867973268,6.672102749952244e-06
0.02990985022718164,0.029728447176439354,0.2731910513320571,0.039402258902946546,0.022553233607316744,0.020261505575073332,0.028225695639687458,0.0,0.027284951201147982,0.005722585467420094,0.01172853281416855,0.027426671963988514,0.03436888421448869,0.16021879545977033,0.2514919535249507,0.007969118152594204,0.004372973205033086,0.017807597640686283,0.0,0.15274980268790891,0.062093613631886764,0.012791778727037148,-1.3285677724150284,-1.6276009042808692,-3.3438572758323777,-2.0286192499987665,-2.271260982465999,-2.563788959122702,-2.4701760699092543,0.0,-2.740898657500862,-4.146578439054799,-5.096901208056596,0.4894928801693934,0.11658879525834927,0.10429371397040739,0.00037329574331123884,6.788256500078529e-06
0.030536476940104293,0.030432063377485524,0.27662156133894344,0.041509290019444596,0.022213291953015326,0.020832875774084117,0.027832600004098634,0.0,0.026747434907346948,0.005431862727576706,0.012126705623018163,0.02639663699328722,0.033042365812068965,0.17070426432855088,0.23453287467181394,0.008193154955652537,0.00423742636276165,0.01792786596769063,0.0,0.14044609839453034,0.06147449339962144,0.012426406126754306,-1.249736322302395,-1.5699432401593176,-3.260092688661486,-2.162574776249054,-2.274659326580453,-2.551960502165335,-2.4301962145278933,0.0,-2.7993563020014074,-4.3645742879665015,-5.1527106498067505,0.4788812722417693,0.11722357977437899,0.10393196714236178,0.00039689471703032857,6.921011226076647e-06
0.031148973885105326,0.029619289293776965,0.28590096115587577,0.041055117971527,0.024262836716447585,0.020423716425351426,0.028317020651122675,0.0,0.02690179719065182,0.005644644436051838,0.011466545715061737,0.02552531721986072,0.034421442018063644,0.1604328623104173,0.24513686893780418,0.008364524207948061,0.004260975705556252,0.018688061987338696,0.0,0.1432293168825545,0.06087731527175751,0.012500435015161453,-1.371184179517932,-1.5026435639034037,-3.2079232172310386,-2.18205712160201,-2.3388786477941323,-2.613571074424015,-2.6244796027412316,0.0,-2.737494175111712,-4.161746474215068,-5.122035383788734,0.47793728911601063,0.12099326739447122,0.10599800297192409,0.0004033138202163057,6.958698275914644e-06
0.02925703940915751,0.028681142838808266,0.2794326570638526,0.03963181954594617,0.024113316381214587,0.0202089206669789,0.027705691620992717,0.0,0.02667180591275707,0.005655086186853186,0.011682047236226338,0.026633284818373563,0.03338372364336161,0.16535423341695418,0.2344708096803737,0.008064471037879682,0.004246214128088823,0.018239286251352183,0.0,0.13971719280263054,0.059341449541367934,0.01304864807540547,-1.263030589800114,-1.614276790975279,-3.3602085106518325,-2.0805662332782564,-2.415632846628751,-2.6093458329753445,-2.539370611698001,0.0,-2.774687690226841,-4.251252695054348,-5.159465156027593,0.5068969665186794,0.11875988466623282,0.1051403000694726,0.0003788784787130473,6.783551811422413e-06
0.030114082355656994,0.030070399883853096,0.269251767215528,0.040630284625027685,0.02244818292812186,0.020846247426678274,0.026968784946557394,0.0,0.02725192852230149,0.005691669037560477,0.01108851505600454,0.025590337361864203,0.03481595140654407,0.1739880236950279,0.23850464599149535,0.00776021055355008,0.004221913101020013,0.01754433940042889,0.0,0.1416493574982193,0.05775303759508851,0.01261155460767382,-1.2581553414921334,-1.6187460750089004,-3.275723495041838,-2.1496306563610292,-2.2544517536920274,-2.420816863236907,-2.5220131519992934,0.0,-2.6430306980975233,-4.435677445336257,-5.351028759191205,0.4910676932790736,0.12108895491611636,0.1036925811872905,0.0003825928071572166,7.325368684493162e-06
0.02857381255665621,0.028953310257347122,0.2682710228410406,0.040330988506167155,0.02370219292871527,0.02074030405440271,0.026985698995389464,0.0,0.02671206965126529,0.0055667866495404394,0.011898147279553982,0.027726681660175098,0.035338552219280416,0.1581972692193171,0.2339226994154553,0.008219808193860425,0.004164773671191029,0.01890741907175572,0.0,0.15114998576638483,0.059001664787672686,0.012705557529291716,-1.364885709088366,-1.5808512087457,-3.3716269006437973,-2.0390849545375653,-2.3081048687489116,-2.571165485831265,-2.586262993141808,0.0,-2.8068013250303037,-4.076012244572711,-5.546222840150194,0.5175948336886667,0.12067365564098001,0.10271987548876171,0.00040430106596219835,7.053444313853278e-06
0.028591600282624176,0.028558763445190163,0.2812446381009205,0.038665791108531494,0.02298720116148367,0.02072089043030235,0.027493470068907275,0.0,0.026959146702314727,0.0054082052963136465,0.011053762145545478,0.02675796372941215,0.03472991335036714,0.16874353123148728,0.23201302464997584,0.00793628487307706,0.0044124075684657425,0.017644150558842116,0.0,0.152241422827849,0.058442190149110014,0.012678060321513671,-1.2559305090628967,-1.599837020527125,-3.2479433480709807,-2.171232897453204,-2.2698308419995956,-2.458917058535354,-2.4500312889307336,0.0,-2.5741433209861917,-4.394048699636332,-5.44012036879642,0.48693151038711685,0.11321656327359099,0.10508598481824913,0.000392794914527384,6.747156926445188e-06
