cfall(0)_pft0,nfall(0)_pft0,krb(0)_pft0,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.029345668176231913,0.034858968772847755,-1.628183230946211,3.759999749490849,0.12113465683528139,0.10056925619915673,0.0011955963237679282,1.2179468970577217e-06
0.02911248268606816,0.03382244355825611,-1.628661220842125,3.775902168867688,0.1285983601740105,0.09932927731662547,0.0012695037232896501,1.2598278617168515e-06
0.029293032445737142,0.03587804653806315,-1.653320021745552,4.05524397263493,0.1289413934389255,0.10244007933742098,0.001200194477560265,1.2562486372872298e-06
0.028591285290877195,0.03337418401152995,-1.673460334375779,3.883989057051441,0.11917055380090524,0.10286506409575676,0.0012458790173829005,1.1961535850581632e-06
0.02921542841995677,0.03557251014616486,-1.7346813351143608,3.9639215098912186,0.12764093922731568,0.09664587144264042,0.0012892883589840974,1.2301706062329415e-06
0.03027108392977746,0.034212950818211,-1.597945054104001,3.9741837887458606,0.12047932856174046,0.10282553713429124,0.0012421370369725265,1.241278298381857e-06
0.030590737615498197,0.03520242599034646,-1.7426646590262072,4.095219027961065,0.11899400805680319,0.1046661577165753,0.001248113948878544,1.2612593075472633e-06
0.03128897587566353,0.0340459780224609,-1.6058820856959823,3.7709486529576104,0.12673042704239665,0.10131503351281863,0.0012460785325458174,1.2198579951791281e-06
0.029728078483947668,0.03588451672152477,-1.642636132248846,3.8781129509202596,0.12115750788253088,0.10306293806913767,0.0012023335638271092,1.1996993901199172e-06
0.029917073159158612,0.03580650318962179,-1.5791559782980569,3.9035679254732107,0.13118448451837975,0.10324095704386162,0.0012324813910530364,1.2792780293658873e-06
0.03136350885749756,0.03368050354280408,-1.5824562653738685,3.781528198046263,0.12535756275030754,0.09739208379410588,0.0011922166290594077,1.2483039223063458e-06
0.029925100989612506,0.035729401435875933,-1.6017476834259732,4.011727374903891,0.12796212250618244,0.09671740255113788,0.0011885155244470184,1.1889979500387746e-06
0.029363779928516496,0.035718016257682776,-1.6487032565415622,3.9170357133372784,0.130909226500114,0.10027241063518633,0.0011995771922916575,1.2426373625581235e-06
0.02901066992813314,0.033888395152777556,-1.63892505738806,3.9749460581542406,0.12576231264783078,0.09537829710335628,0.0012533722713412992,1.226271648612321e-06
0.030887092777697068,0.0335381247037908,-1.7055141977727606,4.146047824291734,0.12142179300905068,0.09961403488367004,0.0012151517644863657,1.2841219855736176e-06
0.030263333168241015,0.03655820891582537,-1.6650770428597805,3.947911729497254,0.12325634898590311,0.09518414475854899,0.0012419524642413898,1.2686970364729083e-06
0.03084248214904556,0.03638293320234009,-1.7079874023716144,3.8626551456824587,0.11924263757203866,0.09579868498741183,0.0012986954517892652,1.193173907799982e-06
0.031203496926929603,0.036308049964277875,-1.6796148468076602,3.7851228046898773,0.1191091957548767,0.10369214288828277,0.0012821739557557243,1.2851291916592702e-06
0.030148610079209267,0.03636414201105805,-1.6613202796366606,3.92119456359304,0.12143358905488183,0.09884189619236701,0.0012571193294229582,1.2220216409126423e-06
0.028572251023086418,0.035322927491268266,-1.6163411181888914,4.069558104618557,0.12027085955879613,0.09522985406405528,0.001266794550048202,1.272429095893765e-06
0.029147414377035937,0.03666073316578651,-1.6573104906659355,4.062929551139251,0.12104652229805282,0.10096540604440259,0.0012435117100553358,1.1830561095055036e-06
0.029221459354601874,0.03571562424831611,-1.6323635247589832,3.959284204046984,0.12068590215141559,0.09714190520704058,0.0012839953178729743,1.2095872849580066e-06
0.03019547546717677,0.035137743366498705,-1.6716034499553247,3.9991750083266107,0.12310284700384426,0.10240165804830045,0.0012399661525258519,1.2895215792240052e-06
0.029099156036836823,0.03445847173013629,-1.7119765751959666,3.8883766083638838,0.1293195611841112,0.10026861664969326,0.0011965428062344523,1.2120424203906678e-06
0.030291993509546256,0.03398215111109939,-1.6269565200502947,3.783166337626081,0.13067004126484535,0.10160599845967139,0.0011931600639531362,1.1999486915845413e-06
0.02999134351981128,0.03435205512417024,-1.7271223577859576,3.9886333814161583,0.12786616071047258,0.09616115038254282,0.0012179910033330763,1.215266318953443e-06
0.03099738322147498,0.0339424165937068,-1.7291990072389445,4.035970364926684,0.12391234937018455,0.09563886908088556,0.001218534193746995,1.2986012097520736e-06
0.028839705739796127,0.03664996012793583,-1.6654229499853934,3.927177261696193,0.11967231922395433,0.10461443905005681,0.001287817144709087,1.2399844741258615e-06
0.029762850665507212,0.034183524204397846,-1.6712814055344731,4.081647210882679,0.12040401582628131,0.09851989357272131,0.0012580268693839008,1.1842261314214563e-06
0.03031308408497342,0.0346202441622884,-1.605197536539334,3.859017953774706,0.12061698042944585,0.09820281760327686,0.0012449994018267395,1.2212543180683386e-06
0.028909717358715437,0.03499679884142853,-1.7330213910370493,4.112130148096378,0.12489647822686051,0.10453528817231449,0.001231346188573284,1.2991130402473337e-06
0.029402845082995368,0.03478587836677956,-1.6873288712231158,3.813094717377136,0.12783764366776867,0.10068173100280733,0.0012420709543675193,1.2703385878272459e-06
0.029065181163559703,0.03409426745040405,-1.629096304316142,3.807808868521586,0.12581830050422094,0.0986643970597869,0.0012000932283061478,1.2473649040902133e-06
0.029002074380621325,0.03442847386128755,-1.5947216837710263,4.105189325781622,0.12095428888715128,0.1020817653754901,0.0012678645459958252,1.2447575618632983e-06
0.029736487216921178,0.03562134589287721,-1.60773682943973,4.119804376626986,0.12488567503709966,0.1011730723108652,0.0011992453905243026,1.1870152043915818e-06
0.029513814910693697,0.03484141688989435,-1.7261756670839645,4.054857083594266,0.13093489118638063,0.09796269865737821,0.0012530982523605533,1.2759587876785672e-06
0.03086340223433504,0.03535864921069504,-1.7279185971407223,4.097611791987407,0.119141651211584,0.10374283093932259,0.0012403561332460418,1.3003142638661382e-06
0.030963663032967065,0.03560795896401967,-1.6641283297162328,3.8382852386447257,0.11888580996221873,0.09556969826311391,0.0012504247242405733,1.194977906372422e-06
0.03148299802328325,0.03351961484393531,-1.6478929476666904,3.881074005354711,0.13097392000007585,0.09773038446485789,0.0012594239778743967,1.178196731590213e-06
0.031136744735334246,0.03376114298528685,-1.654519849747252,3.9339783519285505,0.12753190573561418,0.09828496861525374,0.001264851037081593,1.2249796525410427e-06
0.029491611838787422,0.03631563718987826,-1.604622504026579,3.946309362360471,0.12035199046253323,0.09503629245804264,0.0012683449531423578,1.2514349316154331e-06
0.031021669002859818,0.033462623929055905,-1.6860903244727143,4.026025510130952,0.1234346291010356,0.10125660761374444,0.0012402376227129528,1.2317865167772684e-06
0.030316944433445854,0.03489089963631959,-1.6223073220472877,3.7637568815416547,0.13024149180300035,0.10376754545688134,0.0012826416262117705,1.235267532995332e-06
0.02855628649145372,0.033584098048854226,-1.671959540713714,4.03464680642052,0.12158159101737549,0.10115760965408227,0.0012104613516398365,1.1794671889733477e-06
0.030413817856636993,0.03429460876401659,-1.5853780375353284,4.09577412715148,0.11956306985830659,0.09978955502982437,0.001227080956029226,1.2707253042109587e-06
0.030812406675220408,0.034854869014124434,-1.6241058577032355,4.084662225174812,0.13054375113028271,0.09735755667954604,0.0013067248149800442,1.198373720258087e-06
0.02950480364759539,0.03492385281716366,-1.5858505805789216,4.079169831491285,0.1254797533066655,0.10005823689249174,0.0012395030690481132,1.294376721827253e-06
0.030347461829274457,0.03640606725874471,-1.7145357865552038,3.7743361231492822,0.12032107581616551,0.10366532315415253,0.0012608532815557081,1.2023411633927417e-06
0.031026139302181843,0.03439740309041191,-1.678708268560708,4.031941806258967,0.12180050979599945,0.10091657673343823,0.00123579080333166,1.280714527772432e-06
0.03022235260386161,0.035006675284324294,-1.5794820280858861,4.0484810414799455,0.1217953118184017,0.10023478124316827,0.0012312108902663775,1.235697351141565e-06
0.03121465467877694,0.03330080961846932,-1.6962050486381188,4.058053007558675,0.12138464945091967,0.09897276417046805,0.0012465770699464467,1.2971992441539521e-06
0.029409083089347133,0.03522895101777005,-1.6953840996328167,3.805612337140993,0.11998765972683292,0.09970313383080297,0.0011876800247901038,1.178085984287391e-06
0.03054538252394646,0.03559440826635521,-1.641326472568602,3.8205409131131662,0.1226843745418084,0.10051360532743346,0.0012099682534417364,1.194696632698715e-06
0.03000554953119571,0.033707634330230225,-1.7268014668435507,4.006914767951708,0.12688912755034093,0.09552340643347886,0.001247245152366302,1.2837973287650932e-06
0.028780246393686246,0.036144035456268986,-1.6285281921626735,3.825234326431881,0.1301212257014434,0.09696533161062587,0.0012305404343724903,1.2392177483212924e-06
0.029662064564258468,0.033486795058701085,-1.6011192956094873,3.837222096427357,0.12038069095470469,0.09513247631725306,0.001201968554485396,1.2401600925058966e-06
0.02858158321265735,0.03372909159656216,-1.6644090736765524,3.8748891484859245,0.1256943998913289,0.10462516642113533,0.0012976643171306054,1.2825570130734842e-06
0.028518146756614984,0.036505311645831165,-1.6388986258638034,4.102904752362309,0.12452921684063038,0.09695916241311162,0.0011926057066425394,1.2475326592331699e-06
0.029606236148868932,0.0351143784655219,-1.6311427134405292,3.7642224965221556,0.1201280683300791,0.10450405963828863,0.001225179659145736,1.1864769956435084e-06
0.02963122118125334,0.033799810782809706,-1.706515737530696,4.029707876002609,0.12063838809197572,0.09881222646064462,0.0012829311582167578,1.1993985994650162e-06
0.030116834008884028,0.03562562117675153,-1.6813593567006346,3.8162043250499345,0.12368580862484352,0.10013346855895637,0.0012803464850726421,1.1863328153710977e-06
0.029691890230388325,0.03426369955354547,-1.5967633288106116,3.7701439545996767,0.12493263036519545,0.09582876887294504,0.0012069370212124345,1.2997200980358283e-06
0.031088382732952783,0.03483205597207554,-1.5862418448571274,3.75277122988815,0.13077478498949152,0.09502941697923421,0.0012184083305772427,1.273753791185889e-06
0.028767179047953107,0.03527859741345126,-1.5949801997210433,3.8475795781287556,0.12986063064875505,0.09864886686893169,0.0012388744421167087,1.2163366927385058e-06
0.028981608836053954,0.03641451197932996,-1.6147414037526124,4.116251869591181,0.12539837041584023,0.09759287347611355,0.0013020775281741145,1.1800319295429013e-06
0.03121904729861127,0.03517549843996923,-1.6152473211960545,4.003482417795474,0.12140747312100852,0.10094387845513672,0.0012340806436945935,1.2334019676680875e-06
0.030519090003315534,0.0357110266205408,-1.6675280315352075,4.1341662572093805,0.12350101178380582,0.10370974933824534,0.0012602058227397298,1.2933418902591841e-06
0.029704967398063227,0.03652769338260787,-1.6888576407971323,4.033164818722816,0.12603641745327582,0.09713323852310668,0.0012191104198832608,1.1817345112943717e-06
0.029924829488162726,0.03341140432088911,-1.6515250473639285,4.112369706607428,0.12203897357792687,0.10487137859884596,0.0012621479840007066,1.1797399243138652e-06
0.03039603225830161,0.034926939795119585,-1.7371149699049024,3.7921318987674297,0.127606464325117,0.10044282094204311,0.0012407573939381467,1.1885915797538098e-06
0.03032781131077854,0.03326489658795147,-1.6000045918308066,4.144688873925052,0.12132321069672639,0.0973296397752544,0.0011999233375639805,1.2117629711080471e-06
0.030383110817228092,0.036053503003783405,-1.5892957001959302,4.139020162736297,0.12214340510017904,0.09626415875450484,0.0012640706131475635,1.291992221447876e-06
0.029642613761172124,0.03566946526418435,-1.627084389860108,3.858137486745175,0.12005207087942696,0.0972593388193993,0.001268410713702647,1.2922017608009066e-06
0.0293015723375205,0.03654216442718381,-1.610296960412912,3.820149945144727,0.12184216496060883,0.10099104082214433,0.0012148361508755613,1.2329560713019601e-06
0.030045212150353617,0.03664010549696209,-1.709476365490952,4.007768898395459,0.12712485484200262,0.10193766055572215,0.0012705092394973672,1.2896568449542644e-06
0.02866802592420101,0.03555289336776858,-1.6263349386607338,4.125473461748437,0.12808749698983113,0.09665093343397281,0.0012773488386838856,1.2612023096532336e-06
0.029079645619264967,0.03620791870527643,-1.663519522607785,4.077122547298908,0.1228213854373756,0.09535197495724697,0.0011895897607524623,1.289355796638525e-06
0.028761213951876162,0.036284029499660135,-1.6369543806800226,3.9314290830470164,0.12728609990386694,0.10469616102241346,0.0012987767430983968,1.2394663855231397e-06
0.030757078146267307,0.035655869164159644,-1.7029373352284674,3.7653512453811433,0.12206305258410205,0.102894344781619,0.0011906623067798258,1.2755100142860795e-06
0.02890332037732486,0.03451135462700787,-1.7036461209761489,3.7710965341997835,0.12232844964468728,0.09532666674252845,0.0012251008752556048,1.268632356104088e-06
0.029833439771417645,0.034301220838092686,-1.6609566539040095,4.010336660423144,0.12187961199436717,0.09610973406292046,0.0012108466672303773,1.2205210807382782e-06
0.030990426987930732,0.034216436577860054,-1.6620712439985454,4.109531436497251,0.12450014997059335,0.09835052713726725,0.0012787267207696668,1.2629880143792564e-06
0.028750391964146478,0.03422817476762985,-1.7299530725154653,3.772222835127541,0.12801721201944496,0.09747191626671955,0.0012097902803556114,1.2298594614696947e-06
0.030108027154925266,0.03387575582289272,-1.5778941520454812,3.878753366261679,0.12943866289481323,0.1038564022392254,0.0011941211963979342,1.2579090724263493e-06
0.031185718263264366,0.036480064013425025,-1.6984458069949775,4.0418402179291375,0.1298814676162752,0.10343896526450191,0.0012154644172786718,1.2558676979780522e-06
0.029431107258147925,0.035164370007403446,-1.6391436306293847,3.7657801082892144,0.11947505524136123,0.09985797647910044,0.0012073831500984246,1.2565268934250509e-06
0.03087935505472783,0.03486274852369996,-1.6021035362472174,4.115115115533457,0.12521588062360708,0.09934465582485551,0.0012679347168567513,1.278809683406981e-06
0.02922544201379195,0.036731180820969794,-1.5965220719224915,3.8210938908507432,0.12971082854253294,0.10314745474675086,0.001276333068380684,1.1789696045457267e-06
0.029730603637176924,0.034035741368228976,-1.7228128570986287,4.022170310325336,0.129952663225674,0.09857208097561033,0.0012707710812740435,1.2258971640891105e-06
0.029069264669134936,0.03334756214038061,-1.6019023447216378,4.060095201987317,0.12113831054287061,0.10248013730591575,0.0013073627211158325,1.1823140926139182e-06
0.029476421679118365,0.034775088297624004,-1.7237476903648519,4.111382413353459,0.12355312163480561,0.10148570016650327,0.0012908442635876439,1.1854461751309483e-06
0.029797439229279434,0.033803564403615906,-1.7340815066774515,3.8756215175266724,0.12154784448382504,0.09832813244670993,0.0012076351789709666,1.2101839598586928e-06
0.03148993558300832,0.033395888926724786,-1.7077270620851182,3.9510423387943385,0.12496983984204368,0.10198433443539381,0.0011949891497635306,1.212144311293257e-06
0.0297901328331349,0.03619500863509276,-1.6912668037582728,3.835495633725838,0.12285732592961672,0.1009356924877045,0.0013035505462100137,1.2880409400637996e-06
0.02882723627802,0.03501258529887098,-1.6732839931552963,3.8693798548739142,0.13033750717514586,0.0973842218119464,0.001254181558684696,1.2957346339379212e-06
0.029883980530469315,0.036648144235793365,-1.732247043192783,4.045045977365537,0.11876840189017344,0.10448514037899873,0.0012923478885200534,1.1887263363822647e-06
0.031012250467501504,0.03468378399692057,-1.5997580056052398,3.7839924787763413,0.12802832022549626,0.10373884346263786,0.001233705499710425,1.1925893951220367e-06
0.031228289822391585,0.03499278553499812,-1.7320354729122258,3.9319654405703677,0.13022920261265272,0.09875478140109303,0.0012894296910869057,1.180814400351445e-06
0.030353030661392475,0.03599353229386343,-1.5868459304565543,4.080713099608911,0.12601998358297084,0.09571007475586468,0.0012515324530822068,1.2391289873005408e-06
0.03143100211503551,0.03427595115437908,-1.6037284512176848,3.8996385332276446,0.12288592924718907,0.09975799848642337,0.0011910646119664963,1.2408385845549218e-06
0.031019877315276237,0.03525904078169823,-1.7193716534998296,3.8191282073667057,0.12446477071132298,0.09797617717341403,0.0012571973974684226,1.2517412869241888e-06
0.03023152346223293,0.035015345439930276,-1.5816865863581242,3.8520211119139365,0.13008460277529585,0.09907730393336936,0.001219703866543459,1.1895806649016075e-06
0.030189745895028916,0.03564702865495926,-1.674370078218335,3.8808418526842487,0.12225061127721798,0.10477901087206341,0.0012027006329061983,1.2939546081999964e-06
0.028625716881553572,0.03346780544097449,-1.5932930237454652,3.815559695514442,0.13055408411457392,0.10201286214236231,0.0012260771629370379,1.2227712897640113e-06
0.03008401647420261,0.03608041989972665,-1.7063113461970303,3.796410467849656,0.128090236408621,0.09804503069921268,0.00125668446719937,1.2266672329040804e-06
0.029573973918244675,0.03643316598379229,-1.6575050630249697,4.012785474530235,0.1231739447997959,0.10493602483549347,0.0012653202359798749,1.2777788638323657e-06
0.03063310787200688,0.033518611272161505,-1.6196048932363805,3.848873733600438,0.12438972497382958,0.09674345391164496,0.0012831610797730871,1.288812619821556e-06
0.02880636163655848,0.03433907741907643,-1.6134713956352225,4.000600841694676,0.13095723289897665,0.10008846067152355,0.0012555197968644107,1.2975301548161016e-06
0.030258720320137645,0.03455983681863645,-1.7276326958959543,4.050112867584437,0.13012705978957195,0.101896975661799,0.0012820758669607316,1.249719421316682e-06
0.03116231616492034,0.03329634883564324,-1.5877837217713393,3.9944565609477194,0.12213091854644095,0.09913733407583813,0.0012737558748364846,1.2614058451928417e-06
0.030496555354601145,0.03467641963034728,-1.6945983407769816,4.130156372208485,0.12769266749876707,0.10036808007268377,0.0012013831508704443,1.2360180963539131e-06
0.030081314155413506,0.03407351368560232,-1.6626957516875696,3.943359923580037,0.12867551696490293,0.10377258084181312,0.0012945309144995235,1.2135141056418156e-06
0.028995221021695862,0.034173341028304924,-1.6366131528491943,4.111767393629476,0.12521032334492127,0.10092745641789666,0.0011992742908765678,1.2322472401509534e-06
0.028866095577109216,0.033758713779766865,-1.675140548799852,3.869010420331901,0.12307225140893896,0.0961177380685955,0.0012517967641414302,1.287358448639093e-06
0.030603770252102022,0.03560081297902077,-1.593196987441652,3.921965984940492,0.11937847322965084,0.09765842392546652,0.0012204214111015972,1.2948762300021757e-06
0.030803764598920785,0.03349131975660134,-1.7018726852251778,3.908095415014292,0.1196826749392112,0.09806488537830502,0.0012173896069319686,1.279035151632345e-06
0.029005169527556662,0.034648624233011883,-1.6929766054051223,3.9069049502271698,0.120792033369761,0.10280504189615494,0.0012487808128761888,1.2092400173556916e-06
0.030791292022176283,0.03585134753732775,-1.6776594426303009,3.8681785855608988,0.126434615339291,0.10387098178220103,0.0012696255711462025,1.2158908111967809e-06
0.028680570564583615,0.03626290659835598,-1.7355112209022991,4.103804132616823,0.12953365605570355,0.09574852120958818,0.0012629188704762807,1.2734935391841553e-06
0.03110719403767718,0.035336043898822445,-1.6104587073591992,3.969943875297197,0.12835113083726402,0.09901533488188713,0.0012828495543971954,1.246549890794268e-06
0.029110662839365448,0.03412589788006501,-1.6757073522728148,3.881429419882534,0.12243555235206711,0.10042594434721645,0.0012381582699985618,1.279409404988509e-06
0.02857746627720111,0.03408435621670992,-1.6174303889272967,4.045964296543639,0.1300272428263137,0.09819121440656486,0.0012149554185182556,1.2302182581640985e-06
0.03002669537974999,0.03526318592601479,-1.6110110044165156,3.998000933494811,0.1264521763712808,0.10210601822531908,0.0012095122818973464,1.2156399666508004e-06
