cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(0)_pft3,cfall(0)_pft4,cfall(1)_pft1,cfall(1)_pft2,cfall(1)_pft3,cfall(2)_pft1,cfall(2)_pft2,cfall(2)_pft3,cfall(2)_pft4,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(0)_pft3,nfall(0)_pft4,nfall(1)_pft1,nfall(1)_pft2,nfall(1)_pft3,nfall(2)_pft1,nfall(2)_pft2,nfall(2)_pft3,nfall(2)_pft4,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(0)_pft3,krb(0)_pft4,krb(1)_pft1,krb(1)_pft2,krb(1)_pft3,krb(2)_pft1,krb(2)_pft2,krb(2)_pft3,krb(2)_pft4,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.031165840934071112,0.42105734288110314,0.01987317892830484,0.005463577169150794,0.18733619370253426,0.031325884926294935,0.0,0.08139772027161335,0.06605786362779857,0.00030961740749840073,0.07057064831107282,0.043905662080248084,0.00031989913360611804,0.004093348878146767,0.00044686024498118637,0.0007867805648928774,0.0011741644920633116,0.00025775929484340217,0.0,0.0003631007578502491,0.0030964841543450012,0.0003790038149248566,0.004007463674170098,0.0008918076421693506,-3.361540171816681,-5.700161749223388,-0.4490821534183034,-0.5293646564514172,-0.2736226267822973,-13.972471989948659,0.0,-1.6541196829877327,-9.478294031930341,-9.02431781873462,-0.6792381719212908,-0.8137565459780138,10.221481149443742,0.02830287991469294,0.3089009546102895,3.158006602332822e-05,9.181942109585515e-07
0.02998642352819017,0.426411036690986,0.020947966614427466,0.005561635034827367,0.17527635050950113,0.02852772950214355,0.0,0.08348202298040261,0.06571551341125093,0.0002867377750422237,0.06983448138717643,0.042887886329516525,0.0003175723557097146,0.003927363402734417,0.0004407151635586623,0.0007836952197134414,0.001122954990705402,0.0002804389442966372,0.0,0.0003629856535172195,0.0028764366389491874,0.00037014340445511103,0.003878682370765191,0.0008928809513891415,-3.289466111698128,-5.71334212549627,-0.4393280681065776,-0.5237869154090209,-0.2832292899460599,-13.660129742805408,0.0,-1.6300099126365775,-9.78481736729515,-9.60712018904333,-0.6778975034625212,-0.8059687972851141,9.825956887918663,0.029445135708426436,0.31485766288111877,3.143897376337225e-05,8.661958459287376e-07
0.02890535323950485,0.4272703213870914,0.02006238076761979,0.005943457630128322,0.18682674933008264,0.028558249647968603,0.0,0.08468037522215374,0.06729656793745263,0.00029967602325573774,0.0715730612735162,0.042631646790120103,0.0003160258649533584,0.003888060584482644,0.00046871495922724626,0.0008456562727211659,0.00112716218690511,0.0002660307720266182,0.0,0.0003739001714161549,0.0031160934828325867,0.00035607600080166406,0.004042669282397741,0.0009426076600804015,-3.431106174435711,-5.646271871797754,-0.4370171314783696,-0.5342571961984195,-0.2827835815334001,-13.434400835660236,0.0,-1.6510528536240276,-9.863027319789758,-8.877222941950428,-0.6815466204326964,-0.794425489270945,9.998076154776703,0.02810973535096573,0.30642774654795996,3.0791305605625574e-05,9.103405456861953e-07
0.028483593959231487,0.45003299013535836,0.02046577645468587,0.00564370643810895,0.17325274524014783,0.02955360273201794,0.0,0.08426765964305208,0.0680817859036441,0.0002961746159109172,0.07014637255276238,0.04245225132009702,0.00033305878203049793,0.003931501481530377,0.0004742905708185933,0.0008378762256023764,0.0012023351267992457,0.0002600821608804307,0.0,0.0003548349539043075,0.002878750685007942,0.0003589242954407557,0.003939924528259179,0.000979688704464491,-3.585560438617579,-5.7889200660350655,-0.44719666856150064,-0.5220674769766602,-0.27951703975863196,-13.707923029269333,0.0,-1.703842336076078,-9.93130306035434,-8.930687456027044,-0.6620845148761821,-0.7667468675755374,9.659148608137867,0.030726943255126902,0.30654677593532104,3.23141665415096e-05,9.323440766282393e-07
0.029047570791721843,0.4448989285468061,0.01927863051020739,0.005488668604163752,0.18609444958667268,0.028790792546872446,0.0,0.07998355887343586,0.06905832086599793,0.00028546006186604546,0.06914988892550303,0.04464288433083343,0.0003149759037856318,0.004025494364286657,0.00045980903445116733,0.0008199745816060166,0.0012055193434034354,0.0002676270945391488,0.0,0.0003591271164036686,0.0028742884004027912,0.0003706701123632837,0.0037793177845414578,0.0009031621200061543,-3.5642947292250886,-5.649418127034727,-0.46149150681382933,-0.5262452350946705,-0.28666927982772317,-14.50437066283733,0.0,-1.7277792751649665,-9.627662685306406,-8.930935978335464,-0.6607795134961635,-0.8264493143609434,9.52160244078083,0.02927085335020056,0.3247476138051929,3.2471378877476066e-05,8.600891441178872e-07
0.030919065455419576,0.43893237665095913,0.02028114832469916,0.005850697758504514,0.17726098291368,0.03106512630685455,0.0,0.08186555376101706,0.0695993741246063,0.00031164851697485836,0.06948433957804157,0.04612950288937226,0.00033430022038472614,0.00395976917908378,0.00047148217432740896,0.0008412873862913694,0.0011614060542471097,0.00025918842107351746,0.0,0.00036397278270898395,0.0029214909580914873,0.00036681562113214354,0.00395377090327024,0.0009190810427562986,-3.3342289297509566,-5.735328591497689,-0.4281487945368851,-0.5631351402293691,-0.28638608848354796,-13.38435957657291,0.0,-1.639918185314389,-9.35767584115095,-9.15466288414047,-0.6697855632411883,-0.7690178079621768,9.744544525976238,0.028609308294290203,0.30353310550053525,3.208799819320422e-05,8.632384104448538e-07
0.029249790936855917,0.44052731685074875,0.019191273183684295,0.005941811537636417,0.17853791030758484,0.029256144731551324,0.0,0.08360543307271767,0.06801416573382552,0.0003025843562117035,0.06617357817597158,0.04480032194216068,0.00032551870641046496,0.003970764631810776,0.0004675768284187648,0.0008089204219683558,0.0011718250007690051,0.0002577130688428176,0.0,0.00035270898801415896,0.002963979289855617,0.00038109388593842363,0.003831341639558132,0.0009132303979475398,-3.499514309829229,-5.697379703272842,-0.4380364850465852,-0.5198171303297131,-0.2815826104565227,-14.53554770675145,0.0,-1.6669871309591788,-9.809001506062481,-9.41260630554687,-0.6565133767201101,-0.8113459507285291,9.749651710692897,0.029197941930619156,0.31753488023985266,3.1818009989233574e-05,8.682280945736202e-07
0.030816188325337418,0.42021384203231577,0.019250205575227417,0.005860545454401463,0.18555139311365537,0.029272225941780975,0.0,0.08198655269717119,0.06517709027494108,0.00029182580755608787,0.06973937936191413,0.04569924072816985,0.0003287689284966707,0.0038671177745780664,0.0004620085185655352,0.0008040229309718393,0.0012081608483216254,0.0002801661419555178,0.0,0.00036223046824714164,0.002929712801009958,0.0003786748720672735,0.004109707146965641,0.0009760463595663964,-3.371401130820615,-5.9675504032214866,-0.45770231423641444,-0.5630392324135925,-0.267474651281114,-14.380137418795464,0.0,-1.6538668824028346,-10.02416373024415,-9.188957262313352,-0.6918580700862894,-0.7904306841253999,9.456965310174269,0.02933118141834689,0.2999056094963908,3.054766153636364e-05,8.766327203746824e-07
0.028734758310630545,0.46197545864209916,0.01938575812900221,0.0057171169929419756,0.18018646372274227,0.03017435627400988,0.0,0.08039342429817072,0.0674092014011143,0.0002944733441400331,0.0717723733530881,0.04404629974302903,0.000331342383658951,0.003990921077244704,0.00045914422259206585,0.000781561055885118,0.001238982144946077,0.0002570719655610379,0.0,0.00034923072624469715,0.0030963276618334494,0.0003511603305147639,0.004000326161590195,0.000926032205160548,-3.5928526309815703,-6.144972355172981,-0.43768074950458646,-0.5216972863157173,-0.2681178573684253,-13.687901432073438,0.0,-1.7444955013549701,-9.336525569746348,-9.490166082091433,-0.6511065365382961,-0.7927474959395777,9.483331131534246,0.030200063899865084,0.30860199509121694,3.2251192875552715e-05,9.236758450190224e-07
0.030144659011903812,0.44442484140816385,0.0196185025441128,0.005774429153422822,0.17561966136071677,0.03094255698857739,0.0,0.08318609444447927,0.06966789404892118,0.00029825277415331956,0.07074384490998953,0.043766994966832916,0.0003214216999457187,0.003898910232471205,0.00047405661080919244,0.0007778926743942662,0.0012155552296600606,0.0002616219837097591,0.0,0.00036728006520879317,0.002852910837195966,0.00035387083029198306,0.0038877840657335974,0.000902062266731621,-3.521208583734142,-5.738682183224976,-0.42076892223483064,-0.522177615297702,-0.2822043907256735,-13.745440931689663,0.0,-1.6735501457121538,-9.712016236348232,-9.515839237749416,-0.6839100795466115,-0.8120830016546734,10.012685452340337,0.030591897622022038,0.3000729697053694,3.1044106900563715e-05,9.384102216731062e-07
0.02955813428357683,0.4332594685937149,0.020411638717937317,0.005694674589661959,0.17253396406509885,0.031493583226530134,0.0,0.08044255485046393,0.06949872299641956,0.0003008729513533664,0.06605626959273193,0.046316451507888434,0.0003169260222277198,0.0040731534285686774,0.0004649890342555388,0.0007986687550270735,0.0011510517143073866,0.000256464245199614,0.0,0.00035120792354308947,0.002910540212785374,0.0003537071748667654,0.004031506737563291,0.0009139650101321007,-3.58347727283559,-5.710498017797661,-0.4418291113065614,-0.5589070058852627,-0.2823507439362001,-13.992781110091945,0.0,-1.6052281075888217,-9.870335965392508,-8.806600860028489,-0.6947658347390955,-0.7566960368513053,10.229474199725772,0.02820034908189747,0.31417301711617673,3.022083377841081e-05,9.206258894238913e-07
0.029569967730634677,0.4287590117180532,0.020235751056017076,0.005810139864100553,0.18026648089830627,0.029831419670394294,0.0,0.08270791422078962,0.06535395576167488,0.0003115415018652832,0.06710049333417613,0.04482323750996631,0.00034038721748320434,0.0040044922170378305,0.00047823410339466643,0.0008463212168163693,0.001146561472108356,0.00026666954490381725,0.0,0.00036816490008496493,0.002924688086556234,0.0003637867012035439,0.0037903239436944394,0.0009457952564806385,-3.3373629460372936,-5.7559303201983925,-0.4492218489461684,-0.551162817696695,-0.2895893330313112,-13.417498497641873,0.0,-1.7382942397551664,-9.734375572750086,-9.688890295725594,-0.7038795502438897,-0.7512570815515043,10.329925385595782,0.030365354796173194,0.3003705223071153,3.234441512629066e-05,8.881785753612801e-07
0.03027091553722054,0.43578029820268943,0.02053080167869152,0.00547933916729694,0.18119597050678013,0.030571409993324007,0.0,0.08469245975449528,0.06524863736617682,0.00028944411158919673,0.06632853197012119,0.045562630881041705,0.00032990774468016757,0.0039026241180829166,0.00046015239451693314,0.0007953803172906509,0.0011654462494827614,0.00025784280753076723,0.0,0.00034177372916270056,0.0029131409035660265,0.0003750784634280994,0.0038977211938844504,0.0009062777475562938,-3.426717224159559,-5.6337221206070724,-0.43877401165135965,-0.5267883248665086,-0.2658984998293806,-13.943524665689575,0.0,-1.6594299445725136,-10.141424016428571,-9.3225175392023,-0.6811142491729169,-0.7523434197703759,9.698245971808186,0.030436784135050438,0.29675739646550675,2.9644819666681157e-05,9.141193924070982e-07
0.030638051592905016,0.45867216492248314,0.02016847320830033,0.0057377571254967575,0.17414922623220197,0.029153369254058547,0.0,0.07798647037976077,0.06670830288767102,0.00028906991005453795,0.0680352634747842,0.04537537788601536,0.0003328859582904103,0.004121288248633138,0.00047173224548348964,0.0008474051050647872,0.0011681863171406864,0.00026036150351208096,0.0,0.00035683759402405416,0.00312554863995907,0.00034973287291983115,0.0037585918914093933,0.0009490399125577177,-3.620246051732992,-5.703921369619607,-0.4197745839433981,-0.5417427811800869,-0.2871698875203401,-14.197512442728714,0.0,-1.67927663361627,-9.361425553673572,-8.794618044434769,-0.6604207065832864,-0.7831380776816237,9.906956886198506,0.03056135532223355,0.30229175804436537,3.068165322279452e-05,9.022083021292409e-07
0.029432645269943845,0.45767876630413384,0.019132410466488704,0.005639851429767951,0.18425898236064855,0.030034369015248925,0.0,0.07693524959225881,0.06777052741294867,0.0002899677875060782,0.06550327278906368,0.0446994222746252,0.0003326537732859307,0.003954591363696254,0.00046825094601481545,0.000806281303548325,0.0012121196985003919,0.00026175439534371816,0.0,0.00034043090943296716,0.003106697771120973,0.00036471556580913863,0.003783682334378151,0.0009304729005512504,-3.279973253174422,-5.973614182820128,-0.46217811787342955,-0.566292250905156,-0.2730925943902413,-14.36203206032974,0.0,-1.7268634141198238,-9.21358518852637,-8.893666388085336,-0.6803410750568365,-0.7957106799739169,9.593086673136934,0.028247602324739687,0.29773166929791506,3.103967259911972e-05,8.996034160094579e-07
0.0295919773774963,0.447732548458893,0.019608881234297507,0.005919437353243652,0.18321050908300063,0.030992902347141846,0.0,0.08385889967860671,0.07093542975451961,0.0003066638463480601,0.06805537628538005,0.04406132775927149,0.00033022566992250995,0.0041003064697794946,0.0004412197610787174,0.0008244072367137453,0.001130824194974099,0.00027194649498569676,0.0,0.00035455034784906273,0.0028543152133677935,0.00037245252509498616,0.003769303609750679,0.0009375994266458908,-3.3891305613605125,-6.149836239597894,-0.4412050255111025,-0.5603723795860269,-0.2862087347801388,-14.076332955591088,0.0,-1.6503333666905189,-9.378092876901027,-8.908046800649505,-0.7058396703045545,-0.7730540097277129,9.406987976386004,0.03045545018365072,0.3054291021251203,3.242518248869618e-05,9.237969013627925e-07
0.02846473386277711,0.4240232306610797,0.0203035773845018,0.0059263111479301665,0.18338398291911598,0.029136649248939172,0.0,0.07691019423034384,0.07063796415160707,0.00031288820385985114,0.06773617025751145,0.04474760358407841,0.0003246961609638818,0.004171355990803574,0.00045358310955010583,0.0007804243096436328,0.001184913010595511,0.00026608655669309496,0.0,0.00037405038227185557,0.002894194139026857,0.0003472105230371652,0.0038558179592231285,0.0009203028639893261,-3.368098188864954,-6.062068307525817,-0.4225447426110262,-0.5166183679539886,-0.2681966625885882,-13.598057418477216,0.0,-1.6552192255308564,-9.999891121404243,-9.516396498251384,-0.677274943640504,-0.7500162300629178,9.598717461035678,0.029855651097428788,0.327103540001235,3.0367920844177246e-05,9.065649250377588e-07
0.03014050947711769,0.42539732855865964,0.01974131164946052,0.005647985775615196,0.17789221329307756,0.028775601040455102,0.0,0.07906117692022226,0.06598055614476883,0.0002874374438923512,0.06871145350791114,0.04641376596471944,0.0003231828512425215,0.004006130730399258,0.00045221423912777345,0.0007842846440394613,0.0011780043830824012,0.00026585357201876794,0.0,0.00034395711342067616,0.0029930636364730537,0.0003692103787600569,0.003995023966605621,0.0009030423456958173,-3.427135251525758,-5.82335964501183,-0.46174433204731763,-0.5154308370525519,-0.29005151665035556,-14.485734322267808,0.0,-1.7282468962453252,-9.22039061817137,-8.846614653760936,-0.6938215127553523,-0.7507303731707314,10.220113637817688,0.02965893713950408,0.3043603807260817,3.162050741398737e-05,8.612398129459426e-07
0.02936101019396296,0.44335510209534285,0.019433138807324918,0.005890834084032493,0.17733768967676408,0.029311383670030743,0.0,0.08252119367869015,0.06999544867804156,0.00029326036625208356,0.06888214467328051,0.04626274397703533,0.00031812856079130585,0.004078654429037279,0.0004558696203275714,0.0008468240657484554,0.0011666466620036187,0.0002686810401617035,0.0,0.00034110369899438266,0.003054944515465282,0.00035805037435288593,0.00396752420716045,0.0009013835377598257,-3.584899898492092,-5.61967284683617,-0.4241681599070734,-0.5263705630436667,-0.27311615983255255,-13.630051204257501,0.0,-1.6147069962078475,-9.82106981398938,-8.831181753583724,-0.6644212205887133,-0.7792448233256286,9.430724395438064,0.0301078604395929,0.30949798646340504,3.1316811843352435e-05,8.686730679151214e-07
0.029841951872843216,0.4509765520701174,0.020100141075070323,0.0056281868423195,0.17564899006377635,0.02930951792596016,0.0,0.08027123369850722,0.0686268198587466,0.0003128691058380969,0.06861653303938361,0.04457350196094503,0.0003326138842119496,0.0039267767944741955,0.0004829136979797008,0.0007774137411346353,0.0011300941390748628,0.0002585533589071988,0.0,0.0003510741885644966,0.0030192670322015547,0.00035984423236259846,0.003810477094352278,0.0009417393044040696,-3.295667105072026,-5.820662060944094,-0.45847421440251795,-0.5379417527597455,-0.2767810992437061,-13.547134149816863,0.0,-1.6477947151599732,-9.893030640617226,-9.090564164933646,-0.6947284068760577,-0.7641965657391412,9.370201761956002,0.02985248734656392,0.29899493309753206,3.150831080153686e-05,9.256159043598003e-07
0.030646632998546253,0.4575697061726652,0.020758300508412847,0.0059949484707166,0.1890520315707142,0.029176987109080958,0.0,0.08123010341531925,0.06903972001180322,0.0003086189763617103,0.0682950629568847,0.04626668682179673,0.0003251855546522736,0.003950243567185889,0.0004673460182697082,0.0008032746422078948,0.0011230250673113916,0.00026970370505742053,0.0,0.0003420206435547249,0.002889130735309737,0.0003704901254950492,0.0038133082664311615,0.0009103971849853858,-3.420362341540171,-5.780914980674035,-0.43380727845295347,-0.5242906685977445,-0.2704260333373674,-13.460705230421512,0.0,-1.6487475740762043,-9.37429052535577,-9.56665549870543,-0.6884488288181744,-0.7660163350282579,10.03339393614114,0.029010489653496212,0.3091180295558915,2.963820485263578e-05,8.892529979917273e-07
0.02842424385952954,0.4206676566575249,0.020299414731465,0.00587352814690828,0.18419283811348758,0.03041330575861981,0.0,0.07754003409092158,0.0684433398549803,0.00030919296729159775,0.06859294171569824,0.045544360671415415,0.0003328050623224303,0.003964392650748479,0.00046325218264183464,0.0008036383023179561,0.0011550233557376603,0.0002550870133920112,0.0,0.0003616721977832719,0.002902940270202554,0.000360840688506757,0.0038838613692991717,0.0009805425513908848,-3.418514100711497,-5.591364701053037,-0.4591745122531926,-0.5498374829119074,-0.2769808763875424,-14.694584392343506,0.0,-1.6180173758570595,-9.324337056904396,-8.998575958531415,-0.6745075880033496,-0.800974208711372,10.192534593064691,0.029384363236209233,0.2995614461266811,3.129653477969441e-05,8.866432743455399e-07
0.02910946243214402,0.42690804155699547,0.020326000771386923,0.005568196017762751,0.1745686632559764,0.029810281356360484,0.0,0.08262448132998342,0.06989222626470262,0.00028903603947266396,0.07162398211559434,0.04495752349804442,0.00031968591365846665,0.003871604867250924,0.0004554850376085839,0.0008024463519571277,0.001139377833859058,0.0002787488387296185,0.0,0.0003701544324325876,0.0030870984577696654,0.000365865121557087,0.004106726548937378,0.0009148320181366261,-3.3566136895801555,-6.079920187838065,-0.42362823054341237,-0.5477399284673767,-0.266101741662256,-13.502704863932854,0.0,-1.7333598064608609,-9.38336693094153,-8.963651883451424,-0.6781449092582517,-0.7687157586015875,9.565279985035367,0.027842211509707705,0.3046705442302893,3.157889089104057e-05,8.961980182225746e-07
0.03038085681756023,0.45009454371363916,0.020419524133774593,0.005601623359859325,0.18474178240734773,0.0295178361415469,0.0,0.07947772773569658,0.06913229094322777,0.00030111982996943023,0.06639961839727355,0.04280134099788757,0.00033351290746009204,0.004051442912807304,0.00048032782021920447,0.0008245133613875346,0.001206964038078949,0.00027202718125376595,0.0,0.00034493868841934853,0.00291720183192196,0.0003514352283664487,0.0039925931969248,0.0009041887336410996,-3.3324384928483637,-6.0594957902098745,-0.4484775103407019,-0.5604758050727638,-0.2875567990162264,-13.816223398889667,0.0,-1.6559428307212993,-9.743133901012966,-8.933864383588446,-0.6996802525783308,-0.7906004716479568,9.679802005309835,0.028060689687880027,0.3269428674979408,3.2448677393696384e-05,8.976746232133384e-07
0.02881587773911301,0.46054490406737986,0.020709426107551828,0.005835566810655338,0.18467155635646046,0.03042652883879588,0.0,0.08049417376449358,0.06659065434891133,0.00028790635214156465,0.06795211722424002,0.04677803996448891,0.00032329486850560875,0.0040171586458749445,0.00044768474727236265,0.0008121714049937935,0.0012011090072903815,0.0002759691252007071,0.0,0.0003727853118253489,0.0030988714251517007,0.0003603669212297355,0.003749676339813687,0.0009320886831398071,-3.5034390394268864,-5.745578638493565,-0.43669809943518306,-0.5540566505414605,-0.2784207458732658,-14.069016782848685,0.0,-1.735519259311875,-9.903472233152774,-8.823580453808226,-0.6999398545451989,-0.7578168738448661,10.215524029121283,0.029569147605684923,0.3136847185253139,3.02423609975987e-05,8.893023329648637e-07
