cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(0)_pft3,cfall(1)_pft0,cfall(1)_pft1,cfall(1)_pft2,cfall(2)_pft0,cfall(2)_pft1,cfall(2)_pft2,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(0)_pft3,krb(1)_pft0,krb(1)_pft1,krb(1)_pft2,krb(2)_pft0,krb(2)_pft1,krb(2)_pft2,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(0)_pft3,nfall(1)_pft0,nfall(1)_pft1,nfall(1)_pft2,nfall(2)_pft0,nfall(2)_pft1,nfall(2)_pft2,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.02146453732691998,0.04794170607845596,0.018754155163419824,0.004857264777988619,0.0007358226486723639,0.004221219721944621,0.002869233739306748,0.0019354677282960983,0.006567777575687537,0.02071534775192554,-11.736835642627282,-3.8251371387186297,-2.74687187442175,-4.715595805137705,-4.954091487886531,-5.997712582195092,-6.4813083236679745,-7.213800937991603,-3.341496932565937,-2.723826089660817,0.011830848109199793,0.05728919270367464,0.04148974543210731,0.007092067265623371,0.04878423423369475,0.0017801273284682871,0.008532655755117002,0.0010271371187945096,0.00592808056167567,0.009527345678880205,0.14269111660779732,0.6499807201704959,3.292032577893909,0.001759035185990613,6.476212808999991e-07
0.021057692705182676,0.048317316397041475,0.017937365470353458,0.004896366330538587,0.0007725913830009811,0.004090516028344519,0.0029719280933395765,0.0019768587200972446,0.006801435516050251,0.019187455903550643,-12.600397177369146,-3.518042654531406,-2.82749285779277,-4.978516428946341,-5.19418882830335,-6.524312153891055,-6.534418961903985,-7.629538265150329,-3.5315312364837026,-2.880016764394026,0.012454161814472042,0.05905603028953743,0.04249276190698703,0.007123304815625784,0.020573019975100363,0.0008393421031429911,0.007213296612246657,0.0011881086176361447,0.0032034204197563384,0.011037017441429847,0.15385690005118596,0.6071311149247074,-0.739828350064772,0.00076290402137914,3.1482085568185066e-07
0.020681459683523425,0.04762918747842601,0.018323194774447646,0.004925927562180204,0.00073974546476922,0.004093673688962634,0.003052943798780478,0.00187411150854818,0.006899031014233073,0.020054231078683267,-12.476214085842859,-3.75224854600672,-2.7742564769959204,-4.781264609321431,-5.033997950803805,-6.461358563578417,-6.550267173830303,-7.080438316556744,-3.562137738896428,-2.9662259183758537,0.01150158968569144,0.06120161189982724,0.043751072596591827,0.007144680025888537,0.019507689493717905,0.0007637023492319523,0.00630433057562348,0.0008867708504590815,0.005323442478190716,0.004891015795153482,0.19791473761550948,0.4462677372996958,1.1676065483501814,0.0008446689385033836,3.857137553907289e-07
0.019992192724324714,0.047791385587404984,0.017261362570181984,0.00497998307513506,0.0007699576026223815,0.0042292299186151355,0.0029060974076204893,0.001915645496248679,0.006952736341501017,0.020070878181314707,-12.786872469767031,-3.641913108867833,-2.8364566126433783,-4.993837349254625,-5.120335828004805,-6.274825568398731,-6.301759960232308,-7.344430317619756,-3.3786684448091737,-2.8131462690624187,0.011678830234119027,0.05877616870124149,0.04153824428942504,0.0073101071902981025,0.01765620187928674,0.0008704306105436898,0.008243158737917705,0.000973657258111703,0.006644165899666401,0.011073697482106442,0.10219151906542229,0.5156135386084644,1.6352504341262142,0.000846597484097438,6.727578890055199e-07
0.02039764899573821,0.045640992502269113,0.018156005155319253,0.005193369981470305,0.0007475657966496725,0.004260043780270243,0.0030747625578942356,0.00196414943101452,0.006790487451281393,0.01979809063708847,-12.530612750152386,-3.518409966314289,-2.7874453929373604,-4.889800665241993,-5.061273477360829,-6.32831423547407,-6.551026939418376,-7.111221189096443,-3.355802769816592,-2.849512697215944,0.011835444860385116,0.05928068133495179,0.0440847571144566,0.006786384045449381,0.022275741525351486,0.0007244503810630775,0.007759510925295846,0.0016949140130866226,0.004054086779006568,0.004380674664320495,0.13481218483082358,0.6560532362316263,2.002267234701423,0.0011338400612000842,7.478250420248455e-07
0.021703385521634807,0.05015188856540876,0.017775473562264967,0.004925042259294682,0.0007293007503151146,0.00445377088834684,0.002990036524839657,0.0019922064913307697,0.006780186678048325,0.019115009884746903,-12.418476039205832,-3.5461033316323274,-2.8135323982240275,-4.703782665317813,-4.82556280074751,-6.236474976645218,-6.563321998761905,-7.27534500468826,-3.4663925037267123,-2.7987143634736786,0.012377344338150973,0.057521511106258805,0.042988003497305825,0.006961427276639405,0.045936300698079746,0.0011121358046146832,0.0032837772567144157,0.0021058895611545435,0.00659651624089494,0.01050340438711355,0.07013897084313181,0.7212427076982513,-0.47071511959622114,0.0015982410065151485,5.544452361496604e-07
0.021636343866993486,0.0482806477223603,0.017360040071582098,0.005010656381892527,0.0007522424398883562,0.004195298553584042,0.0028651203244093354,0.0018802282885745198,0.006632113431414489,0.019632547825474907,-11.821718320701969,-3.563616695446006,-2.702651929182211,-4.739234134500081,-5.1908666822677505,-6.252732409382871,-6.28703874731101,-6.971650079243805,-3.460331174381368,-2.774016816620806,0.011401482144361388,0.05780389507904304,0.04349002391354992,0.006829073066091065,0.03454549048236863,0.0007322509525975521,0.007496282814827265,0.0009020830712064221,0.006688088818517762,0.011235502867546715,0.18687750621397764,0.8124057428515843,-0.9519859110462672,0.0016377304249826086,4.393948786394587e-07
0.020166722308565505,0.04700024263104692,0.01827541142843417,0.005119761655550889,0.0007229060499388155,0.00436385253595541,0.003045253483268797,0.0019670839795279016,0.006957755296751581,0.02085598164582453,-12.824643083003796,-3.5522974222844073,-2.6889692642718583,-4.928055181055079,-5.094185961268486,-6.196125541285559,-6.730389331445479,-7.057797839588101,-3.416756600375411,-2.8053254578183804,0.011648350396087973,0.060426133631722986,0.04125317843339004,0.007169866372015321,0.030740568993407942,0.0013891341840771441,0.009571052759186998,0.001709392434604873,0.005729935268115001,0.005647439371358641,0.20540931879372423,0.48106277773912137,-1.0265211921375519,0.0011370856638513531,3.76956582178203e-07
0.021168228243333097,0.04656846075568501,0.018114321330442173,0.005048609582347322,0.0007591536884026255,0.004204238095083031,0.002873837126950324,0.0019300871188314285,0.006931923615381398,0.019797520986929648,-12.26736260624722,-3.5071169917549914,-2.8894397389609177,-5.0046752052455314,-5.239114191727553,-6.2142205844396505,-6.604870738945933,-7.012630295766379,-3.5024908536824872,-2.765124956716672,0.012494981272459096,0.06298932766414693,0.04305583969887966,0.007342724928607658,0.022133329851810685,0.0017415040855508139,0.004695476636058888,0.002100878905816518,0.003097549229752029,0.010285163331387126,0.11498788145454347,0.8736883632638877,0.14245670182960035,0.0018710065368099092,5.466413015055383e-07
0.020733140186521372,0.047646961487314024,0.01805804196241543,0.0048512541656220605,0.0007277165210787578,0.004212909493150996,0.0029609085426187337,0.0018904344159937012,0.006943190649569609,0.020237263273476205,-12.638776288038878,-3.6672424300287108,-2.7994013348059505,-4.959808404836011,-5.037060923948705,-6.03403217111059,-6.255650274791277,-7.62077264126905,-3.3456364212079968,-2.8888681538824508,0.012414843915951414,0.06259420611859441,0.04485079218305785,0.007447818134071986,0.03773841574004401,0.0009144497711817189,0.009017809886539475,0.0013419983223201318,0.0054648204739659745,0.007962421532357105,0.19979003203318382,0.5631973206340392,-1.4312680458082465,0.0014498451359080554,7.628628070666204e-07
0.020535593282235656,0.049697784990743024,0.017128745242295153,0.004974395462627524,0.0007361081961743473,0.004326523828671278,0.00301128033839079,0.001957617302760954,0.006528275259620385,0.019525933080215798,-11.856346448648855,-3.4866814221200166,-2.811960427558871,-4.818999384057184,-5.167514964968786,-6.002687120830913,-6.23183314808803,-7.1496113020683625,-3.403651060239729,-2.7001126711813743,0.0114096307405247,0.058501535177035706,0.04368168649074262,0.006873161116600475,0.04671892014577775,0.0007063823149021888,0.006026946568246495,0.000964040318617598,0.004140133556088946,0.004657156935573216,0.133656806461488,0.4368257617537264,-0.870171584464992,0.0006774837824509099,4.214971770077088e-07
0.020679058372556278,0.048603404924600434,0.017550102243723564,0.004826770397031225,0.000737414923125491,0.0044707724520585525,0.0028572065994018907,0.0019369662202794687,0.006520737996581501,0.019339207812399766,-11.893817093563074,-3.754576682634856,-2.720093598334539,-4.711124437707344,-5.170296139234308,-6.1621293622638165,-6.340692448758233,-7.172922662145279,-3.447391287393282,-2.7936631415293065,0.012089806521314925,0.061998611006713056,0.04286658021802805,0.006920484123942187,0.026941004787216637,0.0017515648436841847,0.0036236445883933537,0.0019912913290501223,0.003735969193032109,0.010217842249498975,0.14687510844650709,0.36471549766522815,2.5869636495199644,0.0013755627487337639,6.710513411255646e-07
0.020740213643462485,0.045940378091843835,0.017638681493290776,0.004853994500985564,0.000745280158598394,0.004437525615158355,0.0028660590095358597,0.001870959016107429,0.006582128230834526,0.019667966661382482,-12.288460031202433,-3.6136490825584864,-2.8260120810311564,-4.98790421368662,-4.961369330808538,-6.528520104009469,-6.580674491153081,-7.144955730887237,-3.3328881366512246,-2.8651919573098086,0.011573818774768766,0.05784791151320943,0.042504503765769565,0.006977949176925379,0.039800011443529,0.0015774042787912498,0.004609114237364766,0.0015143350443462852,0.0031614758330642413,0.005569207370112319,0.20430785417696584,0.39641488862173924,-1.5637305918908004,0.0006533903468288961,5.000218365748954e-07
0.020494267103996173,0.0476612416126333,0.018660512649021757,0.005016456064868037,0.0007359550583854583,0.004513844412202255,0.002925157798960767,0.001945114391760946,0.0065220934390604925,0.019237116013392452,-12.293744659999525,-3.5788031922870083,-2.8026937444581463,-4.899526131415584,-4.951876967586573,-6.138924152942522,-6.451886662458068,-6.947477013736151,-3.6518917920224054,-2.7283146595654286,0.012214113757808986,0.06155145781140932,0.04379156006214343,0.0069416112489703525,0.045743652476744265,0.0010943530392295616,0.007600318579431635,0.002189643296345017,0.005952263684102213,0.008523834326797854,0.18858863839191037,0.6016538778621177,0.7074378600097067,0.0016108703093299323,7.091603835150461e-07
0.021245244960936195,0.047876335449493816,0.018581819541255696,0.005172827938486218,0.0007293908211921976,0.0041372660193332534,0.0029394755360254484,0.0018112098624798742,0.006766299905996571,0.019935846267696542,-12.14788590408035,-3.5935463242147057,-2.8219797597301066,-4.762078897445692,-4.9872605632221125,-6.538952528495261,-6.162459185116868,-7.157304072022791,-3.4031090491803817,-2.7041507229884942,0.011531552061050995,0.05745741732278143,0.042891028171287364,0.007420110822923448,0.022493626376579333,0.0010757666860466556,0.005523862983881278,0.0008914255388205447,0.005866211223107233,0.005776610706621596,0.16267178779705843,0.3554512017857354,3.296896586553919,0.0007915040934817997,6.053172849141009e-07
0.020157093122127597,0.04815526698922457,0.01817683175495898,0.00518037762031905,0.0007846621273461999,0.004236605075562491,0.003008068062017384,0.0018099214381881066,0.006708703712445406,0.020132906487074498,-12.306816352815593,-3.60264050043068,-2.726268253128687,-4.7771411900306,-5.28882068190976,-6.06039106330524,-6.104802250828568,-6.986233777174132,-3.5811751596682497,-2.8626643863309047,0.011596493599847674,0.061063444657845696,0.0411732048843241,0.006861761249192881,0.04920728199140716,0.0006150614464431476,0.007786734202021894,0.0020284143838217904,0.0072485960369276185,0.01097130093686192,0.1360090446550757,0.5240238397071701,-1.4069423944600892,0.0006864178890915581,2.982839887537715e-07
0.021496234495635258,0.04968202229188831,0.01747706538002326,0.004931164507255343,0.0007800572223349469,0.004383122107857452,0.003058058958394206,0.001972973597734725,0.006902761441931464,0.02033486170846067,-12.248498816830677,-3.69911282341757,-2.701376915641445,-4.758476626280503,-5.118508300717375,-6.071390092048224,-6.150120595085174,-7.251104046201894,-3.5760363401819584,-2.8531333840103668,0.011552370596518634,0.0591064314540877,0.04358835152496673,0.006771548689206196,0.020307949216559908,0.0015728780682733663,0.007148882007914318,0.0011769103265854139,0.004208953647573961,0.005894627281051831,0.16968564806099373,0.8498414358988811,-0.7991451800911551,0.0008647635249629419,6.945862666939462e-07
0.020584189550804603,0.04764094359541136,0.01797395618286457,0.005149702989044233,0.0007649622198835759,0.004160118736077104,0.0029721610429058296,0.0018594271498229794,0.006977449168710035,0.020222679435098864,-12.195234452714859,-3.8073782116023844,-2.682901763182615,-4.8684073908177075,-5.076211168982771,-6.472528631571598,-6.439179794511163,-6.942810960996815,-3.5730609014207326,-2.9125943811796327,0.012339648127591018,0.06047867223930373,0.04164675061774237,0.007188803694286188,0.034460065751879515,0.0008090355997189422,0.0034150210495071994,0.0008134951692897285,0.002747729180018574,0.005414776712008588,0.1988693720282225,0.7078401202390332,-1.2904966068702093,0.0013607902732790393,2.930444400625892e-07
0.020083226842335274,0.05001656094270623,0.01854088820131561,0.0052390020750263545,0.0007384664073144778,0.004182055152772357,0.003017889709716794,0.0018669381222614749,0.007088226564436612,0.02084720848650732,-12.796225148072816,-3.765574396785939,-2.9007948157041366,-4.9214370981291555,-4.979654547881584,-6.025792609558013,-6.497891608294898,-7.316195250331558,-3.6231238789349454,-2.9215843539170088,0.011665041869851091,0.06067457901771213,0.04101393595650231,0.006892914700639426,0.01677252618464912,0.0016820439020161404,0.009670703847768232,0.0014713912057159185,0.006568005112814591,0.004907353189239238,0.08241176849463906,0.5490087882141459,2.464353922130908,0.0016159801996520852,4.789971116409247e-07
0.02075825269407684,0.048729183222011994,0.01872822627830954,0.00496042568942913,0.0007246596228320515,0.004305902234048923,0.0030677522165761875,0.0019349167088699186,0.006466554050057768,0.020583113888232585,-12.13874715550321,-3.5127794861117816,-2.8233309028063824,-4.905953652180418,-4.989261930674334,-6.1449562337299914,-6.331437570464872,-7.086197799908635,-3.619418428013075,-2.8291136191374058,0.011841906434458035,0.06125886712407805,0.04479304995099752,0.007034756981297615,0.030587304671735698,0.0006365302694114469,0.0057168169529011135,0.0008268676240474501,0.003177200018507952,0.012178923836410949,0.14991058107003713,0.6274772836194777,1.3371624184579192,0.0016380149400289905,6.844881707717653e-07
0.021212479842737532,0.04713260147857409,0.017853980789036234,0.0051324875655154685,0.0007300401040273057,0.004195597778207245,0.003002221704463119,0.0019222911160445852,0.006994366721228971,0.019824060991475764,-11.869250061897096,-3.68450873387835,-2.7545551413989764,-4.878945830615818,-5.133232224930219,-6.408344450206853,-6.143744774559591,-7.505039144970287,-3.6636837645897025,-2.7015831000302075,0.012132065920004423,0.05962579916543999,0.044824000148339094,0.007218485481284399,0.01976653596230911,0.0013028164829757848,0.006586569073301041,0.0010909224198754806,0.007323043808474313,0.00510602950469214,0.17561641144446602,0.8075689477751409,-1.956151160348166,0.0007363480195074362,7.406633576043378e-07
0.019986064483211528,0.04944449980345832,0.01860610558752599,0.004867659289822985,0.0007741163907332131,0.004442986633326236,0.0029226614200631245,0.0018673911137998176,0.006789466323590549,0.01938254804568264,-12.227345799144159,-3.6589945679250357,-2.8490803693623112,-5.0915020608070325,-5.059133485501594,-5.998663074378531,-6.2734898717878425,-7.4018544911038475,-3.4067272564067084,-2.967130296893646,0.01172195922329209,0.059536992963873034,0.043561250217302123,0.007068701799988821,0.025153058041601686,0.0011080794052072721,0.003852135832403589,0.0014026619674513661,0.004092403110473035,0.0068704427375419225,0.1922753166880592,0.5119373737671273,-1.318843750830668,0.000711237730802151,7.510413670089611e-07
0.021161348460821513,0.04761938892943254,0.017280641675481906,0.0050635438072195995,0.0007671069324472756,0.0043884071712944695,0.0029791594035195224,0.0019368334167723334,0.006919225376747847,0.020410636637224852,-11.747267518129155,-3.501540246989794,-2.825066803598206,-4.8568027509881375,-4.906954850052876,-6.434986821025049,-6.1923391564826025,-7.233921186483017,-3.38319575866902,-2.7115731599715107,0.011660350544139074,0.05787165752469004,0.04114876901404696,0.006972219182451174,0.019216249245482996,0.0014972086170886919,0.00960833163488715,0.000907016915578974,0.003983089828024652,0.008475802022718127,0.11318032077170599,0.7456795804662173,-1.6355776597514238,0.0009846870604557937,5.495181178433813e-07
0.02084298078097123,0.046412655073852865,0.018008161211640592,0.005101264409260902,0.0007437317840090259,0.004237294459228355,0.0028733343508625586,0.0019356882039052582,0.006840562553666805,0.01908013198764704,-12.131039459419505,-3.5167363440840056,-2.7150123738082637,-4.893110091972109,-5.071172826627994,-6.004908276626481,-6.52672998305779,-6.949052500462708,-3.6496952304523584,-2.781966952487296,0.011777756648799962,0.06074693559054097,0.04123821379578785,0.006919514953621645,0.03060483660671921,0.000881184581196978,0.004112828806265834,0.0017431424234138956,0.004752975585333103,0.005256581920329819,0.18024559701619336,0.33910727924886713,-1.6538409549760522,0.001447694693375383,7.356584431189737e-07
0.02029886443948877,0.04722869421138175,0.018330332576039516,0.004921715277516547,0.0007720577262661349,0.004184022265864636,0.002914955210509192,0.001953005408600481,0.006980867243266892,0.019352333889541485,-12.896674064572842,-3.616852565354522,-2.830153809055964,-4.8296698458792084,-4.8974409829054135,-6.189131255822128,-6.620481927532208,-7.322803871359392,-3.6576418768713825,-2.7532167956431115,0.011774130541199967,0.06013026198236,0.041171343661071995,0.0068570983432180415,0.04587907965891145,0.0008594080992047521,0.006109254468807425,0.0008672455733731162,0.003641161014894696,0.009769955082736117,0.19631335584409612,0.40100370643503663,-1.2563367378668095,0.0010390874486838303,3.008765571114559e-07
0.02150380481065689,0.04594699368339086,0.0172066227195974,0.005013573109104818,0.0007240944198868632,0.0043585471404448,0.0030041523685910266,0.0018662714211392414,0.00684735834371611,0.019403647103403646,-12.204085611268455,-3.6787409467770673,-2.6796871102043633,-4.844031892713275,-5.051123594282944,-6.181761119377415,-6.367532073880088,-7.583821611204094,-3.631633409045529,-2.9366378966936697,0.011580330374767545,0.06163968127825904,0.04193973521384084,0.007160678825257666,0.029885149975729032,0.00070729816542383,0.004311166101518309,0.0011673844949346853,0.0047982744699979155,0.008787752022967051,0.09152648329390958,0.5039863836990599,0.9034208667517545,0.0017044519288434788,7.78783725121872e-07
0.019953759376406952,0.04601973626218745,0.01739532374845082,0.004801330956204719,0.0007171016448393524,0.004171930512608388,0.0028806556241688357,0.001970647469620828,0.006773064016271973,0.019094810234148957,-12.664358408949111,-3.8145563542578147,-2.860503573743448,-5.129654753824001,-4.978446726157172,-6.3629941125642056,-6.684208543413115,-7.191217208646234,-3.509285750636659,-2.9586699117534847,0.012346504877303885,0.06060730027815701,0.04111789844784276,0.007453790351454339,0.03810238493950117,0.0016181760108144238,0.009137482106655494,0.0016742214414714142,0.00609587457792155,0.005636436676431491,0.19185530663746203,0.5292503802284043,3.0083077856343103,0.001167558253378951,4.859931877777187e-07
0.020439733931535243,0.048259460404700666,0.01877007146602915,0.005079868191787865,0.0007835252152216532,0.004272120081319122,0.0028894132595541863,0.0018114437169130975,0.007077318863977022,0.020930989845201965,-11.761333458887536,-3.802745350609419,-2.902572581555992,-5.01025550317285,-5.0811792657714685,-6.493882236426037,-6.684551727429983,-7.405792649170413,-3.411713152912561,-2.7435661003308858,0.011952420057009503,0.058127377228527455,0.04350574326228955,0.006950752634237202,0.029723858954610303,0.0016723369519444386,0.009252243938839272,0.0018477025494800865,0.006864430591073927,0.011972977205961997,0.13738116796993977,0.6683299306134727,2.1267321203165968,0.0014020470579910668,6.429640810153404e-07
0.021474525560904345,0.05006932735057247,0.018401274946240664,0.005036624640491572,0.0007346620926408603,0.00436213887934711,0.003015552207152276,0.0019233634811015273,0.006832643116854223,0.019229605171667937,-12.723010314461023,-3.802854260936519,-2.8533926823554494,-4.763492109948104,-5.179542932573539,-6.261792593000304,-6.698397440837509,-7.510117915516141,-3.4148438668221184,-2.915936132833769,0.011928823497684406,0.06162238982175485,0.041998606637871916,0.006880861772248259,0.03969924381819957,0.0008877831824132215,0.003987663458151236,0.0020097564353089604,0.00506742295641625,0.007233584985225342,0.10943731251669128,0.9362748112575139,1.8556462340883821,0.0007486003050253255,6.914573622094488e-07
0.020030926663346594,0.04730411489036916,0.018732614706385806,0.004852894562181221,0.0007859285618010433,0.004154640906981734,0.002908676808662445,0.001845289206733172,0.0068959520495463006,0.020929966507089365,-12.676829170520572,-3.542726630822215,-2.7250143404987948,-4.891367850174865,-5.206762503415981,-6.24234690829112,-6.442950496744356,-7.1582194328511015,-3.652664736356793,-2.8423361826481712,0.012120315490896509,0.06137063329909571,0.04283488659720592,0.0067622577608999375,0.031097622669597043,0.0009936764265581592,0.007674857603373091,0.0017854692837037975,0.004706559670870941,0.007992726064616746,0.09894668546310961,0.408509669609706,-1.128323727986202,0.001263667575410704,3.960240172694606e-07
