cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(2)_pft0,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(2)_pft0,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(2)_pft0,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.04608570909938089,0.04374845231612575,0.04732234368016589,0.24162671846722011,9.603433672543457e-05,9.784641963745583e-05,0.0009845292339039822,0.0070638006100202065,-0.7593456395418839,-0.5642468126053944,-0.3135398655669736,-0.9757644554939879,0.7663566052511172,0.6504059252406265,0.12638090625068332,0.029626022407614618,9.657515120884607e-07
0.04588542150874616,0.04567808360466914,0.047690562386998536,0.2336707335381776,0.0001039607544862322,9.572912723761545e-05,0.0009533784849064953,0.006723628495481486,-0.7648988559863867,-0.5786951531328296,-0.30154043091862737,-1.0193672680601196,0.7624704702097196,0.6254077956887844,0.13155255727315956,0.02795062740902448,1.0181650762148353e-06
0.047539487305739175,0.046616943680658815,0.048226235226624344,0.2302816941719687,9.594116960943299e-05,9.855402781734445e-05,0.0010330700804855658,0.0072273138040890045,-0.7214668234013407,-0.5531091905861155,-0.31722136514713334,-1.0202179024635365,0.7184992149559019,0.6455431737554,0.12901033862575556,0.028022242408092844,9.53756626357524e-07
0.04477687423781177,0.0459182743987097,0.05104722292277602,0.2281692886757082,0.00010192517579583692,0.00010343780071030132,0.000990519882844518,0.006877814730321427,-0.7252068176181997,-0.5599922143555196,-0.31201939664959094,-0.9697148766758542,0.770273927206253,0.6262458944993903,0.13412812957232562,0.027803876943677582,9.944731279178023e-07
0.04548001025566675,0.04483111384178491,0.049607526616523435,0.22624023360801326,0.00010324975691306947,0.00010113377424275778,0.0009721179828147873,0.006804614969085827,-0.7511578174234641,-0.5898538347070709,-0.317892133452755,-0.989567389671398,0.773461288482185,0.6369586856006707,0.1267092066065798,0.02977496303701872,1.0426205565750649e-06
0.046144555964224836,0.04362243900050599,0.0494454214792853,0.241524530115199,0.00010401244535819401,9.735240044706829e-05,0.0009920217990897263,0.006959409194471419,-0.7625197729593677,-0.5974565458691743,-0.3143305248791074,-0.9929395927112387,0.74971298007135,0.654089249649615,0.1332143225958825,0.027656663547372402,1.017697558127521e-06
0.04521538297666902,0.047956961466001674,0.04947241508606625,0.23785569979938717,9.739777191275942e-05,0.00010116891277212941,0.0009661314064914752,0.006822434682465252,-0.722879469488206,-0.5549491125815263,-0.30545262432057485,-1.0316613123129263,0.7273225903671654,0.63920367572871,0.12695390290029285,0.02937307186517946,9.768510312106675e-07
0.04510704330650267,0.04439792448352888,0.04816253201799667,0.22519170468808009,0.00010177366594510522,9.999483661916712e-05,0.0009543682671331234,0.006710577819185967,-0.7584232589588558,-0.5728824925362914,-0.32297284843904367,-0.9435210597901471,0.7535500132643995,0.6313684769030392,0.13246236903362268,0.027882494849036342,1.0108820134024165e-06
0.04525216173872814,0.04757010529935446,0.04756520019533171,0.23632785536207807,0.00010253031785195446,0.0001020039051094757,0.0009560368900405708,0.00717346846027832,-0.7348333805388227,-0.5525192922188922,-0.3090551792833614,-0.99561497991878,0.7527857442732799,0.6178296303042693,0.12385237436631463,0.027577001345008675,9.541020261151997e-07
0.04407449001556171,0.04745577733689729,0.048391052773495764,0.23585573001888052,0.00010214163869714637,0.00010173905630303192,0.0009854424213706218,0.007289206657542864,-0.7293514480543574,-0.5896888286102234,-0.3160075979803229,-0.9467038910228206,0.76325504436675,0.6214339860543066,0.12705396512253542,0.028368967899933453,9.85315153349604e-07
0.04766345759012857,0.045612847042775746,0.05135016659810826,0.24227013230478395,9.881621596906583e-05,0.00010299939407834409,0.000988304205600848,0.006843123172955117,-0.7612705998343989,-0.5755982535665596,-0.31213010437881317,-1.0020331924646508,0.747355207876516,0.6508958125164207,0.13307241859734,0.028183754542383053,1.0199333148991302e-06
0.04702710344955605,0.04629456418387582,0.049285520610448705,0.22541967248351377,9.66422902887561e-05,9.815451428604853e-05,0.00102274801207111,0.007187874846770685,-0.7431725439488372,-0.5762334303662333,-0.2981682194259112,-0.9591565598996106,0.7523174356535649,0.6489801831215511,0.13004318200287424,0.02989717344308917,1.0481709517576023e-06
0.04492926666945136,0.04527642532032122,0.051114186413066885,0.2224951142751142,9.652851435321625e-05,0.00010354019678312535,0.001028144158644587,0.007234976546716063,-0.7690806283512145,-0.5688967384286633,-0.30177927239543084,-0.9544020435907421,0.7485839179395037,0.6601097212806871,0.13438915506487298,0.02864435475231041,1.0265308817722922e-06
0.045279361734032145,0.0440016332843386,0.04983261774767268,0.22533472591998552,9.590366917100735e-05,0.00010027032462281078,0.0009548683599643023,0.006656746909008512,-0.7537008514504127,-0.5606087876533639,-0.3138213256243689,-0.948846842296747,0.7282860347687659,0.6352612788655482,0.12860127888514317,0.03001164743685742,9.675776639048068e-07
0.046274415487338176,0.04532013313998567,0.049787679294558296,0.22164036316777114,9.884225605350968e-05,0.00010497609033410123,0.0009962201639474374,0.007040313859332309,-0.7245530512226488,-0.5643727657687898,-0.324081625842903,-0.9414654727027352,0.7288061997182731,0.6442982468582704,0.12376145953724023,0.028182093338623943,9.642131493149876e-07
0.0438193370735589,0.045855137540809957,0.049866055827764114,0.23209022784500963,0.00010293778897376218,9.794852020509424e-05,0.0009838722619534006,0.006874986692515611,-0.7517733434389381,-0.6019217168607688,-0.31896541189615085,-0.9839330575343976,0.7527057463035668,0.655434809632739,0.13253773899194338,0.028531594735624485,9.82644396379641e-07
0.0454599463632559,0.04700917350941695,0.05042918580092001,0.2405295250653217,0.00010064158862356101,9.59387523797947e-05,0.0009977717791242585,0.007067852862905813,-0.7233247490582372,-0.5819054665079373,-0.31161106656145554,-0.962440813803732,0.7294945269826442,0.6262128724797402,0.12747160164474697,0.027822207317110697,9.94631913224622e-07
0.044117677340152144,0.045763118494684174,0.047848818416962466,0.24086265055470282,9.837952780593688e-05,0.0001016490114798604,0.0010319622403917013,0.006810597423089416,-0.7289642645725009,-0.5562805524497682,-0.2993946160191159,-1.0212458827186326,0.7213917332453383,0.6653259508227366,0.1287327193541634,0.029669318772263042,1.0030098309849558e-06
0.04502830126425926,0.04399007277945004,0.05155734722725861,0.22872725334360217,9.6322377963718e-05,0.00010457807515081689,0.0009545358070565173,0.007101006701884442,-0.7375607620620308,-0.572142905461509,-0.3093683701365496,-0.9410321944731131,0.7550910820059962,0.6426742753240701,0.13585047986533155,0.029984514641147986,1.0229725322190343e-06
0.047045095191648505,0.04673617988368163,0.05007450525018794,0.2284221632157071,0.00010074815262060367,9.728872249631262e-05,0.000970905868826264,0.006895450725024629,-0.7481108325573684,-0.5802260448941445,-0.2995321066364109,-1.0109547678643578,0.7683273351387347,0.6478419465563109,0.13092527691852965,0.027873820035751527,9.570877943398776e-07
0.044649413729855814,0.043923516082668826,0.04812079729930198,0.2393232251612281,9.760516828923946e-05,9.797841643667921e-05,0.001021323671291324,0.007289910633186477,-0.7422730301850368,-0.5777937179065752,-0.29757129099093466,-0.987139106261913,0.7349264300347986,0.641401352247151,0.12959254261716668,0.029878889688730405,9.683874900140964e-07
0.04665329806736333,0.047442873301771646,0.048930063157397494,0.22740861403248572,0.00010213739119564486,0.00010183840186261375,0.000996393015303145,0.006688238954402825,-0.7652060717876302,-0.576518436933408,-0.3089318174820712,-0.9677378785275891,0.7655830390481844,0.625377823095306,0.13503559893148112,0.027737464291142343,9.548266128542231e-07
0.04410630554528392,0.045626109720709566,0.04764175464046412,0.22244090406786304,9.665137948354499e-05,9.802327468129094e-05,0.0010164879236569712,0.006744831903971151,-0.7470892336782795,-0.5801464736391508,-0.3091918384083492,-0.9505164908738297,0.7541581282611327,0.6286511738469054,0.12558435455005942,0.02935160703686995,1.0075967139931499e-06
0.045049272769013535,0.04496214773524252,0.047723112177838214,0.24392947666837167,0.00010430208330084283,9.672393700369549e-05,0.0009648197187969973,0.006621659072571424,-0.7881021278458499,-0.5859010093291921,-0.3056403166605825,-1.0261409520267222,0.7774780617126256,0.6304973789642011,0.12723160851624105,0.0287359191965229,1.0081800659954943e-06
0.04612539810373916,0.04415826588824694,0.05117308672554562,0.22364181225618143,9.731198242089491e-05,9.628317053869913e-05,0.0009855321293617825,0.007210134214860529,-0.7840511113059954,-0.6016916671416309,-0.302697584219739,-1.0070184912882916,0.7680595996133571,0.6324205141445665,0.13139603979276396,0.028285636382397616,9.810239074435835e-07
0.0467847039966173,0.04709790867740887,0.047503419872091564,0.23856728737804797,0.00010208134290452,9.629154571764313e-05,0.000969900988552374,0.006686539941944896,-0.7309451457940899,-0.5916718919312398,-0.3094329942013104,-0.9884076584646304,0.7435774956187059,0.6575937275759868,0.12522976299003946,0.02906559955622635,9.77887680004429e-07
0.044622887013573274,0.045317322796422234,0.04765956425475523,0.22838188592902445,0.00010358264985338093,0.00010107332061743767,0.0009691310498349415,0.006797416854712142,-0.7237462175001511,-0.5933738944821307,-0.30773817310160834,-0.966153805578452,0.7364810773830737,0.6490876592004103,0.1310306732189733,0.029791425681599624,1.0191191235197535e-06
0.04790531656132739,0.04477829654950411,0.048155436182693356,0.22402147843401374,0.00010372839880042632,9.813907401831123e-05,0.0010095800592056267,0.006835850349720584,-0.7435902671866194,-0.5695258347571844,-0.3084041173909423,-0.9442472701767514,0.7685299895045652,0.624932855762575,0.1290264740652064,0.027589866242000934,1.0139148211982976e-06
0.04485305363866319,0.046621385755497166,0.04852800613455422,0.2257508368764653,9.678747589129422e-05,0.00010124971080507248,0.000968257117692101,0.00719981806721253,-0.7684637821434196,-0.5572667620141945,-0.30514411868817193,-0.985853737266162,0.7395872433536709,0.6431464252733736,0.12976389198477167,0.029674013911978343,1.026187999867871e-06
0.04646029140223595,0.04473792968176176,0.04920923699218818,0.23496071746012523,0.00010174306402902249,0.00010022150481566877,0.001015686889189543,0.006997167442353274,-0.7409824761155162,-0.5714605750510752,-0.326069008331804,-1.0116914332105984,0.780256077974389,0.669924240954783,0.1327455787908827,0.027995983972581635,9.864924477171354e-07
0.046099479112212405,0.04780078380430979,0.04998439443154,0.22684599787846435,0.00010170365638244503,9.74266202170275e-05,0.0009830961489724766,0.007113223929110808,-0.7583671345675665,-0.588244912613477,-0.31520003889319,-0.9801328923389487,0.7422316535237327,0.6408480978977055,0.13349864081192764,0.029495699555344708,9.538452497335329e-07
0.04407742235295527,0.04643265720848935,0.04714862189843383,0.22277897099348792,9.839734604087018e-05,0.00010111966956742912,0.0010321221208350205,0.006800759825067935,-0.721963315598078,-0.5506493703218228,-0.2968951317411161,-0.9804908763482262,0.7469020771411611,0.6550261258579205,0.1302580371779627,0.027662936419891676,1.0402653268845015e-06
0.04406817888793656,0.044208113386452356,0.04773711023148873,0.23968049677174277,9.628823729518116e-05,0.000101182066711444,0.0009631554720111487,0.006785834934481716,-0.7753108276685334,-0.5586668965576016,-0.3212483929492757,-1.0282860153931956,0.7357576309783563,0.6678545647731547,0.12492508446677301,0.0290384244111307,1.0429320284277903e-06
0.045947127464449775,0.044936150628534295,0.048925021208435344,0.2369344132602038,9.669424002819108e-05,9.759840043547454e-05,0.0009655755152183108,0.00689664197501533,-0.7664170248565179,-0.5505186839648694,-0.31994906609153284,-1.0249019637019319,0.7139053699482285,0.635002932174736,0.1324043636301971,0.027905391285765798,9.652765080944325e-07
0.04464159161612327,0.04533137762790693,0.048768409244473086,0.24040732195844966,0.00010193740655547379,9.741296482490405e-05,0.0010035621651380308,0.006791625626896807,-0.7562469741520269,-0.5910018078888386,-0.310255409634563,-0.981609385487094,0.7741451852511833,0.639649027835183,0.12679715071131206,0.029672204785775928,9.975837216887353e-07
0.0458030167735607,0.04533233576495091,0.05168607888219072,0.22794090149213822,0.0001041156910362046,9.508410334150952e-05,0.0009522260260850694,0.00706752333113569,-0.7865553350143484,-0.6043595142402473,-0.32386937933575377,-0.9669463901907912,0.7627695441498256,0.6320397083846122,0.12631679118883737,0.02894484161368719,9.701200753455762e-07
0.04428334061751806,0.04785775044630421,0.04819953024031672,0.23387991495011193,0.00010052992166635238,9.932916251004036e-05,0.0010214977160609344,0.0070283284263088445,-0.7632623318798392,-0.5569728442841814,-0.31362781782226756,-1.025069391043598,0.7230470277474326,0.6334978323622008,0.1235176977624422,0.030313957890794597,1.0463693008314582e-06
0.04478177564051826,0.047313112592813206,0.05156970590042577,0.23199127852905652,0.00010014690530735762,0.00010006058110590015,0.0010120674369105832,0.007064761067280467,-0.7553498103256849,-0.5633421603684048,-0.3046277857916053,-1.0079335385831996,0.7722040164518885,0.6735593887011492,0.1307896933799709,0.027850936644231213,9.56788677735323e-07
0.04747306353959333,0.04814648289425549,0.04870266868539131,0.22227185702676996,0.00010449737940312282,9.73744853065564e-05,0.0010334010155990385,0.00713416318624838,-0.7645087536400423,-0.6042821869452932,-0.30133687492641165,-0.949016662240269,0.7718121312371219,0.617282846813165,0.13076156978727135,0.027887708956940184,1.040476762602155e-06
0.048260767513714206,0.04688088779233595,0.049014696065737585,0.23676300953223248,0.0001001384287342372,9.558505714592395e-05,0.0010254516235226538,0.007033344731107363,-0.7575350298834391,-0.5557195747322045,-0.3087782112620813,-0.9909830905788847,0.7673670240628857,0.6529849215358381,0.12698606600885046,0.028941543133128196,9.614793007167473e-07
0.04614229830905764,0.047328348689464235,0.050342268768959524,0.2212708273171867,9.547142610969855e-05,9.985900944065661e-05,0.0010338165930806518,0.006728292474938992,-0.7324925222058081,-0.5952787954635571,-0.3006071379026482,-0.9587456058306983,0.7369403178178939,0.6566033991071295,0.12408702008912359,0.029643077928460118,9.620230191520755e-07
0.047734541720498604,0.044249257243642065,0.048555727982057,0.2223957215277174,0.00010204367474517043,9.650573781292546e-05,0.00100077231235349,0.007200691632239658,-0.784391411379264,-0.5927234715019915,-0.3218902299802342,-1.0372904179050835,0.7444035837997688,0.6655534115273684,0.1353253645602649,0.0276180074974414,9.594825984736797e-07
0.04615165695935897,0.044749811214765706,0.05097707792819209,0.23310381276777095,9.521491490372967e-05,9.863945084814612e-05,0.0009622065073981301,0.006833812030076845,-0.7627445998277544,-0.5963649785884462,-0.3183927762843936,-0.9976043312404372,0.7429062432765595,0.624133218814183,0.12502453761506455,0.028361786792905103,9.699508008276838e-07
0.046632130382143686,0.04505269578456373,0.04786413961806512,0.23420827444286352,0.00010297152727670289,9.570317878775964e-05,0.0010268340661362734,0.006947160744516432,-0.7656626225737594,-0.5589606738049052,-0.32266066101940716,-0.9902642011136702,0.7476232390198961,0.6483771169809188,0.12439107135618029,0.02934616559139797,9.732011948574387e-07
0.04395383123923923,0.0444900059173948,0.05037726060958378,0.2230299831011712,0.00010021361909826935,0.0001010649365210764,0.0009903313501050108,0.007010658189716015,-0.7779487642871071,-0.55442288932941,-0.30444769232048674,-1.0272828806693657,0.7759257562484684,0.6417304884571612,0.12400950170033594,0.030419245116240598,9.868667811290843e-07
0.044523619799299294,0.04511322219084664,0.047185597520255244,0.22332673482721946,9.900685650395703e-05,0.00010046022714040926,0.0009813891477382358,0.006910603485050761,-0.7587673317760301,-0.5571447627244508,-0.32143113661025813,-0.9483205805628754,0.7687185896832143,0.6791334698441208,0.12481845100665041,0.030234693803658435,9.73077590144001e-07
0.044173376843673756,0.04582252607397674,0.049371927322772145,0.22145209276484895,0.00010217250514602352,9.718988783672132e-05,0.0009587873607454717,0.006852514431980316,-0.7923570368854748,-0.5980662684916531,-0.30720831844100155,-1.0151127433740836,0.7717338250841137,0.6346698102457344,0.12751521170897576,0.02936616713811267,9.599781788544535e-07
0.04774613566660583,0.04779540917199734,0.049309596150946156,0.2340924706799699,9.592481436180356e-05,0.0001017223328379266,0.0010187823339592467,0.006812732406965993,-0.7264452970522841,-0.5542414181203595,-0.29788121810675616,-1.0160124196423326,0.7321609319521791,0.6159912606436777,0.12733097830924242,0.028393245506629125,1.0090932977260569e-06
0.04483693353314632,0.04639108873573195,0.05068872125890297,0.23534446651479216,0.00010071136512519529,0.00010148928813572969,0.0010021746267139474,0.007167038988668293,-0.7665966058876148,-0.569200694087048,-0.29671505728780406,-0.9750119701744936,0.7661105186214199,0.6462011727353565,0.12387033535117307,0.02880511479062084,1.0442085883141316e-06
0.046751135921375905,0.04678880707504026,0.05195452660012015,0.22947816925064798,9.797114092922268e-05,9.777400227384495e-05,0.0009941954487883895,0.006737666980143058,-0.7533169931472173,-0.5570930172791487,-0.3050240958027434,-1.0132392498856684,0.7498870869696951,0.6182086135599847,0.13427038930316096,0.02867729889831395,9.83718783307275e-07
0.04393427671431406,0.04461370840830136,0.047908456654745024,0.2218781176618896,9.615367305524126e-05,0.00010110165202642681,0.0009996191175482255,0.006704277160008352,-0.7223927142625125,-0.5753205296042603,-0.297624842707789,-0.9593524232600847,0.7714227367749428,0.6781115698135362,0.13151303556672192,0.028516788983776367,9.553926210907655e-07
0.044201936379552866,0.04701862679440181,0.051516324090105405,0.2228201281957407,0.00010326726938248068,9.675419869695954e-05,0.0010323819947520203,0.006641975768735571,-0.732259147108718,-0.5855503196443346,-0.2987364391925753,-1.0237937027622943,0.758905125143133,0.6624078056684423,0.1335834790436373,0.02854606251659817,1.017575063562225e-06
0.043869830206679665,0.046417839344988,0.048729516932219226,0.22910593596630738,0.0001023352612478351,0.00010146324006384703,0.0009974673449057716,0.007248004269834862,-0.7814555320463209,-0.5942061486608535,-0.31106167939896534,-0.9494016559391971,0.7266206519100153,0.6633715953018174,0.13065244854136995,0.028128708515380768,1.0392417095601072e-06
0.047334769271796764,0.04501399256008021,0.04881744847223842,0.2250813633667907,9.816628344117748e-05,9.978951810664143e-05,0.0010045701422068942,0.007035325417836532,-0.7208471485591882,-0.5962663738517854,-0.3111859325829046,-1.0096717087231657,0.7586653596469346,0.6558416382987184,0.1293673831098914,0.02891047171322321,9.531138416949625e-07
0.044320775270956396,0.04586216359000681,0.05022982650716473,0.22404740428928738,0.00010012403024129178,9.970771154665489e-05,0.0009544426864566575,0.006605372773141726,-0.7756682155239015,-0.5690907184197712,-0.29558523558625094,-1.0336966924752455,0.7701976967326903,0.6528211257917043,0.1357028357458067,0.030213273321704353,9.85283725108695e-07
0.04668224358544648,0.043638549680220094,0.05183093490801552,0.23547166712876283,0.00010494586213772791,9.677207434978376e-05,0.0009508652224699289,0.006876069544532234,-0.754093927649678,-0.5760645938847426,-0.31939108625530305,-0.986760668678299,0.786467177091549,0.6190843531340077,0.12374338565000137,0.030317073770871873,9.605310781076137e-07
0.047069644202719946,0.04517320648340382,0.052070408636083615,0.24145964385280633,9.638484074387182e-05,0.00010263540110325175,0.0009918237411472004,0.006921505161462317,-0.7447143293958276,-0.6035146670243337,-0.296607341592322,-0.9531748074048824,0.758228014623913,0.6698134520887052,0.12839951760993992,0.02884420188900991,1.0476833974582492e-06
0.04803496947655499,0.047158722037612066,0.04886682402156611,0.2295841599402759,0.00010471397328537088,0.0001030066993140948,0.0009835530218854642,0.0071661458382257,-0.7576837003951207,-0.5661686971520912,-0.3113211709285923,-0.9446878787811446,0.7350770819872837,0.6535013620389684,0.12910696426753565,0.027773012539213625,1.0379557241869797e-06
0.04495330955821232,0.04584091997615135,0.05037261033216585,0.23075367289725562,9.7430241014091e-05,9.849579331330758e-05,0.0009750970694208458,0.006863405113304863,-0.7218276866987822,-0.6003707425986387,-0.2957482732108871,-0.9625027493741916,0.7271961973197696,0.6772619845253666,0.13181808553845814,0.029530863318802836,9.507536921201502e-07
0.04596616155302648,0.046965661589842146,0.04857980043967,0.23719693935478944,9.893845391444444e-05,9.548916698680277e-05,0.001039468474769556,0.007286619030600964,-0.7335212958154669,-0.5969084048888256,-0.30911830342280994,-0.959582623634662,0.771215951564936,0.6768390994962517,0.12993271270681278,0.028850806331437925,9.867602624515027e-07
0.046325180919042176,0.045365140553758405,0.04743712537408331,0.23182875952116913,0.00010356952291657638,0.00010316112984362704,0.0009693675450777405,0.007083253958342939,-0.7823394696226563,-0.5869475287565921,-0.3134197685561688,-0.9438256774206086,0.7865608409250912,0.6160818341238122,0.1258531324717149,0.029018661898325696,1.0264419728970325e-06
0.048145164838622204,0.04457968095967293,0.04714251909466822,0.23548593303127321,9.74552988456896e-05,9.653040437311516e-05,0.0009819235323864554,0.006664365671941401,-0.7316586339231187,-0.5993107786436846,-0.31465194602549507,-1.0203280036323459,0.739176425745594,0.6521095978056125,0.13405174385044324,0.028056540348899803,9.60310999270448e-07
0.04525522163719709,0.04515687501267294,0.048523388526640884,0.22516007310657163,9.507446901909292e-05,9.54461193263956e-05,0.0010275840814486152,0.00662818520471602,-0.7413502896414055,-0.570924700282668,-0.30145848251554336,-1.0105990979061674,0.7472234501217705,0.6466294407074982,0.12828097210104958,0.029168091696936613,1.0405585810095565e-06
0.0446520154032822,0.045229648307526016,0.05063255830022513,0.2443802253046447,9.56376451990519e-05,9.795745318060247e-05,0.0010110923375000864,0.006624920052094601,-0.759114167739049,-0.5669683109760383,-0.3139901128143241,-0.9765888249919896,0.7299877043226234,0.6753881586206248,0.12769905142983168,0.028026929325507405,1.0021421621619967e-06
0.045968707830155484,0.046069004257919564,0.04810196893942287,0.22444119248581607,0.00010348012847283735,9.529809469238481e-05,0.0010258108348894812,0.006736003532198941,-0.7668480714815562,-0.587542007131442,-0.29609540997072253,-1.0090652776089684,0.7138550933648377,0.6212548271954837,0.1268344198259384,0.02934366565827941,1.0288459164122508e-06
0.04725909879852231,0.044109639290672686,0.04869222056763989,0.22847033341188774,0.00010453138477149973,9.956211127903561e-05,0.0010292452438657406,0.007078902375888323,-0.7192157925672706,-0.5857466235208708,-0.3022170333046378,-1.0320240212508989,0.7740021672995916,0.6770110413184118,0.13399038722426335,0.029238146796513723,9.926600288621039e-07
0.04746602699767071,0.04795309034827544,0.0500187944301849,0.23767944978925157,9.636277546850398e-05,0.0001009819012062976,0.0009881665849129813,0.007085394952776552,-0.7840096652418969,-0.5517086586399471,-0.3228383436624106,-1.0285779861814415,0.7442285705614712,0.6758530745970784,0.13262539702552012,0.03015104273771579,1.022114201074876e-06
0.04667690294329464,0.04405658088111324,0.050695542235310406,0.2401001040810951,0.00010044083984683968,9.789838575408126e-05,0.0009753883512109523,0.006821010124837942,-0.7328431517441687,-0.5524726422746409,-0.2958530267668072,-1.0214381580239513,0.7389359212380862,0.6192325007021563,0.13054262590976484,0.027690327082900798,1.0110239442422419e-06
0.04741416683705968,0.044368927123615474,0.05111667435385518,0.23979133935305186,0.00010131045886050481,0.0001037233753352,0.0009799536901530501,0.0066582749760501206,-0.7399947398140923,-0.5555708856617884,-0.29772744904574283,-0.9906981643884559,0.7791821101999881,0.6637283513098535,0.13038781166434696,0.029777322234565477,1.0282287341470403e-06
0.04791824898587579,0.04774035724135438,0.04885818719770043,0.2347114509472701,9.516938771794909e-05,9.595659668270844e-05,0.0009519420077314886,0.006729887774841302,-0.7444047910581341,-0.5863649714511883,-0.3056449738036706,-0.9738085561437085,0.7775566236055748,0.6696299192539902,0.1300559981359114,0.030062936603649674,9.836377161270177e-07
0.04526689263979265,0.04372411904895321,0.048697662146136016,0.22811195289922223,0.00010049184662671228,9.533150811200684e-05,0.0009779039248170081,0.0068883373427335035,-0.72553358336703,-0.5792994683577554,-0.2958324992774187,-1.0323834962193434,0.7465020741953451,0.649319417220869,0.12722399385075336,0.027819249674125565,9.671097390719414e-07
0.04649265951818484,0.044182888868187165,0.04800076371354737,0.22963047289258356,0.00010116592903385948,0.00010142800995169762,0.0010312551413146128,0.007148929875496044,-0.7341693869999895,-0.6025834454358814,-0.3014166224067464,-1.025545390108941,0.7376959568074375,0.6252520421771199,0.13015593829591263,0.029865913745523748,1.0409156401290068e-06
0.04542915512440598,0.04762864075561278,0.04846784986394829,0.22996689914711743,9.512538746669799e-05,9.745960883135334e-05,0.0010115329309749242,0.006864878987877713,-0.7461799792648022,-0.6049573137700396,-0.32294338383089866,-1.0044881531860745,0.7307439556046756,0.6501275256432739,0.13526249493422832,0.028491336024888278,9.914255026872092e-07
0.04658551072312826,0.043824723825974445,0.04980327297756841,0.23239719088087898,0.00010473286161759917,9.808971649671609e-05,0.0009701993131487318,0.007180369503156876,-0.7895394456675335,-0.5971765791179491,-0.3130865359683789,-0.9738775666982258,0.7393462833247404,0.6370010487445779,0.1336535797702666,0.027976362387864877,1.0031694738946043e-06
