cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(0)_pft3,cfall(1)_pft0,cfall(1)_pft1,cfall(2)_pft0,cfall(2)_pft1,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(0)_pft3,nfall(1)_pft0,nfall(1)_pft1,nfall(2)_pft0,nfall(2)_pft1,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(0)_pft3,krb(1)_pft0,krb(1)_pft1,krb(2)_pft0,krb(2)_pft1,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.003775767718772063,0.22828030022378598,0.08020575997755394,0.048201060528748015,0.006464765268306856,0.0019265670122703628,0.007137209342419469,0.0020890564588537377,0.011158702540371294,0.028992403730336517,0.0010218733987822574,0.003387720907278863,0.0009648884701846136,0.0010136823367793775,0.01122774540025272,0.008189984201406618,-2.705474043976456,-3.4602098748914907,-0.9506485994174105,-3.4757558562897337,-4.737938850438107,-5.714683219914034,-7.907051841669962,-6.072085767439076,2.325961335235358,0.14224435617736703,0.003284205923720368,0.001486432282714893,1.971777375031947e-06
0.0035907186132128517,0.23084329944317902,0.0755848443483163,0.05115544944445239,0.006159071783064549,0.0019287037823852223,0.00700697764135954,0.0021121425847191477,0.010989026971057298,0.027046307416497016,0.0009549618024409015,0.0033622280622099747,0.0010177900154127587,0.0010178517896942366,0.010558977792437729,0.007708736298388282,-2.5469897893142783,-3.407234683436745,-1.0254716097200063,-3.5483991493940863,-5.075390263016999,-5.843582576159254,-7.946455604539495,-5.998791234337126,2.1766673940926555,0.13703306927438044,0.0032605002695261223,0.0014400855590599002,1.9212158063253067e-06
0.0036626330078742726,0.23876762589777667,0.07861817631068126,0.048454034217297146,0.006417208776924903,0.0019899293277603125,0.007284263040050317,0.0021569156277825284,0.010851036890666691,0.026873208232326803,0.0010136313657993679,0.0033665886682047496,0.0010317862699935362,0.0009801737726381286,0.010989896432591365,0.00794353973923922,-2.6916934102665233,-3.609544143146364,-0.9634744807482035,-3.3576049734496487,-4.861766599229963,-5.629331127082769,-7.920252356568178,-5.949532639337427,2.147001424185588,0.12901973014620105,0.0032470996048592016,0.0015306949218749177,1.9985714211370578e-06
0.0038977375232536705,0.2313128867154014,0.07935116525067594,0.04803093966897034,0.006220813958892261,0.0019451668333508182,0.007106297714578382,0.002083931839513866,0.011243990849334865,0.028026230037139613,0.0009853239169351847,0.0036081348630973642,0.0009985287379133995,0.0009869586661610038,0.010493544629744127,0.00775806052784195,-2.6439759498351636,-3.416262874577858,-1.044830735868246,-3.547156295763783,-4.906311380095284,-5.788538564317695,-8.357281433380997,-6.247928230011849,2.187651232011892,0.13108047978196607,0.003350829972485423,0.00149162295331004,2.0513857370855497e-06
0.003884005057540661,0.2407944012481896,0.0754850621633693,0.05114552834527364,0.006192477999166811,0.0020029684732085678,0.007382232354553489,0.0020420676137214108,0.010541718241943478,0.02703841423188301,0.0010390510249012627,0.00349633402449636,0.0010023260754356245,0.0010271780158438689,0.011277632776396531,0.00789201953685318,-2.7156571156416707,-3.3493553498428024,-1.018701445468841,-3.5140245414632347,-5.032261482574201,-6.006538373959717,-8.40485744096201,-6.115846234956745,2.3059062194774174,0.1404569997182433,0.003253816019690454,0.0015302207499308935,1.9095648758764657e-06
0.003778942487647948,0.2274767703168896,0.07594915965375856,0.05043846308035661,0.006017767955017006,0.0020979218154610897,0.007335662562675534,0.0021436427033413126,0.010862119961870939,0.02745902726147043,0.000964001095352404,0.0033848903439964886,0.000971165949752127,0.0010077957595365356,0.011050385941979367,0.007911027017956616,-2.5300228847468507,-3.4687964435811143,-1.0175272122037577,-3.4087015519590342,-4.680028640171639,-5.76458973937093,-8.188379128539614,-6.409963608342736,2.2934395390712083,0.13066433440115224,0.0032094277370220046,0.001453647955886746,2.0172071460238e-06
0.003601346766111534,0.24996628726677425,0.08119637093823288,0.04701223036947475,0.006263945065127804,0.0020555634745465785,0.0071237496682317,0.002174511246470544,0.010716858360835751,0.029178527734394836,0.0009982506542555872,0.003581344873659755,0.0010072851028130566,0.0009900627241042617,0.011383815018259497,0.007716752641635986,-2.682097601132951,-3.5196605201339484,-0.9650062780229673,-3.4289263993609795,-5.061454625903359,-5.809503169692623,-7.986683501202154,-6.503036334490435,2.2260058718214375,0.13191396744864992,0.0032620237387768793,0.00141815530133184,2.012857875466404e-06
0.0037957868750803105,0.24014025211925147,0.07679387869418512,0.04890252028054001,0.006026273753486488,0.002034610287474191,0.007369665830037817,0.0021629708303576058,0.011086023872085545,0.028312959113108854,0.001018447232213012,0.003427383874710247,0.0009995582646898065,0.0009774442692658538,0.011233805288423576,0.007652790998918762,-2.658333246833207,-3.2948854998406016,-0.9882258553387329,-3.65421255457703,-4.675441160676148,-5.647838581730379,-7.869869141055253,-6.087157832775046,2.212005421978644,0.13919534269431083,0.0032265041736185894,0.001420015759878927,1.9160549988240934e-06
0.0037164612197224485,0.23513829101032818,0.07996114068615993,0.04780489316568094,0.006116155365372303,0.0020903663772590037,0.0072621410837342675,0.0020483969519144666,0.011249936526668947,0.027292218758175096,0.001007634744580588,0.0033904144787722775,0.0009816030406333046,0.0009548745640817047,0.011177617977601537,0.007945825870871304,-2.77518401098031,-3.3613793112130588,-1.0163309438621368,-3.4594185481144457,-4.745840753690159,-6.015671173094845,-8.198910689836044,-6.052806381139325,2.14660986841374,0.13216699187982014,0.003048108682384451,0.0015200784185694929,1.927083810637484e-06
0.0037085400597892376,0.23611129015056864,0.0791491648487527,0.04696376533044011,0.006316153611855279,0.002047964198723136,0.006857780281806189,0.0021008374795805276,0.011209868587878268,0.027072797175015918,0.0009957255475106837,0.0035233789412407067,0.0010059824923732477,0.000981646579330062,0.010485170111745372,0.00760738649326444,-2.7149446746863632,-3.4380277553448853,-0.9747278201887579,-3.4135280425620538,-4.803652555582939,-5.919677381970386,-8.217204794679104,-6.477404244049873,2.1933909751322695,0.13778434614199725,0.003090024534408325,0.0014984112722581265,1.9868404130282e-06
0.003718281225272543,0.24764304101939894,0.07891873322978042,0.047023686391374886,0.006064777268303202,0.002126762890458141,0.007051966305650572,0.0021463311781011202,0.010661533286030518,0.02786203898432396,0.001026622095307175,0.0036465874160462428,0.000973052294753251,0.0009612878950785372,0.010474587106985324,0.008031886033252597,-2.6096201619210757,-3.3005775461173257,-1.0174967806734694,-3.405641261500139,-4.956268307745693,-5.743252940001953,-8.546885314538187,-6.132330361729196,2.2502517372038278,0.1417807542706102,0.0033557586411565804,0.0014320878830212525,2.0029853245331787e-06
0.003813153990204928,0.23888549553663024,0.07494960786931332,0.05005268170014969,0.006416322882365419,0.0019491922966711058,0.006937859499889685,0.002106204871069434,0.011104166665082451,0.028405870193077946,0.001011629484424308,0.003353707031108194,0.0009778441126497251,0.0010257249743325018,0.011142886142843133,0.00785515814899808,-2.698970307658552,-3.3183783881798448,-0.9560091815279445,-3.5601683331854668,-5.032027705493453,-6.183592785999104,-8.327551770662149,-6.276031825808763,2.165277931957008,0.13227260702633234,0.003199812823300163,0.001471276320050047,1.920040056550152e-06
0.0038601077648037817,0.23802008790994555,0.07715183219075132,0.04752377119223746,0.006199765311112508,0.0020643772566881226,0.007067227174050268,0.002060711193142878,0.011233110580957625,0.027792285976520104,0.0009668385087112909,0.0034894666105994222,0.000979800934074719,0.0009517936296947663,0.010750338645197689,0.008274351922534775,-2.5450690429656477,-3.6055614059350853,-0.9715578982912983,-3.4344460379127932,-4.657767478913538,-6.140995201334269,-8.279569941945027,-6.018594043836413,2.3110407946978864,0.1326391109740302,0.003352950437127838,0.0014034321826929463,2.023877137484539e-06
0.0035977347024527795,0.2422361972177778,0.08164967443376614,0.04723715713640379,0.006127076763354749,0.001969425310388073,0.007260842162549424,0.0021354754683823194,0.010563833281400026,0.028843562540831078,0.0009513529685381799,0.0036098546290471625,0.0009641965399151092,0.001005628283925051,0.01094196529249584,0.008023272247132084,-2.7157414090006116,-3.287860289671293,-0.9719587981370319,-3.438249347283011,-4.732651535490309,-5.733499464008838,-8.349711131342733,-6.1303754463778155,2.177046657564033,0.13992109516492296,0.00310318238524637,0.0014599370600419741,1.9307080538712296e-06
0.0036086624202151018,0.23714434670373752,0.07866495939682426,0.04754905236037336,0.006045728016862688,0.002118746629484211,0.007328428285368275,0.002113468298459865,0.010980727243744045,0.02672045256765084,0.0009984878811517821,0.003470276161823616,0.0010356536858121981,0.00101432438480575,0.01068385933295262,0.0077779437034237175,-2.720171127514342,-3.4334738185117675,-0.9521301659550522,-3.525155050807379,-4.7360652737723985,-5.892155417335431,-8.30813281451804,-6.24264244937524,2.265932348975302,0.1298756931677044,0.003328077817864889,0.0014791094288513853,1.9866477309812045e-06
0.003701701596059489,0.23832908149336654,0.07617641225543738,0.047482105616241534,0.005994813275123893,0.002025995282066956,0.007009017848738911,0.0020391015389468426,0.01055100742823026,0.028468599320102827,0.0009857018954672423,0.003437699797394454,0.0010065708494890484,0.000963390010004009,0.011494955097522816,0.008263328753089702,-2.604263169922608,-3.2927354028601306,-1.0427800373712275,-3.3801778153987736,-5.078462589284414,-6.0857474825776245,-8.167020945438379,-6.238978025188403,2.3045195911660445,0.13396493098191273,0.003334083142482667,0.0014516562088958548,2.0190784844274625e-06
0.0038048605248447998,0.23968285413998686,0.07863649646922356,0.04934712595856748,0.006538195969507144,0.002093162679994015,0.0071655392313060146,0.002122720589250753,0.010853185174577378,0.028235545725525998,0.0009811072005692287,0.003461578518759136,0.000982400480321809,0.001004169697898441,0.011017598735859948,0.007798729116709468,-2.7902164996290595,-3.5969091921732286,-0.9718175057174278,-3.3624799903537106,-5.0465705086165125,-5.909177011830369,-7.852925780644215,-6.508907990257887,2.328973779432018,0.12962875755707282,0.003076145316119125,0.0015231657729992839,2.0475543734578654e-06
0.0038119890460291297,0.24759193260102436,0.08134730473038855,0.04841406443627151,0.0060280632707242635,0.0020017224272604224,0.006913877198609098,0.0020149165150913587,0.011157546529288688,0.02917440203625017,0.0009956871053547402,0.0035512055377045506,0.0010096026464123961,0.0010375193630736469,0.01093109726931804,0.007896308682106109,-2.735839105865551,-3.4262325963140783,-1.018818905057937,-3.538590376724287,-4.780365533707219,-6.038610055885463,-7.792595702165799,-6.063122422160918,2.1348073673971952,0.1290390426139322,0.003080037998028724,0.001437893588106417,2.0748528383602965e-06
0.0037030615517582187,0.22772349641978468,0.0794741158149191,0.05095095790795338,0.0063767145844361404,0.0019760817199331853,0.007295674859613517,0.0020035445752407044,0.011280524448585405,0.028794220379875068,0.00099936280461496,0.003497524055981339,0.0009781091037009769,0.001005737414934556,0.010807775978217447,0.0078612463164782,-2.58339395484942,-3.311610082832607,-1.0227522000384814,-3.376498581034618,-4.638556097277722,-5.99359662925482,-8.301310224037845,-5.916797002857375,2.225666688225752,0.13101209154708496,0.003270776056538002,0.001405740986777019,1.947738163697074e-06
0.0037372199517362228,0.23118176158692155,0.07941426132846459,0.05102949949466769,0.006069755307203395,0.002067541893868939,0.007077825698341704,0.001975495277419466,0.011128716905151726,0.028051644838988518,0.0009941029111449511,0.003659554775400315,0.0010216011574117408,0.0009683826324318719,0.011152186298000159,0.007685077037762891,-2.6239163751179735,-3.4405603138619565,-0.9503618383824366,-3.5211390120771515,-4.906573776922807,-5.792687932918018,-7.937091032964876,-6.052202476348849,2.1101313915158517,0.13715234151295708,0.003055372267832947,0.0014183230639936003,1.9769483284451044e-06
0.0037019688741492147,0.24575311494895985,0.08111653563906797,0.04855530927180218,0.0060778096616453834,0.0019657216982630656,0.007115362761558301,0.002002121065176657,0.011460912324291906,0.027696410023390444,0.0009893734731090504,0.0034667262016381604,0.0009602583761045571,0.0009648864960400994,0.011004887781621632,0.007696318170437351,-2.7274982552681415,-3.548885963699816,-1.033813104084345,-3.509665645631564,-4.847464508190628,-5.925458000788967,-7.9829104309636785,-6.1739953427264895,2.163983888147811,0.1410817132841663,0.003254548779987608,0.001467466449041897,2.0284099386920435e-06
0.0038617106400690147,0.2370853667627534,0.08195111015651015,0.04849927171994341,0.006506943978404827,0.002008953389105213,0.007078761696127995,0.0020269386585894987,0.010480088416191703,0.027833597968594748,0.0010398711822485677,0.0036201584601351397,0.0010361109265008344,0.000997137254713792,0.010644256995779167,0.008200878232934897,-2.584594101566998,-3.3520238287244744,-0.9654463567511612,-3.418550599804364,-4.703639902946251,-6.014070465606718,-7.874353622029933,-6.038691071788524,2.1263661309559883,0.1329800432788134,0.0031207706835257006,0.0014014663372105805,2.057493029032e-06
0.0036268478037711567,0.2436018174708525,0.07801537991461771,0.04834233262141001,0.006036053293007666,0.0019888803054651186,0.007186165354876733,0.0021129471200606537,0.011407936719608148,0.027390948656380882,0.0009514415014251855,0.00353745363584726,0.0009725940164169216,0.000993674660440144,0.010558869367028238,0.008279322743405317,-2.549516558072897,-3.364278735381663,-1.0465376414946777,-3.5971938857932373,-4.689393945928309,-5.841164718524991,-8.056859201394488,-6.452258739703897,2.114144077214993,0.12932241785381124,0.0033199410452460377,0.0014301663422100046,1.973810466479558e-06
0.0036689765475533802,0.24927710977075007,0.07614328855110168,0.051624056622688375,0.006112193307631314,0.0020539722035707877,0.006860501034492052,0.0021132182269502963,0.0109722107036178,0.02857567460603379,0.0009843831057558827,0.003601821105894985,0.0010102919861828459,0.001013992976222368,0.010969197697119279,0.007923049261656857,-2.596978512258402,-3.5007202975734244,-0.9726809809299686,-3.3459626505131173,-4.898969378034207,-5.798918988162194,-8.537129319125167,-6.455426156478798,2.305070633188142,0.13662352227171434,0.003132017714669639,0.0014310120971496082,1.9145963794569213e-06
0.0038317968810710097,0.2427235114817021,0.08143891915480815,0.04848776788693414,0.006448699254545593,0.0020573066151650166,0.007318982142444235,0.0021029724787283285,0.011149241651691096,0.02672961711909086,0.0010484396227197997,0.0033700600548323308,0.0009972224733318946,0.0010326450232082487,0.010502739975553269,0.0077196437613063764,-2.611867459732562,-3.417090283816813,-1.04202402466566,-3.4799057861109866,-4.720147271594593,-6.069976301443823,-8.303955639057216,-6.4472356418977625,2.194394475485786,0.1357379529450445,0.003211386333920031,0.0014595293590732939,2.028034782005267e-06
0.003856043695790817,0.24633239713067498,0.0756762640358829,0.04760528213494555,0.006392727135332556,0.0020391765513542368,0.006890093301715461,0.0021123090089804238,0.011040616071742466,0.02708717766177011,0.0010289139997393447,0.0033811756910125407,0.0010245494028470897,0.001011256485427478,0.011024990689218304,0.0076466753479646245,-2.6926009236530404,-3.380635329278628,-1.0447210641923574,-3.3283087670549967,-5.013995930146911,-5.730353721589652,-7.803249838378225,-6.062447490070676,2.253171842932742,0.13440421132619443,0.003061052878121917,0.001414067593492595,1.940348317017622e-06
0.0037034333168902388,0.23373507817603734,0.0787397162617987,0.04793894966158778,0.006188493469915111,0.0019795612735377032,0.006965320993110126,0.0019786667211300533,0.01128555537068225,0.028692804243356098,0.0010029236639560073,0.0034202252665753367,0.0009585443781888523,0.0009834730611712648,0.01125729742582462,0.0077853604533642635,-2.6202715457314225,-3.4587043685188408,-1.0368977086982698,-3.4308255734339244,-5.037536583390847,-5.961129423438148,-8.562054090417611,-6.390890870999429,2.1932277145878807,0.13149616312170653,0.0031269065383367003,0.001495449035099713,1.924345928350669e-06
0.003793782974084133,0.23136767257117707,0.07502126645474091,0.0498873950229852,0.006081909214638623,0.002056376637580974,0.00709588041179089,0.002149839958520056,0.01066406161333042,0.02929583199784908,0.0009565229897913472,0.0036130297012473395,0.000983738888915275,0.0009907182862347443,0.01130970841615764,0.008281168367204038,-2.548041427785827,-3.5876366082106763,-1.0007593509558144,-3.6554770502636273,-4.90323911034041,-5.800093486136833,-7.849568241471525,-6.019903691295616,2.192727019964195,0.13900496983413715,0.0031963409213201562,0.0014880582480384266,2.001674003442927e-06
0.003841384914026418,0.2294895678004615,0.07855217075988982,0.04815707883188187,0.00643291877376585,0.002043882758847597,0.006869549880764194,0.002119487549879374,0.011174376446121678,0.027901400433716344,0.0009637794233849556,0.003382308388719576,0.0010394457154569248,0.0009787987099961193,0.011067328497277708,0.008121594727569978,-2.718666974509689,-3.5034781299347886,-1.0431497177911453,-3.357271328914093,-4.808569606052269,-5.802788160719228,-7.866970711132407,-6.217958949925077,2.167414239769748,0.13180773422428882,0.0031919771282046742,0.001523672241642671,2.043943004995826e-06
0.0037687482735171496,0.24148266240615918,0.07584977515091942,0.04706540130775936,0.006529592951286515,0.0019900832945458154,0.006961860502222265,0.0020528908564424104,0.011044210896321242,0.026917443319438458,0.0010339014406276635,0.0035318502571984518,0.000977134661516461,0.0010399921133951552,0.011028742307121513,0.008155555487202207,-2.74375476084816,-3.551432270635684,-0.9975211192027948,-3.364956976950251,-4.881807243932167,-5.941366954343568,-8.004447207463128,-5.95607824050471,2.162369377908053,0.13430978427264328,0.0031703798558716037,0.001428311003498653,2.059664587521782e-06
0.0038523118999388177,0.2374502691199203,0.08211152189212062,0.049454945621560276,0.006550040526835231,0.0019264084299526762,0.007289512034040882,0.0019769980164182,0.011443269097723478,0.029291382244132746,0.0010300763606281434,0.003666944233128337,0.000992426897161089,0.0009937135741423173,0.010588877708021525,0.007612783090513069,-2.734163648180476,-3.3894101332666375,-0.9648833485217003,-3.5834609029263857,-4.740132168272614,-5.841014563067695,-8.122957521964027,-6.398731719100949,2.203659443382858,0.13015130126397736,0.0030878830195498665,0.0015055132865746264,1.9152213612390757e-06
0.003925181427663669,0.24711091058232587,0.07681563138573719,0.05025409511122884,0.006005991215814969,0.0020189711423761474,0.006838434746338566,0.002081222138000567,0.011098954574790947,0.027052199660507013,0.0010416758648423828,0.003656675079409115,0.0009553230370310557,0.0010129272052047356,0.010766265258433282,0.007835223061677435,-2.604489157209803,-3.295511745277175,-1.0150093934941478,-3.3631149377946654,-4.648697746018077,-5.6199502404085635,-7.988986272040277,-6.411452334929207,2.2713369043199227,0.1403700720392108,0.003249082986496545,0.0014817460268033672,2.0931882816190636e-06
0.003620908349910559,0.2509861684105628,0.08197207991907476,0.048424060901665955,0.006062732943375686,0.00199690727256374,0.0072253234121484435,0.0020986705860723074,0.010710662180507442,0.027777046375335183,0.0010089918831079996,0.0035154246538137515,0.0009678779781371658,0.0009537024863364931,0.010643278793803841,0.007946891592615484,-2.635360168434103,-3.3211586368298023,-0.9789114007563202,-3.347639709125226,-5.015976750676428,-5.781590214856287,-7.843568057242743,-6.366991783133017,2.1684569821223176,0.14095733122081,0.0030837282158024714,0.0014737474527691124,2.018126223197584e-06
0.0036845846513226086,0.24490140241635622,0.07929133588633452,0.04931919324527603,0.006375134896805241,0.0019273419921264161,0.006955095963119224,0.0020135066558538213,0.010649194214771996,0.028908519092770486,0.0009699991631862983,0.0034580862521494476,0.0009987151951774144,0.001015997144647297,0.010451467470210528,0.007840038104674669,-2.5432769937542368,-3.4131734066552357,-1.017130728451735,-3.416422333639166,-4.968420519026745,-5.643480729805866,-7.996902395377467,-5.946380468573194,2.201952427591928,0.1300659161897383,0.0031097632179903304,0.0014071818768534214,1.970223068112523e-06
0.003790956535137168,0.24482130134437155,0.07724571825496503,0.047172508101160096,0.006466569331790988,0.0020535860205266373,0.007159643896125658,0.0019871976530704705,0.011058766330615723,0.028761403163125678,0.0010120519386284043,0.003406479057796145,0.0010328109246553771,0.0009901116572996098,0.010783658051950185,0.00783015017886895,-2.7702175821594506,-3.403375814832165,-0.9714486821514021,-3.6180360991008156,-4.859225740957904,-5.613178113938047,-7.876226898909248,-6.011892044558048,2.2360427006605894,0.13913926721565528,0.003198952538400569,0.0015429705114665274,2.0044408883328546e-06
0.003809861963680506,0.2471766922794115,0.07763722988653018,0.04816993098727558,0.006309130795694624,0.0020432660264611776,0.006937199482617431,0.002050422016487183,0.01141409714417333,0.029130058209171646,0.001037462678947608,0.003600171638109551,0.001018005529344276,0.001028289749855151,0.010648497817876315,0.008052497408285028,-2.7757610237999453,-3.562861952461643,-0.9673948923055726,-3.4090594038706357,-4.790675435749698,-5.629857131119303,-8.152773059974763,-6.0681551374087315,2.3175778501937883,0.13928818948673813,0.003222010163506972,0.0014660824285249554,2.0578257671984895e-06
0.003754471207720631,0.2357197546893673,0.07819510869284958,0.04683977952576177,0.006234041398324099,0.0020671872955460914,0.007373588382350178,0.0020049809480364,0.01112698849488018,0.027646121403637747,0.0009813441247505533,0.0033906351257605876,0.0010294132558793883,0.001009302411264107,0.01145363097343827,0.008226731121687595,-2.6992705466700486,-3.474066190324674,-0.9586957496861734,-3.644244127976634,-4.671132365447474,-5.656325553465587,-8.088157347100394,-5.959054834144372,2.238356243089182,0.13589466931590619,0.00331324075843528,0.0014307238177633818,1.9616093940259446e-06
0.0037709875246838276,0.2326767713020981,0.07494178165440207,0.04952988114189705,0.006418864458820508,0.0019989057124918355,0.007214732732503601,0.0020393847084157353,0.01061506951228374,0.027083411944093975,0.000997618022324925,0.0035465186428169024,0.0010290073831101297,0.0009948343680042976,0.01084083117735595,0.007923629807610766,-2.785158017644326,-3.360222087591808,-1.0301136258620884,-3.3508607328046143,-4.762578394211748,-5.740972472411888,-7.790823777472285,-6.425453794270947,2.2660597937823854,0.13510908094406632,0.0031534399459664884,0.0015218746112545692,1.999960173204687e-06
0.003767987141339314,0.23259050177993437,0.07920780411643835,0.049769376017754316,0.006203575287373244,0.0019883923614382086,0.007329116666314982,0.0020614210284428842,0.010734183040484572,0.027115226553265627,0.0010359425851509862,0.003697254431784303,0.0010239262488851756,0.001048143962525936,0.010620729383750584,0.008198557704368666,-2.770586339007687,-3.6028953968651782,-1.0372421620251318,-3.4183206699122404,-4.881046929443498,-5.612780567710186,-7.965942331173377,-6.2090951781337935,2.270644992516058,0.13392020805824906,0.0031572115778442677,0.0015431484867494956,2.0348086493321325e-06
