nmax,nmax,nmax,nmax,krb(0),krb(0),krb(0),krb(0),krb(1),krb(1),krb(1),krb(2),krb(2),krb(2),cfall(0),cfall(0),cfall(0),cfall(0),cfall(1),cfall(1),cfall(1),cfall(2),cfall(2),cfall(2),nfall(0),nfall(0),nfall(0),nfall(0),nfall(1),nfall(1),nfall(1),nfall(2),nfall(2),nfall(2),micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
2.601645275216167,0.6839706197068883,1.3820825320109895,3.535086058495247,-12.104188354511212,-3.828087938496508,-2.900355570516043,-4.894994055495884,-5.186940760302497,-6.470616553547434,-6.165205523792669,-7.583461068969404,-3.50183833035675,-2.9327139203745984,0.020622104162164288,0.04989851149678176,0.01780056302172149,0.004755418825740149,0.0007824847246267286,0.0041242532710180375,0.0029457940912771246,0.0019855117737396528,0.007106412859917538,0.020146875776246572,0.012158204654603759,0.05969067313186992,0.04211080631830168,0.00697835182721264,0.03356931090505423,0.0012302849435325215,0.006689526378421801,0.0015434427214191832,0.005083339234615806,0.008355335374731357,0.1318943108882297,0.6331203195863954,0.5865502995810292,0.0013088507270275457,5.565766982091924e-07
2.385032620074046,0.6653664260616456,1.436611488440446,3.480667013780794,-11.809380891631033,-3.517367197844204,-2.8562713568085534,-4.719372162137547,-5.22286119000092,-6.440138845335749,-6.1512259171721,-6.987346693568105,-3.6703238524754114,-2.804292905994738,0.020728348508840474,0.04950143792283601,0.018805047439290946,0.005243000531911436,0.0007710540395314724,0.0042467916217782935,0.002875050215009601,0.0019526579140262128,0.006839714889820347,0.019848444018493953,0.012487625262113684,0.057667184893836904,0.042968287948450694,0.006753061087784867,0.03289658011858062,0.0011467563930818204,0.006252231645574246,0.0014426289370165657,0.005379081460121514,0.008565693519065894,0.1391504889583408,0.6591168705538961,0.5826173641918985,0.0012329997228715146,5.858258507427045e-07
2.411451767952824,0.7219623552214021,1.3317016264565742,3.6016383163874277,-11.738086691699209,-3.813549522727192,-2.8077563105441636,-5.173031644486815,-4.844341061756111,-6.343982053457233,-6.721292227867461,-7.306838328400039,-3.545289523347342,-2.8955926276716313,0.020904536236012326,0.0486122787844035,0.018151765761461578,0.0052005790052454945,0.0007178175678016776,0.0042058141715246595,0.0031351234452229675,0.001974150118939274,0.006769846591894285,0.020240265195603076,0.01173285741957736,0.058128726958342564,0.042843903141241924,0.006995880081898498,0.03327606516910788,0.0011493281564357982,0.006808356624983008,0.0015729316116719404,0.005405025708430464,0.008390176562263684,0.13537148110475133,0.6497690862415377,0.6008991391806788,0.0012174897343574563,5.882173859239021e-07
2.559989236244946,0.7210361940171427,1.4316007311743704,3.4790148274019117,-12.199438934637461,-3.8288113533909227,-2.9024978890601143,-4.705792804362351,-4.820341689095609,-6.2320483845000485,-6.619375238361936,-7.645224298270595,-3.377645911886235,-2.866733123160006,0.02074987079892515,0.0502555891095101,0.018615814061644274,0.005169164352355569,0.0007496457256165817,0.004263372386005196,0.002932022121579212,0.001815711344363676,0.007048011215853436,0.020625802018260156,0.012599661207943357,0.06297982102244343,0.043238356334091295,0.007290981064778163,0.034467726908612016,0.0012419576868812892,0.006335776266133079,0.001492581620296514,0.005103454490030293,0.008739586658788292,0.13946520995542216,0.6129044967467182,0.6001303403799455,0.0012748841582976948,5.569861935688555e-07
2.384162282865508,0.7018385504959032,1.4028430781265309,3.53367752675706,-12.324801106367753,-3.7992506106169044,-2.814533914856856,-4.960042419966945,-5.250586722945123,-6.249097688580022,-6.185037776665311,-6.946482571032424,-3.5892980394857665,-2.874167912584384,0.02142856751300837,0.04662222797524277,0.017345468656056184,0.004757272332833941,0.000740764184422256,0.0043386646053474925,0.00296767321352992,0.0018881202351845084,0.007074827912255749,0.0196965109340466,0.012016787386991773,0.06170191807644686,0.04255513396398146,0.007186681557161791,0.03419580023886426,0.001253942474838917,0.006270597762603874,0.0015639881437742242,0.005295821635332155,0.008157892308617928,0.13743607343608802,0.660242052242985,0.5895644675455792,0.0012384227028962261,5.725371482688949e-07
2.415556113456992,0.6607345696394977,1.3480431610674908,3.3120477686014738,-11.871840313020122,-3.5374495723623336,-2.8394449285449,-4.773166881608778,-4.981907645361875,-6.560373486650693,-6.403283373048764,-7.412149591381829,-3.3853119549205704,-2.7526100813416625,0.020035824094159608,0.046410888302746395,0.017601462610257523,0.0048385052421383735,0.0007210704305385305,0.004136873424573259,0.002988233630409818,0.0018442034064971005,0.006707703505512691,0.020006834541709713,0.012228473794355238,0.05723587283904659,0.04428746471530888,0.007190809276538545,0.03161980480543128,0.0012448294348928132,0.006773567060345678,0.0014341616939782297,0.005181745153518018,0.008615984269906998,0.14142598372729448,0.6101248242194518,0.5728516100768659,0.0012436794849517141,5.641255486632927e-07
2.509327183339513,0.6809550411303142,1.3947548602586406,3.5251300027180124,-11.730120339555436,-3.5791443585742555,-2.8597378840476746,-5.124836970979789,-5.065908785710526,-6.330263609202413,-6.167804431280136,-7.251663615414299,-3.511416043259258,-2.766861623032263,0.020515410784993703,0.04741096398290219,0.017136128155999904,0.004911039582791589,0.0007303008901261401,0.004225823861436503,0.0028859286395457756,0.00197420018334058,0.006863642868416753,0.02035820463828898,0.012347005486328807,0.05999065319357434,0.04122375723877592,0.0071263456446911694,0.033286575689468904,0.0012294527369021194,0.0064555787050492915,0.0014441370454193346,0.005185401230073324,0.008245536799789259,0.1400136579303761,0.6344590331941414,0.5815097068279729,0.0013213009213479154,5.709762772936641e-07
2.4148322443505266,0.6625229906108078,1.3514002794858064,3.3526094585642707,-11.882638089109253,-3.5549700978268293,-2.739826647234277,-4.768973182480313,-5.260763304860971,-6.045127493512496,-6.435736312104104,-7.224679286875463,-3.668832515918012,-2.729819048215727,0.02078549675799606,0.05025345807972177,0.018657912826609165,0.005158536035474641,0.0007337942925937794,0.004158481662577728,0.0030505929659773293,0.001981581437934241,0.006838598767249472,0.0201432253789398,0.011735974912392342,0.06161695759915162,0.041654288118797345,0.006974812257847013,0.03275394024743418,0.0012009132454421346,0.006332566326069802,0.0014422255237108805,0.005358628622494066,0.008183295142508854,0.13912108745563206,0.6082248510622748,0.5888872660094342,0.0012641062685014998,5.396780298304671e-07
2.4394778609920924,0.6647746127087892,1.3388724958661873,3.6085463199421413,-12.081495229318909,-3.783723921628651,-2.7312993833338535,-5.019480842056397,-5.191675297104181,-6.370348045323549,-6.4017519130492015,-7.225732026413358,-3.4471038932900484,-2.9619862769663823,0.021694300756354232,0.05023212917119926,0.01732373500227398,0.0051154337376018225,0.0007849632023529421,0.004162930218451234,0.0028699488802100335,0.001945812923365111,0.0068506417169623395,0.020683657553516546,0.011567726851951548,0.06177160387115934,0.041716997476205296,0.00686119571943465,0.03189207713317228,0.0012377489664277658,0.00660737819345253,0.0015034598137153678,0.005225180156585457,0.008675339652119758,0.1365157424824324,0.6499457646867094,0.5864089596056429,0.0012444949981075385,5.628914078903327e-07
2.4307417127927073,0.7070850472321613,1.400380854612947,3.347881167130505,-12.79147672512772,-3.6273880782439685,-2.8121948011119167,-5.130390750705521,-5.122864425932479,-6.068262663686977,-6.702372223359851,-7.383099170689063,-3.44221696512998,-2.7375532686364017,0.021617452897467623,0.04857634922845687,0.018060229965557378,0.005196946291525479,0.0007737025102840847,0.004150220198285083,0.0029435166203386647,0.0018522129365647485,0.00696588347894942,0.01906706486947156,0.01208386762184558,0.061574752114444145,0.04462009223807552,0.006987878041588295,0.034060149105417645,0.0011532758084346248,0.006725193989627436,0.0014441232993497974,0.005245562263996995,0.008608538925791706,0.1331688604974131,0.6129428378996564,0.6031129015351908,0.0012877246036048053,5.729748412580193e-07
2.528099214227841,0.6929479865909841,1.3652518682469732,3.386919421765348,-11.908365191665753,-3.8199013560094417,-2.8233497025345136,-4.881119748464474,-5.040774936643931,-6.592235787295055,-6.197451600800523,-7.352861547540245,-3.502061037609563,-2.87165300286344,0.01998803138602377,0.049786194762931925,0.0187778129084705,0.005032566591794604,0.0007667881419555423,0.004481674733906237,0.0030621715902940196,0.0018339824181537096,0.006851876084913433,0.020213430092765713,0.011908956805562863,0.06141866541374834,0.04486777816350676,0.0074021536441638116,0.032837769925633635,0.0011535885655008906,0.006815146779325517,0.00155083471296689,0.005101071221037732,0.008711823813868123,0.14310456979645736,0.6311867975989426,0.5953852507089508,0.0012472743406876366,5.398440325934448e-07
2.4391289159281833,0.7108968879532627,1.3306484832206442,3.3827237150617533,-12.174747493116861,-3.6837241862782175,-2.917559572595573,-4.854248575222418,-4.982558320159491,-6.459863287557251,-6.389323918051256,-7.089236915923246,-3.483353830646443,-2.738003393787863,0.020320412671663072,0.0479921653091495,0.017854065809108186,0.0052074229505340505,0.0007416520212135707,0.004334652990619559,0.003039679286375859,0.0018074879467517833,0.006911205412971363,0.0193560719337395,0.012553284380963346,0.057891976366518674,0.0426328837320262,0.0068055982643358374,0.034639685031091626,0.001200263401239749,0.006562000261258028,0.0014350614716082642,0.005432479049311564,0.00811748107582791,0.14349314919428185,0.6114237973503664,0.5717505755191563,0.00120160525814886,5.634217823987149e-07
2.4960806010491288,0.6600338961205563,1.4385738663373013,3.4239313591533214,-12.330000031272924,-3.6482599281263295,-2.772213657045091,-4.959402683334951,-4.88555156444094,-6.1092966503425155,-6.652266368690678,-7.615218171895418,-3.4556582606979136,-2.774891487172769,0.021302399040801934,0.047561924021270865,0.017145695440188617,0.004828076298683095,0.0007682411116093242,0.004368337295021365,0.002858128797751045,0.0018471747107672604,0.006617130861679888,0.02034378548719746,0.011423652645305237,0.05762465149190744,0.04428963916710471,0.006871766710058577,0.03350406215591119,0.0011685819337256072,0.006239636905293574,0.001461475828649918,0.005417801473883499,0.008657362247336854,0.1425570341310245,0.6235225623659627,0.599917023057668,0.0012228280212223937,5.533128467597472e-07
2.578291282993238,0.6563971327222408,1.3419711943196253,3.3395128717702334,-11.717634610764799,-3.5530868046779553,-2.8232516370715137,-4.891262303442101,-5.258691885804949,-6.510306887456956,-6.318446739790036,-7.114619682971412,-3.4578923428585435,-2.865643763674205,0.02051293364572804,0.04859591475767584,0.01783694097394423,0.00502602359042599,0.0007471967149909758,0.0042116202766030245,0.0031345359920886473,0.0019500851008903545,0.006555276959521187,0.020736935951795828,0.011984917437899416,0.06236731336136455,0.04428937760057345,0.007046901588173156,0.03142414871745639,0.0011722412831261934,0.006527062239529563,0.001520021732973922,0.0051716804732795975,0.00805850167792488,0.14262203726783032,0.6605173373843237,0.5915157207558585,0.0012186315900168864,5.521353639483444e-07
2.360560887783772,0.7185866176526744,1.3464851516046197,3.4663216675769033,-12.022087921445264,-3.689883326923296,-2.8423977087385217,-5.09256270922765,-4.911449163510865,-6.001438367883501,-6.186880574504174,-7.581613589907269,-3.6308615271468803,-2.8676653210163674,0.021211085406910673,0.04879217603782203,0.017415668301522205,0.00520720597296248,0.0007458915434718839,0.004249749567147284,0.0030056753115848514,0.0018139235336872605,0.006573072690754134,0.02047606723285274,0.011499358401510153,0.06061891265679833,0.04190500117162968,0.007021399885969804,0.03230268933134331,0.0011826807259757938,0.006642379838369759,0.0014695682573434763,0.005335194459357356,0.008339978136238447,0.14025866208200455,0.6575202735774597,0.6037217537354047,0.0012240824877024355,5.385118471309626e-07
2.4210414829863565,0.6965603772183175,1.3371996138877948,3.438749989037225,-12.419116704167774,-3.6091675079298247,-2.87585541704883,-4.736052938794949,-4.845019717558319,-6.453987105164473,-6.4171054250043795,-7.4273453469958195,-3.477189568511311,-2.767978177439906,0.02167011486711582,0.0494371962190511,0.018350453647537967,0.0048860725686149815,0.0007587853461485553,0.004240218775684212,0.0028774746219979905,0.001979289579337826,0.006553036669024894,0.020900474707641607,0.011935206927549548,0.05811079757303171,0.043180174073726936,0.007364791543472251,0.033766342125151554,0.001236787337743374,0.006603209188361966,0.001528841484677678,0.005485073695329619,0.00815072245540628,0.13785406449827536,0.612436194834635,0.6187724124718021,0.0013159514768005132,5.389776148423205e-07
2.530982642783891,0.7193421339016809,1.3552805483178265,3.4633731593101045,-12.811050606033293,-3.4989581741409883,-2.855277674829115,-4.830093060634667,-5.274744474860524,-6.607237752699347,-6.705219086010825,-7.2712021639432916,-3.6267149278462596,-2.9378520291839596,0.02062011099381084,0.04957879427592325,0.017166613742487884,0.005048134939241026,0.0007316966645640352,0.00413684376088423,0.002873085960488763,0.0019372948674168465,0.006691114975362285,0.020449533543057525,0.011478427608958732,0.05889174202698366,0.043169812557213944,0.007306413447035665,0.032401883259675836,0.001215106965172441,0.006750885536353521,0.0015173794782273457,0.005158468521619426,0.007962399053381265,0.14310736445983283,0.5998399728835744,0.6121073986883677,0.0012636460788874287,5.898073249659787e-07
2.554098242471869,0.7243574536268003,1.3790996541632392,3.5319127713923075,-12.179375023739368,-3.6626143526515347,-2.8357015297011436,-5.114222817293864,-5.304946235414843,-6.4792805241485105,-6.367206274151428,-7.232669254659984,-3.583153805556112,-2.765812709398198,0.02018199563757593,0.04730218635667573,0.017617030184977345,0.004898154060227995,0.0007319673028789532,0.004103100071543636,0.002855362180420024,0.001992667254049846,0.006750885730940386,0.019768653294319365,0.012215576739231683,0.05830952332719038,0.04493483309098596,0.007303304960235043,0.03164505630763046,0.0011901096930941914,0.006746426899915407,0.0015667098033437115,0.005282722800962431,0.00845481192138015,0.13340506845607067,0.6609436234466295,0.5741686303816231,0.0013157842035410258,5.734550356680688e-07
2.506718725129957,0.690875507260139,1.362293773640486,3.3287256430098946,-11.956198037156316,-3.5549228422069414,-2.878283652598691,-4.8561117527691975,-4.8362683943410785,-6.606003759618852,-6.666390538146519,-7.601831414449311,-3.6732177379262523,-2.747386250778334,0.020782108239695583,0.04923954468337964,0.018352837112496825,0.004826947953169927,0.0007757506509992945,0.004181509445889764,0.002917145284446787,0.0019070251403497484,0.006863199155692358,0.020160172415675623,0.011509784204877306,0.062264765175782284,0.041992080183131435,0.006836955594110791,0.034282868663567626,0.0012546781797875702,0.006735382951222542,0.0015464274112087317,0.005382278249738681,0.008402516761829239,0.1323004172867775,0.624232552423454,0.5824886225037265,0.0012297289767538011,5.776232364234051e-07
2.478977182299535,0.6610921888976277,1.3608256482729735,3.503041014698901,-11.778640957173069,-3.798892937455898,-2.798641027563913,-4.920429182622037,-5.106758339037715,-6.514873689498769,-6.322293511473208,-7.419773775215558,-3.523006187398527,-2.7738360287281156,0.021795122971345834,0.04942764490371326,0.018285213302385164,0.005175290864547121,0.0007796205239121772,0.004389596079987465,0.003101103998509102,0.0019375195777171638,0.0069224957247970035,0.02023722275643037,0.01230325996746917,0.05795163063175844,0.044637744264555385,0.007364008904699115,0.03144651603401405,0.0012390980100677714,0.006258765413857739,0.0014752678281388712,0.005429059375834552,0.008076395273096386,0.14238794493284307,0.6509244532113377,0.5904405962918893,0.0011978046198363212,5.529676545243826e-07
2.508997875757184,0.7232018462838922,1.4184538937823334,3.3573724318860707,-12.464827014812522,-3.684674634355719,-2.8783567106423202,-4.73624145494169,-5.192080118666026,-6.336039211144625,-6.717240866477474,-7.1747248090422024,-3.5464176625968817,-2.9626959819648446,0.02016527042878043,0.05009869673873497,0.018338194300141462,0.004783918529552586,0.0007370324602344005,0.004389513998117471,0.0028702051804406314,0.0019156123874334919,0.0066952004787280105,0.020241831035534955,0.011454890440575016,0.062229220836914255,0.045036002567462805,0.007432903277252842,0.03382385104475165,0.0011556103488156758,0.006667871077353864,0.0014286880374688204,0.005046725482310369,0.008212538143209016,0.1378432760275844,0.647035667321891,0.6008144272197837,0.0012531837410034703,5.522099066449141e-07
2.6032868760391126,0.684906509854282,1.3931941834061545,3.324286594489934,-12.662615744962414,-3.741081376861806,-2.721815491580853,-4.72411385548861,-5.151332646849805,-6.407496576211396,-6.2744326163328505,-7.61867953688055,-3.377870262123315,-2.820783083496099,0.02193159343235196,0.04761469112124539,0.018249346705795352,0.004948797198981397,0.00073502098321662,0.004508110388622726,0.002972800201894513,0.0019748788486990353,0.006616369132005938,0.019426209408050166,0.011437360899461414,0.06091000095225531,0.042434663278012166,0.007358694357386143,0.03291159269208214,0.0012561832113497664,0.006295591585207028,0.0015552934751933416,0.005446596331979623,0.008586490662122427,0.14275800854801304,0.646444511429409,0.5974469989762534,0.001213536854587981,5.385877291412557e-07
2.5843702662582904,0.6980488717019309,1.4415152207366646,3.4336436889203172,-11.829289072423746,-3.532443185738336,-2.8519582804241117,-4.895640806185435,-4.90846551171037,-6.304696158993846,-6.140222137602236,-7.349757151995597,-3.4191476915522845,-2.924506784580961,0.020601760113739508,0.04778505671559265,0.017120916971834578,0.004786223443897279,0.0007439155154417826,0.004291373698928363,0.0030300061644357914,0.0018604158899547675,0.006932587682566048,0.02072024479437841,0.01233582118667202,0.05723771295209014,0.042916179873208664,0.006819500426676904,0.03214874855234634,0.0012583995111920573,0.006267622102885983,0.0014998332230177034,0.005362622539188603,0.00852926071537487,0.13882315183211943,0.5991155633874086,0.5797612171863955,0.0012622316670664736,5.417144572016831e-07
2.4429554789398766,0.6577910145066043,1.3410009896017028,3.404541607013349,-11.848240377472965,-3.694787491311992,-2.853050191358434,-5.078189242660778,-4.908276023587874,-6.1001815094054725,-6.166132553494685,-7.389457651917311,-3.572266504270415,-2.7069704651304822,0.021916045717111747,0.04584946216152707,0.018074333403541927,0.0051045302597254585,0.0007798968781057056,0.0043920573808169435,0.0030905184249209374,0.001869495536583133,0.0070140810773476284,0.01916022969276935,0.012473779987272633,0.06028555425692242,0.04436438041083872,0.007066145982007993,0.033473806394148535,0.0012031683193123334,0.006650533189140965,0.0014372444973045884,0.005066986604515,0.008148578303632482,0.13330171658556203,0.6534223646953087,0.5734336252541246,0.0013199590222332104,5.557846122350675e-07
2.4011652430907975,0.709989196992831,1.4222190885701225,3.4393793264598798,-12.368097167653287,-3.750447052625921,-2.7239673275727636,-5.174692620615974,-5.300245340046272,-6.404855508084917,-6.227106253496511,-7.421386388732412,-3.350269443142712,-2.706705310626449,0.02049113406587355,0.047820590192348716,0.018662890509735085,0.005113584534883154,0.0007702515303942385,0.004267962133812672,0.002953780497764089,0.0018754973649670744,0.007131601703340519,0.019080218382824966,0.012440437795346938,0.06047205245143436,0.042736046302515235,0.007259932938894748,0.03295600750670152,0.0012448107885697991,0.006760456211607317,0.0014882581390310184,0.005181718732534577,0.00843720487470405,0.14369061416951034,0.611771717907357,0.5972550284302455,0.0012765765877316576,5.781708857664634e-07
2.3886287859115605,0.7048919225630641,1.4572645528931898,3.3298109894513632,-11.97717828965637,-3.8430019995132816,-2.710673546758657,-5.104711851031202,-5.056092595362705,-6.1505028079484045,-6.658021436616952,-7.250127530896943,-3.5051860738753917,-2.8000222769095333,0.02119519678801335,0.04638491458840811,0.017803946765973168,0.005234706161167644,0.0007338116341391247,0.004367396765752755,0.0029475570192674084,0.0019519598938804539,0.0065489940892884775,0.02093964209015709,0.011944547449660368,0.05841630278007878,0.04116603601351905,0.006865528112612154,0.03306525403023486,0.0011804403811717544,0.0067137741878236954,0.0014896331285492708,0.005166818564471444,0.008457933208800969,0.14085352559301917,0.6090236401977599,0.5703895337610108,0.0012016205997936265,5.783567138512086e-07
2.5206235228502076,0.6882495304267371,1.4481838628556876,3.5451505326148185,-12.404985868208005,-3.805155559948366,-2.717635538810295,-4.73867637236308,-4.943493303427596,-6.030521806192358,-6.440010836976662,-7.6082855496830275,-3.3387702392339786,-2.7326792155788477,0.020899617959395215,0.05008260008413394,0.017669080988958148,0.005003617404344196,0.0007175262790005894,0.004148787576413698,0.003145989036887654,0.0019883725523228485,0.006463359187035398,0.020903623570846477,0.012166943925378601,0.06220750976712013,0.04280538137922559,0.007111073180291268,0.032963193714847835,0.0012200237109055323,0.006265773315591603,0.0014294960384809018,0.005198202869043331,0.008531113117647836,0.1338855776392967,0.6409262432994698,0.6177248107203289,0.0012088314901894668,5.747520196797196e-07
