cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(0)_pft3,cfall(0)_pft4,cfall(0)_pft5,cfall(1)_pft0,cfall(1)_pft1,cfall(1)_pft2,cfall(2)_pft0,cfall(2)_pft1,cfall(2)_pft2,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(0)_pft3,krb(0)_pft4,krb(0)_pft5,krb(1)_pft0,krb(1)_pft1,krb(1)_pft2,krb(2)_pft0,krb(2)_pft1,krb(2)_pft2,micbnup,kdcrawc,kdcsompr,kdcsomcr
0.0018113453680617137,0.07548393225614018,0.06553680029964248,0.013738714422241194,0.017020958918943063,0.04081603913478282,0.004341256358142095,0.004074093880815456,0.0032942407384420436,0.012911824513971866,0.023905788298298168,0.002850877377989258,-6.212694016435908,-2.992861160540057,-3.3361576679654226,-4.763297313086396,-3.4071198161523597,-3.477950055505577,-4.706804426060767,-6.498628809314798,-5.3581892079836235,-8.065977474390154,-3.116184048806546,-6.040579279293381,0.4277934900173166,0.6028160001074137,0.0020790475808515254,0.00010159885618429237
0.001784944258345274,0.07655626404520498,0.06688847321489674,0.013402485535001193,0.01578472855311737,0.038802784819194115,0.004584507365538972,0.00409750023546881,0.0031627041419280853,0.013388847887775114,0.02258640176514246,0.0029066827306120056,-6.04213885335897,-2.84174961831602,-3.4582853020703146,-4.812026732189165,-3.397110189007329,-3.3698037433147596,-5.106925648169295,-6.486959505671949,-5.326310857700076,-8.370843963706964,-3.330978029369066,-6.509155926360617,0.43904782727209646,0.6351029810448326,0.0020832908921814782,0.00010113784266414294
0.001744295218377123,0.07040258199005808,0.06756339709818746,0.014668408381265537,0.01600333134189213,0.03927911234400377,0.004452002792595828,0.004075066526518342,0.0032584122793010697,0.012394127248496619,0.022643551956906014,0.0029590081268326203,-6.060994492925951,-2.963106399359276,-3.5303888653460977,-4.483797378884485,-3.4530071558816764,-3.5072639393012923,-5.084268875390238,-6.366620198666662,-4.8958183704864915,-8.075686124698283,-3.2414188665457204,-6.06398810867793,0.4433458968379552,0.6115320626658319,0.0019206657820453395,9.703200340898078e-05
0.0017667376939848065,0.07141902517560614,0.06584843582541143,0.01375875602760875,0.016867206151740557,0.04055960708415427,0.004474724888735569,0.004056181475348991,0.003212842734980755,0.013112541614760793,0.024114479981386345,0.002765689619153562,-6.146123209045806,-3.060061254985064,-3.5460318214419435,-4.440550376927343,-3.584949137869987,-3.5995422409271924,-5.098189321324072,-6.832457743846718,-5.180692593478429,-7.975400188758269,-3.0443468037921755,-5.910466880606302,0.42842086053802253,0.6550670229359905,0.002044321271699283,0.00010227645951794088
0.0017294088225256873,0.0759696487027859,0.06440472819153546,0.013779166974824968,0.01672114838308115,0.03941225554830758,0.0044523832759730125,0.003835906685680777,0.0032509715446476964,0.013216732881638524,0.02306995424137443,0.0028082971697180863,-5.895926275036368,-2.969407301918481,-3.4734087893316468,-4.524673973291825,-3.3986452549881494,-3.5518402905001163,-4.884362800114578,-6.352576491926957,-5.119085658199585,-8.30180581199045,-3.3410583755337426,-6.17925019112067,0.46716193867260497,0.6588335781694036,0.0019076827647247167,9.73408780734294e-05
0.0018284432552248405,0.07338350811430416,0.06274901029398633,0.013515148721575077,0.01620062062321135,0.040623124912549026,0.004517942911980437,0.004073171579954033,0.0033481317794243092,0.013140123119442841,0.02198770028322224,0.002777059185762726,-6.128223213261496,-2.8913229168290138,-3.2991442661346744,-4.720958104216326,-3.3501408701455895,-3.469360728224489,-4.753568892572288,-6.616703291878747,-5.240638921833118,-8.083405493198278,-3.1152347087519763,-6.042529520276879,0.44517644141848584,0.6386848344072332,0.002033974335259921,0.00010011363307575882
0.0018399938306709206,0.07317748811015298,0.06718317494231568,0.01361803760509564,0.016822052095695733,0.04028110545598952,0.004309437742529041,0.0038120254322056347,0.003382793111813032,0.013114706302621144,0.02216198901811272,0.0028856520355274176,-6.214825259031483,-2.844299649107314,-3.3198226089394804,-4.419030700134733,-3.541088679519299,-3.3340693178224243,-5.090437669859646,-6.378314404334855,-4.945516897645395,-8.414474855339035,-3.0668934397025427,-6.450857901351953,0.456760811099547,0.6341640766841045,0.0019198865867190956,9.552562481228903e-05
0.001767846631279115,0.07706356986975688,0.06237757819739057,0.014180592072594849,0.017076654029370905,0.03909959473472108,0.004600264218202194,0.0038251494714697026,0.0034374736461727615,0.013540960457769273,0.022513235892909364,0.002901460808947328,-5.835021202554856,-2.933099670439851,-3.3764886770465012,-4.632326290258251,-3.504248999087707,-3.4301404868396297,-4.869017085893798,-6.323195628092731,-5.1720001863158425,-8.274082231663739,-3.172907079788771,-6.4541646497181135,0.44492447888656084,0.6284495595179622,0.0020745163648143074,0.00010482953686909427
0.001811808950411062,0.07222982013556592,0.06495862463271614,0.013687167586187036,0.017135533302940046,0.040602183711834515,0.004376799874338832,0.004145379994584828,0.0031423754272073058,0.01291659938300469,0.02378333388228546,0.003011587982852586,-6.06306116741072,-2.991400591771291,-3.336010548077615,-4.423279990414495,-3.434982823846026,-3.504558196321155,-4.817264565561599,-6.520145856788911,-4.924896976636073,-7.938174464698369,-3.1198764019461858,-5.991822633280235,0.4376239689142214,0.6106915467306023,0.0019573641735208393,9.677763027908573e-05
0.0017986166540034762,0.07507614272900245,0.0633281163396564,0.013358908667794742,0.0157044459134417,0.040364958712875404,0.004463887111182025,0.004087807815648593,0.0034215935444244297,0.013365701061473665,0.02368669258840139,0.0030035108731415717,-5.970868501500746,-3.0463676507397133,-3.4860875059990866,-4.622005671071365,-3.5420804642697155,-3.5095240663925464,-4.704997777906542,-6.94471660346105,-4.9787898493828955,-8.13887757638414,-3.1520850493687393,-6.444246948088751,0.44489670793011643,0.6139795571048972,0.002007724225549348,9.951357361862197e-05
0.0018379788578957047,0.07615000505616032,0.06186556454970582,0.014057565344941247,0.015850724006663555,0.03803184399032977,0.004363176276012429,0.003962414505649168,0.003253651364310107,0.013024853253794688,0.023047092853184646,0.002890217236257666,-5.903606045333124,-2.9852002276490617,-3.3829057944654357,-4.558295429170751,-3.4460279818473447,-3.380513558220543,-4.953911091429793,-6.685236421474194,-5.289671978270928,-7.816234595759226,-3.05896235261693,-6.389725624810344,0.4395823730060154,0.6492289207232957,0.0019119252483820774,9.719932361153189e-05
0.0018727469695945032,0.0727422915713572,0.0617618588259956,0.014434826437864763,0.016676416737372017,0.04021190997342116,0.004375070686857681,0.0038104841187824347,0.003292279974594342,0.012868111690701676,0.02395147559093792,0.002841049118550278,-6.2335613147113955,-2.9016849404556955,-3.370371144755299,-4.550663265549601,-3.4356050421968227,-3.6376345326330255,-4.7762251482003295,-6.388602554077784,-5.315896625606891,-7.950264374382261,-3.071201605888317,-6.020204080562678,0.44226950364125767,0.6279873209675598,0.0019551406737426916,0.00010338210448800625
0.001726662793127244,0.07075763107244158,0.06436482176900246,0.014276577103987678,0.016917818558769157,0.03989169984374327,0.004558912181793393,0.004015080971498876,0.0033235104853299243,0.012468998317034373,0.023212294611135796,0.0029569654328049162,-5.865529637464427,-2.92530707253312,-3.3385553079223635,-4.6826466941149025,-3.5741172621985022,-3.5549304011187477,-4.718115258146114,-6.34751526804641,-5.177425017846442,-8.051562667775894,-3.1838316609104487,-6.218213862682074,0.45899250683476517,0.6075913464158083,0.001997477118144514,0.00010483832874478262
0.0018101300609657384,0.07231744768152383,0.06771847314539492,0.013763979178834405,0.01651373546972561,0.039453998703166064,0.004306545605643294,0.004048962650770177,0.00334526826869204,0.012410755702171197,0.022090261088490073,0.0027832189500941887,-5.726331910339581,-2.8871125685157537,-3.5917807530026153,-4.7808974436199145,-3.60736552694834,-3.6024985206605953,-5.026024420711552,-6.807120914611493,-5.1518096437210374,-7.85234363821937,-3.1236236218758666,-6.398528933541589,0.43861922707236645,0.6558666487319479,0.0019952039942697035,9.934511443817595e-05
0.0017203137052434134,0.07150065507050658,0.0634256427917511,0.014014847999437795,0.016789663176600474,0.03885232060487359,0.004293197501218852,0.0038837392128802804,0.003313050910316583,0.012930197071679672,0.022303037788744737,0.0029146169054466166,-5.803940289509869,-3.0665107564673613,-3.5672881384318798,-4.609253773046736,-3.5941215908779984,-3.5852985236113684,-4.660780533309369,-6.38468153413768,-4.903679617099071,-8.19230388243087,-3.174495172241305,-6.412378999520223,0.4469901303403441,0.6583890215958266,0.0019833281765067328,0.00010043942639823918
0.0017996428482174966,0.07080080324177199,0.06758533277634968,0.013392537180550463,0.01576073490954263,0.039610755192438896,0.004542413396328668,0.003830429793837964,0.0033842662490470047,0.01271787974809394,0.023285892666537016,0.002823161726143438,-6.19729270652449,-2.9332809473330634,-3.4024195491784903,-4.7641440636208126,-3.4243970711520437,-3.339797417145345,-4.760514152465783,-6.356716011904526,-5.291797042871293,-7.830219057291535,-3.1409174905193873,-6.267118875728249,0.4603638278032808,0.6169585027220661,0.001928437917633912,9.582461340926767e-05
0.0017978939300601767,0.07090835262812062,0.06372710744477186,0.013689371785947263,0.01692771488486378,0.0385195400738728,0.004414615166521012,0.003957890870779299,0.003201579520829754,0.013265572058353587,0.023855951592150697,0.0030372164064793924,-6.175501588932116,-2.810604752438712,-3.388046258238568,-4.439787311019086,-3.467981785199415,-3.4755288108460363,-5.060613312318241,-6.628797521042406,-5.176947633413042,-7.8692839333406726,-3.193573855858688,-6.365451609263601,0.439761906968131,0.6497387962371192,0.001993685959408977,9.53801377578616e-05
0.0017893485901641858,0.07714311719641519,0.06409103702414491,0.013586007799523642,0.015672282398763133,0.040555057065089106,0.004440319362821387,0.003934062219463627,0.003197515312506975,0.012397744323819414,0.022949433737593932,0.0027947944505120506,-6.173295655824663,-2.9969983310690407,-3.321470922490726,-4.5865703811660055,-3.6412693763166284,-3.367975278578875,-4.721426983200068,-6.8747018365367545,-5.131693069278457,-7.997969843492153,-3.233517897802256,-5.940924378336867,0.4535527015375077,0.6196189605868523,0.0020309915720285645,0.00010474331292222926
0.001754507885556642,0.07469711139530408,0.06455215532388543,0.013553154017553887,0.0156029267686636,0.04035861198931412,0.004500238132222386,0.0038797546960195116,0.0033522182574416705,0.012569380877509702,0.023821642249394523,0.0029076251614430725,-6.142384677947076,-2.9235142173131057,-3.3949532097578747,-4.535895875961269,-3.3416044366269366,-3.4661195297909506,-4.969856688691414,-6.481771034906314,-5.0569867739279175,-7.810019399729784,-3.2302049593689306,-6.008889385511008,0.4538680873587781,0.6504919934677675,0.001987198510429293,0.00010158269190943272
0.0017502434220992133,0.07487558646450655,0.06181030601880386,0.014007335323991779,0.01567525648377297,0.04077028141379395,0.0043804421158741315,0.0038868899507245817,0.0033143148662376507,0.012409470222136423,0.02356822972609215,0.002912837456182785,-5.909665418299107,-3.032334170600974,-3.4803818015799006,-4.470345912144179,-3.641463078137237,-3.6147282577504694,-4.955676029577433,-6.922878547228579,-5.02964505121665,-7.976580552801035,-3.146254483061664,-5.9289199834983215,0.42818113163793975,0.6350072870280358,0.0019436763910703886,9.560982126335974e-05
0.001858998429103448,0.07348027204961585,0.06537510681540155,0.013522232537265835,0.01649550338508249,0.04081583061295276,0.004580712655362384,0.004093047919430578,0.003431258091170642,0.013317661482257074,0.021856066758587433,0.003009438730587761,-6.279717876800264,-2.978718020205646,-3.434940135424707,-4.733704409738756,-3.649599048028452,-3.5261830060184303,-4.933808094559656,-6.416877350797476,-5.15113739330141,-7.952521646977883,-3.0980171564764256,-6.067428539293944,0.45928897291130927,0.6188873727783888,0.0019994290694440565,0.00010451338824635292
0.001714281766623795,0.07641925870990889,0.06389414108862985,0.013583609968021926,0.01671006504961067,0.039779903311820776,0.004633401891173647,0.004169008189070911,0.0033303678768193154,0.013601489259533315,0.023793820895852594,0.002974473851528874,-5.948368644803381,-2.9368958452004206,-3.3842503815617624,-4.499689844396739,-3.507059650456262,-3.411359967999609,-4.6533148573002885,-6.821818574718956,-5.2989242039348765,-8.535648884654368,-3.046096812604553,-6.423380035443008,0.46027456395056243,0.6316705132631081,0.0020014776562163163,0.00010149436121270374
0.0017710117023751525,0.07761177515750604,0.06687848016759078,0.013448878908661734,0.017211772918067497,0.03949458491954572,0.004605857308815423,0.004060083023062286,0.0032141131472948996,0.012962407119368363,0.023061155284186854,0.0029766811127026438,-5.980401067996984,-3.092052524714846,-3.5675402844237123,-4.679520332919912,-3.5499308887311445,-3.654731293172787,-4.656399801553929,-6.867046025197083,-5.377123529469089,-8.265003581761194,-3.275630742236022,-6.209419827487954,0.450726252283772,0.6260947513575345,0.0020146707309685093,9.903951431222471e-05
